TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
c_c011523,2210290003,3,1,,키링만들기 1만원,N,1,1
c_c002977,2209240009,5,1,,,,,
c_c003657,2210160002,4,3,,,,,
c_c001755,2208270004,4,1,,,,,
c_c000045,2208200009,1,1,,,,4,
c_c010108,2210290006,5,0,,,,,
c_c000158,2208210003,1,0,,떡갈비;버선불고기전골;냉면,N,1,
b_b011249,2210300003,4,0,,,,,
c_c003167,2209290002,5,0,,,,,
c_c003281,2210010006,5,1,,,,,
c_c004667,2210030005,1,0,,초코브라우니 설빙,N,1,
c_c000718,2208200006,4,0,,,,,
c_c009266,2210290002,7,0,,,,,
c_c004809,2210180008,1,0,,얼큰돼지국밥 1개,N,1,
c_c001311,2209020003,3,1,,대한불교조계종 마곡사 입장료,N,1,2
c_c003008,2210020001,1,0,,백련산방 정식 2개,N,1,
c_c001026,2208270002,5,0,,,,,
c_c001789,2209020004,4,1,,,,,
c_c010105,2210290002,1,0,,파스타;볶음밥;샐러드;피자,N,1,
c_c003798,2210030004,2,2,,아이스크림.마늘떡갈비.마늘순대(모두 아이쇼핑),N,5,
c_c003033,2209250006,4,1,,,,,
c_c004305,2210080005,1,1,,떡갈비,N,1,
c_c000402,2208310006,4,1,,,,,
c_c001026,2208280005,5,0,,,,,
c_c014213,2211130004,1,0,,딸기파르페,N,1,
c_c008995,2211040003,1,1,,아이스아메리카노;아메리카노,N,1,
c_c002924,2209230010,7,0,,,,,
b_b007925,2210150004,5,1,,,,,
c_c009449,2210270006,1,0,,연잎슈페너;아메리카노,N,1,
c_c002587,2209280006,2,0,,맥주 (비용은 발생없이 리조트 패키지 포함상품으로 리조트 로비 까페에서 증정받음),Y,5,
c_c002473,2209140005,3,0,,군산 스탬프 투어 책자를 받기위해 '8월의 크리스마스' 촬영지인 초원사진관을 들렸다.,N,5,2
c_c007421,2210230004,1,2,,커피,N,1,
c_c006551,2210150003,1,0,,왕곰탕,N,1,
c_c000078,2208140002,5,1,,,,,
c_c002459,2209090003,5,1,,,,,
c_c004600,2210140006,3,0,,경기전 및 어진박물관에 입장하여 구경 및 사진 촬영,N,1,2
c_c001468,2209070002,2,1,,바다로티켓,Y,5,
c_c011687,2211010003,1,0,,우렁쌈밥정식세트,N,1,
c_c002151,2209100011,1,1,,하이트논알콜캔330ml 3개,N,2,
c_c001819,2208270003,1,0,,가정식백반,N,1,
b_b001859,2209020001,4,3,,,,,
c_c004270,2210160004,7,0,,,,,
c_c002721,2209260005,1,0,,커피;자몽에이드,N,1,
c_c009091,2210280005,5,3,,카페내부 사진촬영,N,5,
c_c002083,2209150003,7,0,,,,,
c_c010949,2211060005,1,0,,제주흑돼지구이;볶음밥,Y,1,
c_c007759,2210220006,7,0,,,,,
c_c004548,2210120004,7,0,,,,,
c_c001749,2209050006,1,0,,아메리카노;파리유;코코넛라떼,N,1,
a_a002255,2209260007,7,0,,,,,
c_c002299,2209230012,4,0,,,,,
c_c011322,2210290004,1,1,,아메리카노 3잔,N,1,
c_c012801,2211050002,4,2,,,,,
c_c009435,2210290004,5,1,,,,,
c_c002133,2209250008,5,0,,,,,
c_c000409,2208200005,3,2,,동백열차 관람 & 유람선 탑승,N,1,2
c_c011280,2211060001,7,0,,,,,
c_c002826,2210020004,6,2,,사고자들을 추모함,N,5,
c_c002189,2209120003,3,0,,패러글라이딩,Y,1,1;2
c_c007419,2210160003,1,0,,물메기탕,N,1,
c_c000245,2208120001,1,0,,호텔조식   할인받아 24000원 3명 체크인때 결제,Y,4,
c_c000181,2208160001,1,0,,칼국수;만두,N,1,
c_c008057,2210210009,3,1,,정지용 생애 전반 관련 전시물 관람 및 체험,N,5,2
c_c006374,2210150009,7,0,,,,,
c_c004656,2210080006,4,0,,,,,
c_c002990,2209220008,1,0,,남부식 콩나물 국밥,N,1,
c_c002923,2209290004,4,0,,,,,
c_c001712,2209010005,3,2,,나태주 시인의 작품들 관람,N,5,2
c_c003002,2209220005,5,0,,,,,
c_c007572,2210170003,4,0,,,,,
c_c000623,2208230002,5,1,,,,,
c_c008842,2211060007,3,1,,썰매 예약,Y,1,1
c_c003327,2210020004,4,0,,,,,
c_c001663,2209030001,3,0,,동물원관람,N,5,2
c_c002917,2209250003,1,0,,불고기 돌쌈밥을 먹었습니다,N,1,
c_c012638,2210300003,4,0,,,,,
c_c001994,2209250008,1,2,,스파클링와인 데낄라 피자,N,1,
c_c002873,2210020001,3,7,,월악산등산로탐방,N,5,1
c_c009932,2210300009,1,0,,가리비구이 2인분;칼국수 1인분,N,1,
c_c014371,2211110002,2,0,,도넛,N,5,
c_c004951,2210230002,7,0,,,,,
c_c009107,2210240008,5,2,,,,,
c_c014247,2211090006,4,1,,,,,
c_c001028,2208270007,1,1,,아아;아이스티,N,1,
c_c003597,2209300003,4,0,,,,,
c_c006071,2210220003,4,2,,,,,
c_c013552,2211060003,1,1,,커피,N,1,
c_c000745,2208220008,5,0,,,,,
c_c003053,2209270001,5,0,,,,,
c_c009687,2210290005,3,0,,동물 구경,N,1,2
c_c001618,2209010006,1,1,,삼겹살;음료수;라면;술,Y,1,
c_c009096,2210250010,2,0,,밤파이,N,1,
c_c005919,2210190004,1,0,,아이스라떼,N,1,
c_c000652,2209030009,1,0,,순대국밥,N,1,
c_c000045,2208210010,1,0,,숯불갈비;밥;소주;냉면,N,1,
c_c009203,2210290003,3,0,,수집된풍경들전시관람,N,5,2
c_c003200,2210020006,7,0,,,,,
c_c013723,2211060008,7,2,,,,,
c_c005985,2210290002,5,1,,,,,
c_c006123,2210150007,7,0,,,,,
c_c001075,2209020003,4,0,,,,,
c_c012565,2211040004,1,0,,해장국,N,1,
b_b007926,2210150005,3,0,,모노레일탑승,N,1,1
c_c005802,2210100003,7,1,,,,,
c_c011353,2210290003,1,2,,,,4,
c_c006415,2210290002,5,2,,,,,
c_c011283,2210300004,1,0,,하모샤브샤브(대),N,1,
c_c005372,2210160003,5,5,,,,,
c_c000139,2208060003,1,0,,타코야끼 과자  음료수,N,1,
c_c014268,2211100004,1,0,,아메리카노;카라멜라떼;초코생크림라떼,Y,1,
c_c002866,2210020004,3,1,,민속마을 구경;국악공연 관람,N,5,2
c_c001718,2208270008,5,2,,,,,
c_c000230,2208270002,1,0,,떡갈비 한정식,N,1,
c_c007949,2210210008,3,1,,2022 한옥마을 문화시설 특화축제,N,5,2
c_c003004,2209240009,4,0,,,,,
c_c006719,2210280002,1,0,,치즈라볶이 김말이 참치주먹밥,N,1,
c_c003756,2209270002,1,4,,백년수라 홍게코스요치,N,1,
c_c002920,2209290005,5,0,,,,,
c_c009041,2210290004,4,0,,,,,
c_c000833,2208290006,5,1,,,,,
c_c002787,2210030003,3,1,,도담삼봉 관람,Y,1,2
c_c003586,2210010005,2,2,,음료(토레타),N,1,
c_c004709,2210280002,5,1,,,,,
c_c000978,2208210001,2,0,,영수증 참고,N,5,
c_c002031,2209170003,4,0,,,,,
c_c000807,2209040003,5,1,,,,,
c_c011984,2211030006,3,1,,여행자 휴식 라운지 관람;팬트리 시설 구경,N,5,2
c_c008908,2210300003,1,0,,한라봉에이드;천혜향에이드;딸기뚱카롱;카카팻뚱카롱,N,1,
c_c009389,2210300004,2,3,,호두과자;간식류,N,1,
c_c014372,2211120006,5,1,,,,,
c_c002823,2209220010,4,0,,,,,
c_c000272,2209030007,5,1,,,,,
c_c001895,2208290005,4,0,,,,,
c_c000369,2208270002,1,0,,돌솥굴비정식,N,1,
c_c001871,2209030003,6,1,,웨이크보드 타기,N,1,
c_c000653,2208200007,3,1,,전주한옥마을 빈티지샵에서 빈티지옷 대여 및 체험,N,5,
c_c006173,2210220008,5,2,,,,,
c_c000864,2208190004,5,0,,,,,
c_c000485,2208220001,4,2,,,,,
c_c003643,2210190005,4,0,,,,,
c_c005145,2210090005,1,0,,꿀밤케익;단양마늘아포카토;단양마늘라떼,N,1,
c_c013759,2211040005,1,0,,치킨 맥주 골뱅이소면 피자,N,1,
c_c012879,2211050003,4,1,,,,,
c_c007543,2210290007,5,2,,,,,
c_c004983,2210290002,3,0,,소원 등 달기,N,1,1
c_c012580,2210310004,7,2,,,,,
c_c002802,2209230007,3,2,,키즈카페.,N,5,1
c_c003372,2210010004,1,0,,새우장 정식,N,1,
c_c005125,2210080004,2,0,,초코파이,Y,5,
c_c013793,2211050011,1,1,,풍남피순대,Y,2,
c_c005026,2210020007,4,0,,,,,
c_c002475,2209240004,1,0,,간장게장,N,1,
c_c000282,2208180001,1,0,,짬뽕;물짜창,N,1,
c_c014378,2211120011,1,0,,돼지갈비;된장찌개;밥;비빔냉면,N,1,
c_c011225,2210300005,3,0,,모노레일 왕복 탑승,N,1,1
c_c003075,2210010005,99,2,,,,,
c_c001769,2208300005,1,0,,국밥;식사 후 포장 구매,N,1,
c_c000798,2209030008,4,0,,,,,
c_c011964,2211040010,5,0,,,,,
c_c003920,2209300002,2,1,,샐러드+샌드위치세트(샐드위치),Y,1,
c_c008904,2210270008,3,0,,오감체험관 입장 색챌 스캔 체험,N,5,1;2
c_c006041,2210220004,1,0,,바베큐,Y,4,
c_c002904,2209270009,1,0,,소머리국밥 1그릇,N,1,
c_c005023,2210030005,3,0,,루지;비비탄 사격,Y,1,1
c_c007761,2210300004,1,0,,아메리카노,N,1,
c_c000318,2208280004,7,1,,,,,
c_c003089,2209300006,5,0,,,,,
c_c003264,2209240010,1,1,,생맥주;치즈프라이,N,1,
c_c000898,2209040012,2,1,,커피구입,N,5,
c_c002460,2210010003,2,0,,스크런치,N,1,
c_c001587,2208280003,1,0,,아메리카노 2잔;옥수수빵,N,1,
b_b010972,2210290004,1,0,,회덮밥,N,4,
c_c012073,2210280006,4,2,,,,,
c_c009878,2210270010,4,1,,,,,
c_c006425,2210220010,5,2,,,,,
c_c003125,2210020004,3,0,,순천만국가정원 관람,N,1,2
c_c003103,2209250002,7,0,,,,,
c_c000463,2208220003,99,0,,,,,
c_c006609,2210160004,5,0,,,,,
c_c004076,2210080002,1,0,,해물갈국수,N,1,
c_c002553,2209180006,4,1,,,,,
c_c001196,2208210002,2,1,,밴드,N,1,
c_c002389,2209180003,1,0,,아이스아메리카노;탄산음료,N,1,
c_c008829,2210310004,1,0,,매운 닭꼬치,N,1,
c_c006637,2210160005,7,1,,,,,
c_c003528,2210090004,4,0,,,,,
c_c001699,2208220002,4,0,,,,,
c_c003473,2210020003,3,0,,한옥마을 내 행사,N,5,2
c_c006382,2210230005,6,0,,노래부르기,N,1,
c_c003286,2209280015,5,0,,,,,
c_c006049,2210090004,1,0,,청국장;곤드레밥;고추장돼지불고기,N,1,
c_c013649,2211050005,4,0,,,,,
c_c001657,2208250002,1,0,,차;케이크,N,1,
c_c012660,2211050003,7,0,,,,,
c_c001251,2208250002,3,0,,온천 족욕,N,5,
c_c013560,2211060007,4,1,,,,,
c_c011931,2211060003,3,1,,백양사 입장,N,1,2
c_c011489,2210300006,3,0,,궁남지 관람 및 산책,N,5,2
c_c012030,2210300005,1,0,,마파두부;차오미엔;멘보샤,Y,1,
c_c004511,2210010002,1,0,,꼼장어볶음;라면;소주,Y,4,
c_c004788,2210020004,3,0,,정림사지5층석탑관람,N,1,2
a_a004984,2210160002,2,3,,커피,N,1,
c_c007839,2210230009,4,1,,,,,
c_c001823,2209020002,4,0,,,,,
c_c003391,2210290004,4,1,,,,,
c_c005840,2210100004,1,0,,아메리카노2잔;콜드브루,N,1,
c_c005132,2210090003,3,0,,퍼플섬 도착후 간단한 산책을 했습니다,Y,5,2
c_c009379,2211050004,3,3,,물고기잡기,N,1,1
c_c002635,2210020006,1,1,,아메리카노,N,1;2,
c_c009350,2210290008,1,0,,아메리카노,N,1,
c_c006089,2211050004,5,1,,,,,
c_c003226,2209240007,5,0,,,,,
c_c014325,2211130002,6,0,,인라인자격시험응시,N,5,
c_c003223,2210020002,1,0,,브라질 다스 알마스 드립커피 아이스,N,1,
c_c003967,2210010005,1,0,,칼국수,N,1,
c_c000715,2208300005,4,2,,,,,
c_c001946,2209240005,1,0,,불낙전골,N,1,
c_c009978,2210310006,2,1,,블루베리빵페스츄리 단팥빵 야채빵 쵸코칩페스츄리,N,1,
c_c003381,2210110001,1,1,,크림치즈 생딸기 모찌,N,1,
c_c011535,2210290002,3,3,,국향대전 입장,N,1,2
c_c002509,2209240005,3,0,,장미갤러리 내부의 민화 그림 감상 및 건물 감상,N,5,2
c_c013176,2211070005,4,0,,,,,
c_c003148,2210020006,4,0,,,,,
c_c009332,2211060002,4,0,,,,,
c_c004171,2210300005,1,0,,돼지고기(바베큐);조개구이;어묵탕;음료수,Y,2,
c_c011698,2211050001,3,0,,전시회관람,Y,5,2
c_c012022,2211030003,4,0,,,,,
c_c011819,2211020007,4,0,,,,,
c_c011639,2211040004,1,0,,물 국수;열무 국수;숯불구이;육전,N,1,
c_c000256,2208150001,1,0,,스바라시라멘,N,1,
c_c009835,2210300004,1,0,,돈까스 해물순두부,N,1,
c_c008171,2210220004,3,0,,드라마 촬영지 관람 및 사진 촬영,Y,1,2
c_c007743,2210310006,1,0,,뼈하장국,N,1,
c_c001206,2209030002,2,0,,저녁 때 해먹을 바베큐 재료(삼겹살 소세지 라면 과자 등),N,1,
c_c003200,2210020003,5,1,,,,,
c_c011132,2210300002,1,0,,아이스아메리카노;무화과 스콘;바질토마토에이드,N,1,
c_c000452,2208240002,1,0,,떡갈비 세트,Y,1,
c_c000809,2208210004,1,0,,육회비빔밥;갈비탕,N,1,
c_c009753,2210300005,1,0,,아이스 아메리카노;아이스 헤이즐넛 아메리카노,N,1,
c_c001051,2209060006,1,0,,서대회,N,1,
c_c002553,2209180014,4,0,,,,,
c_c000255,2208050016,4,0,,,,,
c_c001571,2209030004,3,1,,전주향교의 역사 유적을 관람했습니다,Y,5,2
c_c013630,2211040003,1,0,,물밀면 잎새만두,N,1,
c_c001235,2209020002,1,2,,,,4,
c_c005645,2210070012,7,0,,,,,
c_c002026,2209230003,3,0,,광대전 구경,N,5,2
c_c002717,2209270005,1,0,,순대국밥,N,1,
c_c008997,2210300004,4,2,,,,,
c_c003101,2209250002,6,1,,가족 건강 발원 기도,N,5,
c_c001355,2208210005,4,2,,,,,
c_c002344,2209240007,1,0,,숙소체크인 후 이동 / 마르게리따  포르치니파스타. 스프라이트,N,1,
c_c001833,2208270008,4,1,,,,,
c_c003355,2210210005,4,0,,,,,
c_c011538,2210310003,1,0,,콩나물국밥,N,1,
c_c002991,2209230008,1,0,,솔티드크림커피,N,1,
c_c001633,2208280006,5,0,,,,,
c_c000231,2208190006,4,0,,,,,
c_c014180,2211120004,1,1,,꿀복숭아 플랜치노;신비아파트 애플망고,N,1,
c_c005125,2210090004,3,1,,도자기 체험,Y,1,1
c_c004861,2210220005,3,0,,곤충 관람,N,5,2
c_c002290,2209180001,3,3,,죽녹원 입장 및 산책,N,1,2
c_c003181,2210010004,3,0,,고흥우주발사전망대 관람,N,5,2
c_c001216,2208210001,2,0,,신발,N,1,
c_c007854,2210300004,1,0,,불랙밀크티+펄 (4200)청포도그린티+알로애(4500) 통신사멤버십할인,N,1,
c_c000586,2208300002,4,0,,,,,
c_c000111,2208140002,3,0,,충무공이순신기념관,N,5,
c_c013735,2211050004,4,1,,,,,
c_c001395,2208240002,7,0,,,,,
c_c008149,2210290012,7,0,,,,,
c_c000489,2209030005,5,0,,,,,
c_c002792,2210010005,5,4,,,,,
c_c002339,2209270008,4,2,,,,,
c_c008911,2210290009,7,1,,,,,
c_c012431,2210290002,4,0,,,,,
c_c001146,2208210005,1,0,,해물문어삼합 + 볶음밥 2인 + 음료,N,4,
c_c001822,2209020002,7,0,,,,,
c_c002411,2209240010,3,0,,별자리 교육 및 별관찰,N,5,1
c_c010925,2211060005,1,0,,삼겹살 목살 구어먹는치즈등,Y,4,
c_c013613,2211060004,5,1,,,,,
c_c013250,2211050005,1,0,,칼국수,N,1,
c_c013707,2211040002,5,0,,,,,
c_c013244,2211030002,6,0,,이동,N,5,
c_c002780,2209240002,1,2,,해미호떡,N,1,
c_c003302,2210100005,7,0,,,,,
d_d003718,2210290009,4,0,,,,,
c_c000528,2208310007,1,0,,짬뽕;간짜장;볶음밥,N,1,
c_c000427,2208220004,3,1,,청풍호반케이블카 탑승,Y,5,1
c_c000429,2208160004,4,1,,,,,
c_c006619,2210290007,1,0,,,,4,
c_c001360,2208300001,4,4,,,,,
c_c009390,2211010009,4,0,,,,,
c_c013621,2211040004,4,0,,,,,
c_c004706,2210250005,4,0,,,,,
c_c001718,2208270014,2,0,,벨트,N,1,
c_c004399,2210010001,1,0,,짬뽕;짜장면;탕수육,Y,1,
c_c002040,2209120002,4,4,,,,,
c_c006221,2210240004,4,0,,,,,
c_c002823,2209210003,7,0,,,,,
c_c009721,2210290003,4,0,,,,,
c_c014423,2211120004,1,0,,떡볶이;오뎅;씨앗호떡,N,1,
c_c002909,2210020005,1,0,,떡꼬치;부대찌개;잔치국수;우동,N,4,
c_c003379,2210080009,1,0,,와인슬러쉬,N,1,
c_c011848,2211020009,4,0,,,,,
c_c012046,2210290005,3,0,,좀비주의 전시회 관람,N,5,2
c_c012172,2210290008,3,0,,선상불꽃투어,Y,1,2
c_c001389,2209030006,4,2,,,,,
c_c008729,2210290002,1,0,,휘낭시에 5가지(플레인;솔티초코;오레오밀크칩),N,1,
c_c001938,2209240006,5,3,,,,,
c_c000935,2208200004,3,0,,전주경기전 입장 및 어진박물관 둘러보기,N,1,2
c_c003765,2209290015,5,4,,,,,
c_c006469,2210230001,4,0,,,,,
c_c000839,2208270002,1,1,,바베큐,Y,4,
c_c002706,2209180004,4,0,,,,,
c_c012770,2211050003,3,2,,유림공원 국화축제,N,5,2
c_c013527,2211050002,4,1,,,,,
c_c006056,2210250007,1,0,,갈비,N,1,
c_c009130,2210250002,3,1,,한복입기,Y,1,1
c_c002646,2210010003,1,0,,간단한 음주,Y,1,
c_c004997,2210160010,5,1,,,,,
c_c003227,2210020004,3,1,,드라마세트장 관람,N,1,2
c_c002870,2210020003,1,0,,칼국수 보쌈,N,1,
c_c009107,2210240005,2,0,,뚜레쥬르빵 비피더스 방울토마토 홍시 한우등심 표고버섯 깻잎,N,1,
c_c010863,2210300003,1,0,,더덕정식,N,1,
c_c005628,2210300006,5,1,,,,,
c_c002308,2209090004,1,0,,아메리카노;초코타르트;파운드케익이랑 컵케익은 포장,N,1,
c_c006894,2210160003,2,2,,낚시바늘;목장갑;미끼(지렁이;오징어;새우);컵라면;초장;와사비;과자;음료수,N,1,
c_c003148,2210020002,1,0,,떡만두라면.충무김밥.웰빙새싹비빔밥.잔치국수.돈가스제육덥밥.델리만쥬.아이스아메리카노,N,1,
c_c001923,2209240002,7,0,,,,,
c_c013636,2211050007,4,0,,,,,
c_c013765,2211050008,5,1,,,,,
c_c013829,2211060002,2,0,,사과;쌀;음료,N,5,
c_c005915,2210220003,5,1,,,,,
c_c007693,2210200002,1,0,,콩나물국밥;모주1병,N,1,
c_c012825,2211050006,1,1,,,,4,
c_c000451,2209040003,1,0,,바베큐(목살 새우 소세지)맥주 와인 등,Y,4,
c_c000744,2208280002,1,0,,바지락죽;바지락비빔밥;바지락전,N,1,
c_c000217,2208240003,1,1,,쑥차;초코라떼,Y,1,
c_c006641,2210160001,4,1,,,,,
c_c009762,2211050002,5,1,,,,,
c_c000843,2208280002,3,0,,드라마촬영지 관람,N,1,2
c_c002523,2210020007,4,0,,,,,
c_c001543,2208270006,3,0,,활쏘기 체험,N,1,1
c_c010947,2210300002,2,2,,가디건,N,1,
c_c009683,2210290007,1,0,,반반 떡갈비 셋트;공기밥,N,1,
c_c003370,2210150008,2,0,,젓갈 아이쇼핑,N,5,
c_c000402,2209010005,3,0,,온달동굴 관람;드라마촬영지 관광,N,1,2
c_c002359,2209130006,7,1,,,,,
c_c003347,2210120009,4,0,,,,,
c_c003217,2210150001,4,0,,,,,
c_c004548,2210120003,1,0,,쉘브론,N,1,
c_c002331,2209120006,2,4,,쫄쫄호떡 아이쇼핑,N,5,
c_c000744,2208260002,4,1,,,,,
c_c010071,2210280010,4,0,,,,,
c_c002315,2209180006,3,0,,경성의복 대여 및 SNS용 사진 촬영,Y,5,1
c_c008632,2210210004,4,1,,,,,
c_c003260,2210130002,1,0,,박사네 정식 2인 식사,N,1,
c_c010919,2210300005,1,0,,음료;케잌,N,1,
c_c002989,2210030004,2,0,,단팥빵;야채빵;앙금빵;구운모찌;과일타르트,N,1,
c_c001111,2209020012,2,2,,삼겹살소주,Y,5,
c_c004444,2209300025,4,0,,,,,
c_c005113,2210160002,1,0,,뷔페식,N,4,
c_c001759,2209010004,1,0,,생삼겹살과 김치찌개,N,1,
c_c006459,2210280011,1,0,,꿔바로우 + 딸기 크레페,N,1,
c_c002575,2209300002,1,0,,민트초콜릿칩프라푸치노;바닐라라떼;아이스아메리카노,N,1,
c_c001816,2209020004,5,0,,,,,
c_c005068,2210090005,2,0,,야채. 술. 꿀,N,1,
c_c005820,2210150005,5,1,,,,,
c_c014410,2211120003,5,1,,,,,
c_c009589,2210290005,1,0,,숙소 내부 식당에 뷔페식 유기농 식사,N,4,
c_c006092,2210300009,6,0,,주유,N,5,
c_c003365,2210080005,3,0,,식물원 및 정원 관람,Y,1,2
c_c006400,2210280006,3,0,,울둘목스카이워크;명량해상케이블카;진도타워 등,N,1,1;2
c_c013333,2211050004,4,1,,,,,
c_c000579,2209070006,1,0,,여수밤바다라고 하면 바로 이 곳을 말한다고들 하더라구요. 여수 낭만포차 거리를 가봤습니다. 여수에 가면 꼭 먹어봐야 한다는 돌문어 삼합을 먹었습니다. 많은 가게 중 원조이며 가장 유명하고 맛이 좋다는 돌문어상회에서 먹게됐습니다. 해산물을 특별히 좋아하지는 않지만 모든 생물이 살아있을 정도로 싱싱한 상태라서 그런지 정말 너무 맛있게 먹었습니다. 사실 부모님께서 좋아하실 것 같아 먹으러 간 이유가 크지만 의외로 제 입맛에 너무 잘 맞았었습니다.,N,1,
c_c000043,2208130005,1,4,,과자(편의점 구매) 맥주 (야구장에서 구매) 음료와 초콜릿 (지인 제공),N,2,
c_c004643,2210100004,1,0,,베테랑 칼국수,N,1,
c_c001847,2209050004,7,0,,,,,
c_c007839,2210230009,1,0,,청춘돌문어삼합,N,1,
c_c012859,2211020008,4,0,,,,,
c_c000016,2208300006,2,0,,약초 및 한방 건강식품,N,5,
c_c001951,2209090006,4,0,,,,,
c_c002413,2209280004,1,0,,맥주;피자,N,1,
c_c004626,2210250001,4,0,,,,,
c_c011538,2210300004,7,0,,,,,
c_c003775,2210090004,4,0,,,,,
c_c003781,2210020003,2,1,,아이스커피;감자 튀김,N,5,
c_c003345,2210040008,1,0,,선어회 2인;소주;맥주,N,1,
c_c014181,2211120005,5,1,,,,,
c_c004667,2210030003,1,1,,매운 짜장과 탕짜짬 세트,N,1,
c_c002994,2210020005,1,1,,쭈꾸미볶음,Y,4,
c_c014238,2211100002,3,0,,국립현대미술관 백남준 효과 전시 관람,N,5,2
c_c002351,2209270002,4,0,,,,,
c_c001706,2208260004,3,1,,한옥마을 탐방및 문화유적 관람,N,5,
c_c002801,2209240007,1,0,,맥주 갑오징어구이,Y,1,
c_c002785,2209220004,7,1,,,,,
c_c008685,2210220006,1,0,,칼국수;쫄면,N,1,
c_c009165,2210250009,4,0,,,,,
c_c002408,2209240007,2,0,,타르트,N,5,
c_c005673,2210150003,3,0,,옥상정원 관람,Y,5,2
c_c012013,2210290011,1,0,,스페셜피자;오븐스파게티,N,1,
c_c001355,2208200007,1,0,,녹차라떼;수제레몬차,Y,1,
c_c004646,2210220006,99,0,,,,,
c_c001158,2208210004,4,1,,,,,
c_c005217,2210080009,4,0,,,,,
c_c006562,2210200002,2,1,,빵 주먹밥 샌드위치,N,5,
c_c003227,2210010008,1,0,,어묵;파스타;팥빙수;닭꼬치,N,1,
c_c000401,2208280004,1,0,,바베큐,Y,4,
c_c000952,2208280006,1,0,,전,N,1,
c_c012223,2210290005,4,0,,,,,
c_c008918,2211060002,7,0,,,,,
c_c008932,2211060002,1,1,,초밥,N,1,
c_c009475,2210280003,4,1,,,,,
c_c003007,2209250007,5,0,,,,,
c_c003006,2210010007,2,2,,라플라타에서 호우시절까지 이동 택시,N,5,
c_c006601,2210280009,7,0,,,,,
c_c000333,2208180002,5,2,,,,,
c_c002210,2209130010,1,2,,기본상(삼계탕;김치전;두부김치;생선구이)+옛촌막걸리3통,Y,2,
c_c006345,2210310003,2,0,,계룡시 쓰레기종량제봉투,N,5,
c_c003388,2210080002,4,0,,,,,
c_c009356,2211010007,1,0,,마들렌;커피;자몽에이드,N,1,
c_c007954,2210280010,7,1,,,,,
c_c002979,2209290011,5,0,,,,,
c_c013920,2211050005,4,1,,,,,
c_c008076,2210240008,4,0,,,,,
c_c003006,2210010010,4,2,,,,,
c_c004544,2210020001,3,1,,치즈;피자 만들기,Y,1,1
c_c009778,2210280007,6,0,,사진찍기,N,1,
c_c003528,2210090003,4,2,,,,,
c_c003469,2210010007,5,0,,,,,
c_c001240,2208260002,3,0,,동물관람을 했는데 미어캣과 원숭이들이 특히 기억에 남았다. 그런데 내부 공사를 하는 중이라서 호랑이나 사자 등 몇몇 동물들은 볼 수 없어서 아쉬웠다. 그리고 아이스크림도 사먹었는데 깜빡하고 사진을 찍지 못했다.,N,1,2
c_c004758,2210030003,4,0,,,,,
c_c001956,2209180007,2,2,,튀김소보로 2,N,5,
c_c006350,2210220002,5,1,,,,,
c_c002164,2209130002,3,8,,노근리 양민학살의 현장에서 추모,N,5,2
c_c013403,2211030005,2,0,,갓버터도나스 1상자,N,5,
c_c002412,2209090006,1,0,,교동 짬뽕;수제버거(따로먹느라 사진 없음);돈가스정식,N,1,
c_c002962,2209240007,1,0,,호떡,N,1,
c_c000485,2208200003,3,0,,해상케이블카 탑승;돌산공원;여수경관,Y,1,2
c_c010834,2211050004,3,3,,탑정호출렁다리,N,1,2
c_c002031,2209170004,3,0,,버스킹 공연;미술전시 관람,N,5,2
c_c009669,2211030006,1,0,,메밀막국수,N,1,
c_c001857,2209030009,1,0,,큐브스테이크;칠리새우;깐풍기,N,1,
c_c003200,2210020003,5,2,,사진촬영,N,5,
c_c004903,2210270004,6,1,,전기차충전,N,5,
c_c000255,2208060013,5,0,,,,,
c_c001390,2208280003,5,0,,,,,
c_c001242,2209080001,7,1,,,,,
c_c009508,2210270003,1,0,,닭갈비,N,1,
c_c002490,2209130003,3,1,,일본식 가옥 외부(정원) 관람,N,5,2
c_c012635,2210300003,3,2,,외암민속마을 입장 및 관람,N,1,2
c_c001618,2209010004,2,0,,소주;음료수;야채;고기;라면;폼클렌징;모기향,N,1,
c_c006394,2210160003,4,0,,,,,
c_c000374,2209020004,1,0,,아아 카라멜마끼아또,N,1,
c_c001146,2208220001,1,0,,카페라떼 + 아메리카노 + 더블초코케이크,N,4,
c_c002320,2209120002,1,0,,빵,N,1,
c_c008842,2211060004,3,0,,아기 루지 동반탑승,Y,1,1
c_c008021,2210220002,1,0,,피자;핫도그;포크 배이크,N,1,
c_c009648,2210310009,7,0,,,,,
c_c000705,2208210003,1,1,,김밥;참치김밥;콩나물라면;떡라면;음료;치즈라면,Y,1,
c_c014082,2211060003,1,0,,대하;라면,Y,4,
c_c006173,2210220004,5,0,,,,,
c_c013403,2211030003,7,1,,,,,
c_c012781,2211060002,4,2,,,,,
c_c003117,2209240006,2,0,,모자(아이쇼핑),N,5,
c_c003152,2209240005,4,1,,,,,
c_c004065,2210010004,1,0,,수제맥주 샘플러 / 김 부각,Y,1,
c_c002787,2210030002,4,2,,,,,
c_c002024,2209090008,1,0,,샤브칼국수 4인,Y,1,
