TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
a_a000279,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,70000,
a_a004250,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a003984,8,교통비,11,새마을/무궁화열차,1,3148210024,한국철도공사,2022-09-21 18:18:00.000,,0,기차표
a_a000336,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,11000,
a_a014619,50,교통비,0,버스 + 지하철,1,,,,,10000,
a_a005380,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,6000,
a_a003543,4,교통비,11,택시,2,1110133303,개인택시,2022-10-30 03:26:00.000,1,7800,택시비
a_a007494,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
a_a013881,50,교통비,0,버스 + 지하철,1,,,,,6950,
a_a018044,50,교통비,0,버스 + 지하철,1,,,,,3500,
a_a002507,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,10000,
a_a002567,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,46640,
a_a001405,2,렌탈비,3,렌터카(승용/승합/버스 등등),2,6168190529,주식회사 쏘카,2022-08-24 22:41:00.000,1,44070,
a_a000885,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
a_a000936,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,3000,
d_d002276,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
a_a008330,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,15000,
a_a018082,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a017839,50,교통비,0,버스 + 지하철,3,,,,,9300,
a_a018131,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
a_a000108,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,2000,
a_a001639,50,교통비,0,버스 + 지하철,1,,,,,9400,
a_a001623,4,교통비,0,택시,1,,,,,7900,
a_a003139,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,20000,
a_a003595,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3200,
a_a015110,2,주유비,0,렌터카(승용/승합/버스 등등),9,,,,,165000,
a_a007639,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1300,
a_a006346,50,교통비,0,버스 + 지하철,2,,,,,5800,
a_a018122,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,20000,
a_a006611,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,4600,
a_a012519,50,교통비,0,버스 + 지하철,1,,,,,3850,
a_a003257,50,교통비,0,버스 + 지하철,1,,,,,18050,
a_a003557,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,25000,
a_a002471,50,교통비,0,버스 + 지하철,2,,,,,20000,
a_a006449,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
a_a000051,50,교통비,0,버스 + 지하철,2,,,,,2000,
a_a006293,50,교통비,0,버스 + 지하철,1,,,,,3000,
a_a008616,1,주차비,11,자가용(승용/승합/트럭 등등),1,1322702656,느티나무주차장,2022-11-04 13:43:00.000,3,3000,주차비
a_a005668,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,60000,
a_a006436,4,교통비,1,택시,1,2218101468,로카모빌리티,2022-10-09 00:33:00.000,1,7320,택시비
a_a001749,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1000,
a_a001981,1,주차비,12,자가용(승용/승합/트럭 등등),5,1148100574,고속버스터미널,2022-09-09 19:12:00.000,1,11000,주차비
a_a002768,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-09-21 00:00:00.000,1,36248,기차표 
a_a015112,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,4600,
a_a012019,4,교통비,0,택시,2,,,,,25000,
a_a015253,50,교통비,0,버스 + 지하철,2,,,,,5200,
a_a015694,50,교통비,0,버스 + 지하철,4,,,,,3000,
a_a002171,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
a_a011502,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-24 21:34:00.000,1,47200,기차표 
a_a014133,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a006201,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,47000,
a_a000276,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,12300,
a_a000600,4,교통비,1,택시,1,1370936609,개인택시,2022-09-02 15:53:00.000,1,8000,택시비
a_a003605,50,교통비,0,버스 + 지하철,2,,,,,6000,
a_a001502,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,2000,
a_a002830,10,교통비,1,배/선박,3,,,2022-09-21 00:00:00.000,1,65000,승선권 금빛낙조 팔미도힐링3.5시간
a_a000448,9,교통비,1,항공기,1,,,2022-08-27 00:00:00.000,1,63500,비행기표
a_a002616,50,교통비,0,버스 + 지하철,2,,,,,12000,
a_a001605,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-09-23 08:52:00.000,,0,기차표 
a_a000237,50,교통비,0,버스 + 지하철,1,,,,,8000,
a_a014732,50,교통비,0,버스 + 지하철,1,,,,,3200,
a_a000218,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,3100,
a_a006309,50,교통비,0,버스 + 지하철,1,,,,,4550,
b_b008136,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,80000,
a_a000851,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,150000,
a_a017753,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,7990,
a_a009766,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a002372,4,교통비,1,택시,2,1341911189,,2022-09-25 12:16:00.000,1,8800,택시비
a_a003423,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,33285,
a_a002781,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,25300,
a_a006521,16,교통비,0,기타,2,,,,,36000,
a_a002573,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,84000,
a_a000373,1,주차비,12,자가용(승용/승합/트럭 등등),4,1328301615,양평군청,2022-09-07 09:33:00.000,1,3000,주차비
a_a001869,4,교통비,1,택시,1,3090593435,택시,2022-09-15 10:45:00.000,1,6700,택시비
a_a003490,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,40000,
a_a000670,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,16000,
a_a002760,1,주유비,11,자가용(승용/승합/트럭 등등),2,4638100011,이케이에너지㈜,2022-09-26 15:00:00.000,1,43000,주유비
a_a002344,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,27000,
a_a004780,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5800,
a_a009822,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,2000,
a_a001175,50,교통비,0,버스 + 지하철,2,,,,,2500,
a_a001784,4,교통비,1,택시,1,,,2022-09-17 13:40:00.000,1,4000,택시비
a_a006823,50,교통비,0,버스 + 지하철,2,,,,,9800,
a_a005212,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,10800,
a_a005603,12,교통비,11,시외/고속버스,3,2208742885,(주)야놀자,2022-09-28 20:54:00.000,1,84600,버스비
a_a002089,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,1800,
a_a010237,1,주유비,11,자가용(승용/승합/트럭 등등),1,8078501504,평택(휴)주유소제천,2022-10-31 12:42:00.000,1,50000,주유비
a_a000956,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-08-19 14:58:00.000,3,48800,기차표 
a_a002055,7,교통비,0,KTX/SRT(고속열차),5,,,,,250000,기차표
a_a008580,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a018121,50,교통비,0,버스 + 지하철,1,,,,,2900,
a_a007382,50,교통비,0,버스 + 지하철,1,,,,,2800,
a_a013687,7,교통비,0,KTX/SRT(고속열차),1,,,,,18300,기차표
a_a003924,50,교통비,0,버스 + 지하철,1,,,,,6650,
a_a002400,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
a_a002034,14,렌탈비,0,자전거,1,,,,,13000,
a_a006776,9,교통비,1,항공기,1,,,,,106400,
a_a002377,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,700,
a_a000807,4,교통비,0,택시,2,,,,,80000,
a_a002222,50,교통비,0,버스 + 지하철,2,,,,,5000,
a_a004026,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a007185,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,10000,
a_a003605,4,교통비,0,택시,2,,,,,4400,
a_a007249,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,5400,
a_a017613,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,16640,
a_a011096,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,4000,
a_a003338,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,1600,
a_a002105,50,교통비,0,버스 + 지하철,2,,,,,19000,
a_a009822,50,교통비,0,버스 + 지하철,2,,,,,10000,
a_a009440,9,교통비,1,항공기,6,6168150527,(주)제주항공,2022-10-09 00:00:00.000,1,633000,비행기표
a_a007668,1,주유비,11,자가용(승용/승합/트럭 등등),2,2062833234,용인대주유소,2022-10-22 13:44:00.000,1,26297,주유비
a_a003510,50,교통비,0,버스 + 지하철,2,,,,,13500,
a_a000386,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,3000,
a_a003028,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
a_a002558,50,교통비,0,버스 + 지하철,4,,,,,18000,
a_a003657,4,교통비,1,택시,2,1351476050,개인택시,2022-10-14 20:10:00.000,1,8700,택시비
a_a017835,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,8000,
a_a006477,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,61000,
a_a004075,50,교통비,0,버스 + 지하철,2,,,,,15800,
a_a002513,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
a_a001879,50,교통비,0,버스 + 지하철,2,,,,,17900,
a_a009792,50,교통비,0,버스 + 지하철,1,,,,,17000,
a_a006268,50,교통비,0,버스 + 지하철,1,,,,,2000,
a_a003248,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a005120,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,12000,
b_b006472,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,2000,
a_a018045,50,교통비,0,버스 + 지하철,1,,,,,2700,
a_a000902,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,9000,
a_a012159,50,교통비,0,버스 + 지하철,1,,,,,2450,
a_a008092,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,10000,
a_a004316,1,주유비,0,자가용(승용/승합/트럭 등등),5,,,,,30000,
a_a001356,14,렌탈비,0,자전거,1,,,,,1000,
a_a017803,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a002358,14,렌탈비,0,자전거,1,,,,,2000,
a_a005292,50,교통비,0,버스 + 지하철,2,,,,,9900,
a_a010254,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,3000,
a_a006987,4,교통비,1,택시,1,2053543718,개인택시,2022-10-19 22:30:00.000,1,5000,택시비
a_a006280,50,교통비,0,버스 + 지하철,1,,,,,1250,
a_a004571,50,교통비,0,버스 + 지하철,2,,,,,31400,
a_a004261,4,교통비,3,택시,4,,,2022-10-15 12:27:00.000,1,10600,택시비
a_a010571,2,렌탈비,0,렌터카(승용/승합/버스 등등),2,,,,,137590,
a_a006080,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a003349,7,교통비,0,KTX/SRT(고속열차),1,,,,,81680,기차표
a_a015175,50,교통비,0,버스 + 지하철,2,,,,,12000,
a_a014333,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,4000,
a_a004788,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,10400,
a_a010340,50,교통비,0,버스 + 지하철,1,,,,,4650,
a_a001192,9,교통비,0,항공기,2,,,,,185640,비행기표
a_a003666,14,렌탈비,1,자전거,1,,,2022-10-21 10:28:00.000,1,2000,따릉이 일일 회원(2시간권)
a_a009988,50,교통비,0,버스 + 지하철,2,,,,,18300,
a_a003827,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8800,
a_a002239,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
a_a017946,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a007296,4,교통비,0,택시,2,,,,,15800,
a_a000454,8,교통비,11,새마을/무궁화열차,4,3058631590,주식회사 에스알,2022-08-04 10:20:00.000,1,97600,기차표
a_a012496,50,교통비,0,버스 + 지하철,2,,,,,11900,
b_b007922,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a017681,50,교통비,0,버스 + 지하철,1,,,,,4200,
a_a000793,50,교통비,0,버스 + 지하철,1,,,,,70000,
a_a017280,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,4200,
a_a003003,4,교통비,0,택시,2,,,,,8000,
a_a007408,50,교통비,0,버스 + 지하철,1,,,,,24950,
a_a002727,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,2000,
a_a001541,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,90000,
a_a005514,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,5400,
a_a013687,8,교통비,0,새마을/무궁화열차,2,,,,,21400,기차표
a_a007963,50,교통비,0,버스 + 지하철,1,,,,,5100,
a_a000706,50,교통비,0,버스 + 지하철,1,,,,,29650,
a_a007241,50,교통비,0,버스 + 지하철,1,,,,,8000,
a_a001251,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,100000,
a_a017922,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
a_a004091,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,39600,
a_a001486,7,교통비,1,KTX/SRT(고속열차),1,3058631590,주식회사 에스알,2022-09-03 20:52:00.000,1,52300,기차표
a_a003141,1,주차비,11,자가용(승용/승합/트럭 등등),4,1248211056,수원도시공사,2022-10-03 11:54:00.000,1,300,주차비
a_a002784,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
a_a001278,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,23000,
a_a006579,50,교통비,0,버스 + 지하철,2,,,,,11200,
a_a005232,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,3200,
b_b015051,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
a_a000407,4,교통비,2,택시,1,,,2022-08-20 07:06:00.000,1,3800,택시비
a_a000984,50,교통비,0,버스 + 지하철,1,,,,,70000,
a_a017971,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,30214,
a_a018100,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a003275,50,교통비,0,버스 + 지하철,1,,,,,10000,
a_a000491,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
a_a002399,4,교통비,3,택시,4,2104900469,개인택시,2022-09-23 19:58:00.000,1,6500,택시비
a_a000124,50,교통비,0,버스 + 지하철,2,,,,,25000,
a_a008165,4,교통비,0,택시,2,,,,,4600,
a_a005626,1,주유비,0,자가용(승용/승합/트럭 등등),8,,,,,50000,
a_a006990,8,교통비,3,새마을/무궁화열차,2,3148210024,한국철도공사,2022-10-15 15:42:00.000,1,4800,기차표 
a_a012165,50,교통비,0,버스 + 지하철,2,,,,,117500,
a_a005121,50,교통비,0,버스 + 지하철,2,,,,,22500,
a_a002548,50,교통비,0,버스 + 지하철,1,,,,,15000,
a_a009817,50,교통비,0,버스 + 지하철,2,,,,,20000,
a_a014835,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,23200,
a_a011495,50,교통비,0,버스 + 지하철,1,,,,,3300,
a_a000936,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
a_a011545,50,교통비,0,버스 + 지하철,2,,,,,34700,
a_a007280,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,5400,
a_a002652,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a003316,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
a_a005159,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,5000,
a_a007854,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
a_a007939,50,교통비,0,버스 + 지하철,2,,,,,8200,
a_a006820,7,교통비,0,KTX/SRT(고속열차),2,,,,,132000,기차표
a_a003731,1,주차비,12,자가용(승용/승합/트럭 등등),1,2708200546,대구공공시설관리공단공영주차장/주차총괄팀,2022-10-07 13:46:00.000,1,700,주차비
a_a005281,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,2500,
a_a003374,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5400,
a_a000277,50,교통비,0,버스 + 지하철,1,,,,,45750,
a_a003734,4,교통비,2,택시,2,1288100307,성도운수(자),2022-10-25 15:19:00.000,1,11300,택시비
a_a003257,4,교통비,1,택시,1,1248130416,금성공사(합자),2022-09-25 12:08:00.000,1,6200,택시비
a_a000756,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,1700,
a_a004146,4,교통비,0,택시,2,,,,,10400,
a_a012058,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,4000,
a_a014243,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,20000,
a_a006340,7,교통비,0,KTX/SRT(고속열차),1,,,,,36000,기차표
a_a001252,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
a_a000906,50,교통비,0,버스 + 지하철,2,,,,,9900,
a_a002259,4,교통비,0,택시,3,,,,,6500,
a_a000172,4,교통비,3,택시,1,,,2022-08-13 13:57:00.000,1,8300,택시비
a_a001426,50,교통비,0,버스 + 지하철,1,,,,,2000,
a_a006651,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,9700,
a_a001168,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,3000,
a_a002056,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,5000,
a_a002732,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,82000,
a_a006209,50,교통비,0,버스 + 지하철,1,,,,,5600,
a_a000376,7,교통비,0,KTX/SRT(고속열차),1,,,,,7200,기차표
a_a017703,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,20000,
a_a007274,50,교통비,0,버스 + 지하철,1,,,,,8000,
a_a003117,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,1700,
a_a005038,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,13600,
a_a001617,4,교통비,1,택시,3,4660702186,,2022-09-08 21:10:00.000,1,5900,택시비
a_a000862,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,7800,
a_a005677,12,교통비,12,시외/고속버스,2,,,2022-10-03 16:37:00.000,1,5300,버스비
a_a005646,50,교통비,0,버스 + 지하철,1,,,,,4000,
a_a000920,50,교통비,0,버스 + 지하철,2,,,,,2500,
a_a005299,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,40000,
a_a007589,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,3600,
a_a000309,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,4400,
a_a010519,50,교통비,0,버스 + 지하철,1,,,,,10000,
a_a001612,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a006463,1,주유비,0,자가용(승용/승합/트럭 등등),6,,,,,20000,
a_a006331,50,교통비,0,버스 + 지하철,1,,,,,5600,
a_a010429,1,주유비,11,자가용(승용/승합/트럭 등등),5,7498501417,"씨앤에스에너지(주)횡성(하)주유소,충전소",2022-10-21 12:09:00.000,1,50000,주유비
a_a011422,50,교통비,0,버스 + 지하철,1,,,,,6150,
a_a009406,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,5500,
a_a017930,7,교통비,0,KTX/SRT(고속열차),1,,,,,84600,기차표
a_a004834,50,교통비,0,버스 + 지하철,1,,,,,3750,
a_a007585,50,교통비,0,버스 + 지하철,1,,,,,3700,
a_a002400,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,80000,
a_a013940,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,6000,
a_a003864,4,교통비,1,택시,2,1261532486,,2022-10-22 12:22:00.000,1,9100,택시비
a_a008175,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
a_a005258,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8300,
a_a005191,50,교통비,0,버스 + 지하철,1,,,,,6550,
a_a004700,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,6800,
a_a015371,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,7200,
a_a002944,50,교통비,0,버스 + 지하철,1,,,,,5700,
a_a003046,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
a_a007598,50,교통비,0,버스 + 지하철,1,,,,,5300,
a_a002653,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,80000,
a_a001425,4,교통비,3,택시,1,1048183559,주식회사 티머니,2022-08-27 02:42:00.000,1,19600,택시비
a_a010181,50,교통비,0,버스 + 지하철,2,,,,,30000,
a_a000124,7,교통비,4,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-08-10 22:14:00.000,1,27600,기차표 
a_a001532,4,교통비,0,택시,1,,,,,5400,
a_a017689,50,교통비,0,버스 + 지하철,1,,,,,6400,
a_a002270,2,렌탈비,1,렌터카(승용/승합/버스 등등),2,,,2022-10-01 19:30:00.000,1,115780,차량 렌트비
a_a017794,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,10000,
a_a007879,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,2000,
a_a011517,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,2400,
a_a001904,9,교통비,0,항공기,4,,,,,273000,비행기표
a_a004099,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5500,
a_a010466,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,75000,
a_a001931,8,교통비,0,새마을/무궁화열차,2,,,,,10800,기차표
a_a007959,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,3000,
a_a008701,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,6000,
a_a002833,50,교통비,0,버스 + 지하철,1,,,,,5400,
a_a001729,50,교통비,0,버스 + 지하철,2,,,,,10000,
a_a004420,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,10000,
a_a004093,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,25000,
a_a002044,50,교통비,0,버스 + 지하철,1,,,,,7200,
a_a015308,4,교통비,0,택시,2,,,,,20500,
a_a008109,50,교통비,0,버스 + 지하철,2,,,,,7400,
a_a011768,50,교통비,0,버스 + 지하철,2,,,,,5000,
a_a007004,50,교통비,0,버스 + 지하철,2,,,,,16600,
a_a001240,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,15400,
a_a010429,1,주차비,0,자가용(승용/승합/트럭 등등),6,,,,,20000,
a_a007402,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,24545,
a_a001029,50,교통비,0,버스 + 지하철,2,,,,,59700,
a_a000751,14,렌탈비,0,자전거,1,,,,,1000,
a_a001810,1,주차비,0,자가용(승용/승합/트럭 등등),6,,,,,31400,
a_a009689,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,9700,
a_a001627,50,교통비,0,버스 + 지하철,1,,,,,5600,
a_a004976,16,교통비,0,기타,2,,,,,5000,
a_a011241,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,1000,
a_a000430,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8000,
a_a001448,7,교통비,0,KTX/SRT(고속열차),1,,,,,23700,기차표
a_a008365,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,5040,
a_a003104,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,2500,
a_a002817,1,주유비,11,자가용(승용/승합/트럭 등등),3,3345000363,예루살렘셀프주유소,2022-09-28 18:52:00.000,1,50000,주유비
a_a000097,1,주차비,0,자가용(승용/승합/트럭 등등),5,,,,,5000,
a_a001958,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,800,
a_a005854,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,18900,
a_a001661,12,교통비,11,시외/고속버스,1,,중앙고속,2022-09-16 06:37:00.000,1,26100,버스비
a_a006360,9,교통비,1,항공기,1,,,,,106400,
a_a003368,4,교통비,1,택시,2,8898102055,미래희망협동조합,2022-09-29 13:54:00.000,1,16500,택시비
a_a018114,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,2000,
a_a006606,2,주유비,4,렌터카(승용/승합/버스 등등),2,5496600476,통일주유소,2022-10-08 11:24:00.000,1,25000,휘발유
a_a018130,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
a_a006709,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,20000,
a_a000373,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,107000,
a_a013865,50,교통비,0,버스 + 지하철,3,,,,,30000,
a_a002010,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,10000,
a_a001322,1,주유비,11,자가용(승용/승합/트럭 등등),4,1268211649,한국도로공사서하남주유소,2022-08-28 16:33:00.000,1,50000,주유비
a_a004458,50,교통비,0,버스 + 지하철,2,,,,,22000,
a_a006264,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
a_a006049,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,3300,
a_a006718,1,주차비,11,자가용(승용/승합/트럭 등등),4,6858200054,고양어린이박물관,2022-10-09 12:17:00.000,1,1000,주차비
a_a009668,7,교통비,0,KTX/SRT(고속열차),2,,,,,119600,기차표
a_a009619,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
a_a003658,1,주유비,0,자가용(승용/승합/트럭 등등),6,,,,,50000,
a_a003715,4,교통비,0,택시,1,,,,,7700,
a_a007338,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
a_a006632,2,통행료,0,렌터카(승용/승합/버스 등등),2,,,,,3700,
a_a007240,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,5000,
a_a003068,50,교통비,0,버스 + 지하철,1,,,,,5000,
a_a002387,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-08-24 19:21:00.000,3,17300,기차표 
a_a003563,8,교통비,2,새마을/무궁화열차,3,3148210024,한국철도공사,2022-10-06 16:37:00.000,1,7200,기차표 
a_a001933,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,20000,
b_b006344,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,11000,
a_a009812,8,교통비,0,새마을/무궁화열차,1,,,,,18600,기차표
a_a018047,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,25000,
c_c006042,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
a_a010360,1,주유비,11,자가용(승용/승합/트럭 등등),2,1228550049,주식회사태보에너지,2022-10-29 22:58:00.000,1,50000,주유비
b_b003037,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
a_a006820,50,교통비,0,버스 + 지하철,2,,,,,6000,
