TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
c_c009284,8,교통비,4,새마을/무궁화열차,2,3148210024,한국철도공사,2022-10-20 20:33:00.000,3,8400,기차표 
c_c013717,8,교통비,0,새마을/무궁화열차,1,,,,,10800,기차표
c_c011225,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,1500,
c_c004606,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,12000,
c_c013074,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1300,
c_c005217,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,15000,
c_c010889,4,교통비,1,택시,1,3070572322,개인택시,2022-11-07 14:19:00.000,1,5800,택시비
c_c009282,7,교통비,0,KTX/SRT(고속열차),2,,,,,49900,기차표
c_c004655,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,6000,
c_c006382,50,교통비,0,버스 + 지하철,1,,,,,26250,
c_c003088,4,교통비,3,택시,1,3062208940,개인택시,2022-09-25 13:47:00.000,1,7900,택시비
c_c001946,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,4500,
c_c007430,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,60000,
c_c001615,7,교통비,0,KTX/SRT(고속열차),2,,,,,91600,기차표
c_c011568,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,18400,
c_c009136,2,렌탈비,1,렌터카(승용/승합/버스 등등),3,6168190529,주식회사 쏘카,2022-10-23 18:33:00.000,1,96470,렌트비
c_c007954,8,교통비,1,새마을/무궁화열차,1,2148189957,웹투어,2022-10-23 13:39:00.000,1,3140,기차표
c_c012176,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c000326,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5400,
c_c008842,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,65000,
c_c011995,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,7100,
c_c004486,1,주차비,0,자가용(승용/승합/트럭 등등),8,,,,,24000,
c_c013244,8,교통비,11,새마을/무궁화열차,1,3148210024,한국철도공사,2022-11-01 23:51:00.000,3,15200,기차표
c_c012599,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,40000,
c_c002504,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,119000,
c_c010922,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,9200,
c_c001032,2,렌탈비,0,렌터카(승용/승합/버스 등등),2,,,,,54000,
c_c010847,2,렌탈비,0,렌터카(승용/승합/버스 등등),3,,,,,39350,
c_c006716,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,25000,
c_c008869,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,40000,
c_c007409,8,교통비,0,새마을/무궁화열차,2,,,,,21200,기차표
c_c010919,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,9300,
c_c005772,50,교통비,0,버스 + 지하철,1,,,,,4200,
c_c008972,4,교통비,1,택시,1,,,2022-10-30 14:30:00.000,1,6200,택시비
c_c012126,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,7800,
c_c007540,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1200,
c_c005381,8,교통비,0,새마을/무궁화열차,1,,,,,24000,기차표
c_c002594,7,교통비,3,KTX/SRT(고속열차),2,3148210024,한국철도공사,,1,42100,기차표 
c_c000506,2,주유비,0,렌터카(승용/승합/버스 등등),2,,,,,15000,
c_c003867,50,교통비,0,버스 + 지하철,1,,,,,4350,
c_c002043,50,교통비,0,버스 + 지하철,1,,,,,6000,
c_c008815,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,3300,
c_c013674,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,2000,
c_c005173,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
c_c003006,4,교통비,13,택시,1,4168100150,명승택시(자),2022-10-01 17:47:00.000,1,6240,택시비
c_c003962,4,교통비,0,택시,2,,,,,23700,
c_c002547,7,교통비,0,KTX/SRT(고속열차),2,,,,,211200,기차표
c_c004065,50,교통비,0,버스 + 지하철,1,,,,,4050,
c_c003347,2,렌탈비,1,렌터카(승용/승합/버스 등등),1,,,,1,181180,렌트비
c_c001149,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,11300,
c_c004601,8,교통비,0,새마을/무궁화열차,2,,,,,36800,기차표
c_c002938,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,18800,
c_c013806,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,32500,
c_c000695,1,주유비,11,자가용(승용/승합/트럭 등등),4,1268528364,이천(남이방향)주유소,2022-08-20 08:29:00.000,1,70000,주유비
c_c005983,4,교통비,1,택시,2,1048183559,주식회사 티머니,2022-10-21 13:09:00.000,1,5900,택시비
c_c014321,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,1050,
c_c008983,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,3000,
c_c011548,4,교통비,0,택시,1,,,,,4000,
c_c005756,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
c_c013320,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,3700,
c_c000254,1,통행료,0,자가용(승용/승합/트럭 등등),7,,,,,47000,
c_c012073,7,교통비,0,KTX/SRT(고속열차),1,,,,,80000,기차표
c_c006264,2,주유비,0,렌터카(승용/승합/버스 등등),2,,,,,69640,
c_c002979,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-09-28 12:28:00.000,1,10200,기차표 
c_c011280,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,25500,
c_c006402,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1100,
c_c002780,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,11100,
d_d005282,7,교통비,1,KTX/SRT(고속열차),1,3058631590,주식회사 에스알,2022-10-25 10:27:00.000,1,29500,기차표
c_c004329,7,교통비,0,KTX/SRT(고속열차),2,,,,,60000,기차표
c_c000639,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,20000,
c_c002340,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
c_c011440,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,15000,
c_c004619,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,19999,
c_c001360,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,200000,
c_c002920,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,80000,
c_c001879,4,교통비,1,택시,4,,,2022-08-25 10:34:00.000,1,12500,택시비
c_c012580,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,30100,
c_c002646,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,60000,
c_c011620,9,교통비,0,항공기,2,,,,,150600,비행기표
c_c004357,4,교통비,0,택시,2,,,,,5300,
c_c000180,1,주유비,11,자가용(승용/승합/트럭 등등),1,,광안대교주유소,,1,80000,주유비
c_c004839,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c005636,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
c_c002533,50,교통비,0,버스 + 지하철,2,,,,,145000,
c_c003633,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
c_c002473,2,렌탈비,0,렌터카(승용/승합/버스 등등),1,,,,,34468,
c_c005023,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,11600,
c_c000799,2,렌탈비,0,렌터카(승용/승합/버스 등등),6,,,,,300000,
c_c009562,4,교통비,0,택시,2,,,,,52200,
b_b010972,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,3000,
c_c002156,50,교통비,0,버스 + 지하철,1,,,,,2850,
c_c003386,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
c_c000969,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,28392,
c_c000957,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,31200,
c_c003277,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,27000,
c_c009043,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,25000,
c_c006144,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c003006,4,교통비,0,택시,1,,,,,48620,
c_c002962,2,렌탈비,1,렌터카(승용/승합/버스 등등),1,2148779183,롯데렌탈(주),2022-09-21 10:51:00.000,1,58000,
c_c004038,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
c_c001180,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,13200,
c_c009091,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,10000,
c_c008803,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,7600,
b_b005751,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8000,
c_c001050,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,102537,
c_c002234,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,22500,
c_c003865,7,교통비,0,KTX/SRT(고속열차),4,,,,,212000,기차표
c_c004644,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,8000,
c_c000753,4,교통비,0,택시,2,,,,,33140,
c_c003018,1,주유비,11,자가용(승용/승합/트럭 등등),2,8408601890,(주)설송톨게이트주유소,2022-10-03 15:21:00.000,1,50000,주유비
c_c007918,50,교통비,0,버스 + 지하철,3,,,,,20000,
c_c005886,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,40000,
c_c002921,50,교통비,0,버스 + 지하철,1,,,,,10000,
c_c006426,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,6000,
c_c009074,2,주유비,0,렌터카(승용/승합/버스 등등),1,,,,,44660,
c_c003429,12,교통비,1,시외/고속버스,2,1388128578,(주)동양고속,2022-10-13 23:40:00.000,1,40200,버스비
c_c002581,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
c_c005840,50,교통비,0,버스 + 지하철,1,,,,,2000,
c_c001149,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,30000,
c_c009260,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,22000,
c_c006878,2,렌탈비,0,렌터카(승용/승합/버스 등등),2,,,,,45930,
c_c009987,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,4000,
c_c010871,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,16200,
c_c010967,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,75000,
c_c000447,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-08-29 00:00:00.000,1,44000,기차표 어른1매
c_c013384,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,9550,
c_c002536,8,교통비,0,새마을/무궁화열차,1,,,,,2600,기차표
c_c004429,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
c_c011675,4,교통비,1,택시,2,4071117839,개인택시,2022-11-05 19:09:00.000,1,5120,택시비
c_c003845,50,교통비,0,버스 + 지하철,1,,,,,2500,
c_c002341,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c012669,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,55650,
c_c005740,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,14800,
c_c002547,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
c_c000715,8,교통비,0,새마을/무궁화열차,1,,,,,23200,기차표
c_c002301,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-09-06 01:27:00.000,1,11200,기차표 
c_c005298,4,교통비,2,택시,3,4078101121,(유)이화교통,2022-10-02 12:08:00.000,1,5500,택시비
c_c005689,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,12000,
c_c005775,1,주유비,11,자가용(승용/승합/트럭 등등),1,3214800516,금학LPG충전소,2022-10-15 16:38:00.000,1,20000,주유비
c_c001260,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,15000,
c_c006425,4,교통비,0,택시,2,,,,,3800,
a_a008036,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c006425,10,교통비,2,배/선박,2,,,2022-10-22 17:09:00.000,1,12000,승선권
c_c010873,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,80000,
c_c002918,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,42000,
c_c014332,50,교통비,0,버스 + 지하철,1,,,,,4400,
c_c012645,2,렌탈비,0,렌터카(승용/승합/버스 등등),5,,,,,90000,
c_c004556,50,교통비,0,버스 + 지하철,1,,,,,46200,
c_c003272,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,33700,
c_c001822,7,교통비,0,KTX/SRT(고속열차),4,,,,,320800,기차표
c_c000601,50,교통비,0,버스 + 지하철,2,,,,,3750,
c_c010864,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,19700,
c_c002462,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,4000,
c_c011639,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,68000,
c_c005549,4,교통비,4,택시,1,4833300580,개인택시,2022-10-29 10:12:00.000,1,6400,택시비
c_c008868,2,주유비,2,렌터카(승용/승합/버스 등등),2,5598200089,문막(인천)주유소,2022-11-05 18:54:00.000,1,13000,주유비
c_c010961,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
c_c007621,7,교통비,2,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-10-19 11:44:00.000,3,18300,기차표 
c_c008884,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
c_c007766,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
c_c000565,8,교통비,0,새마을/무궁화열차,2,,,,,20000,기차표
c_c009692,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,6800,
c_c006741,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,32000,
c_c001700,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,60000,
c_c002683,8,교통비,2,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-03 19:17:00.000,1,2600,기차표 
c_c005247,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,30000,
c_c001241,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,80000,
c_c009421,7,교통비,2,KTX/SRT(고속열차),1,3058631590,주식회사 에스알,2022-10-21 00:00:00.000,1,37600,기차표
c_c004654,50,교통비,0,버스 + 지하철,2,,,,,12000,
c_c004031,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
c_c011332,1,통행료,11,자가용(승용/승합/트럭 등등),3,1298200103,한국도로공사,2022-10-30 00:00:00.000,1,4800,통행료
c_c000453,1,주유비,11,자가용(승용/승합/트럭 등등),2,2298501005,만남의광장주유소,2022-09-03 12:34:00.000,1,76000,주유비
c_c004915,1,주차비,0,자가용(승용/승합/트럭 등등),5,,,,,3000,
c_c012046,8,교통비,0,새마을/무궁화열차,1,,,,,8600,기차표
c_c012049,8,교통비,11,새마을/무궁화열차,5,4088523164,코레일관광개발,2022-10-30 14:13:00.000,1,42000,기차표
c_c000620,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,13600,
c_c011783,8,교통비,3,새마을/무궁화열차,2,3148210024,한국철도공사,2022-10-27 23:31:00.000,1,16000,기차표 
c_c000701,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,80000,
c_c008009,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,2200,
c_c012825,50,교통비,0,버스 + 지하철,2,,,,,9000,
c_c005696,4,교통비,0,택시,1,,,,,7000,
c_c013074,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
c_c001575,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,5500,
c_c005593,4,교통비,0,택시,3,,,,,11300,
c_c009770,7,교통비,0,KTX/SRT(고속열차),1,,,,,54000,기차표
c_c007904,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
c_c001609,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,6400,
c_c006870,4,교통비,1,택시,2,3055700175,개인택시,2022-10-15 18:59:00.000,1,9500,택시비
c_c014181,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,2900,
c_c001663,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,7400,
c_c003379,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,2000,
c_c003811,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,40000,
c_c005912,4,교통비,12,택시,2,,티머니 법인택시,,1,13600,택시비
c_c003268,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,24000,
c_c004168,50,교통비,0,버스 + 지하철,2,,,,,4800,
c_c002389,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,72000,
c_c002125,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,28000,
c_c001253,4,교통비,1,택시,4,3142112166,,2022-08-27 16:25:00.000,1,9200,택시비
c_c001884,4,교통비,0,택시,2,,,,,16200,
c_c002099,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
c_c011963,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,30000,
c_c002223,4,교통비,0,택시,1,,,,,13100,
c_c002323,2,렌탈비,0,렌터카(승용/승합/버스 등등),2,,,,,77570,
c_c003809,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c002377,2,주차비,0,렌터카(승용/승합/버스 등등),2,,,,,800,
b_b014715,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,80000,
c_c002622,1,주차비,11,자가용(승용/승합/트럭 등등),2,4530400162,아주주차장,2022-09-22 12:32:00.000,1,2000,주차비
c_c000489,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,40000,
c_c012423,1,주차비,11,자가용(승용/승합/트럭 등등),2,3128202552,독립기념관,2022-11-06 15:13:00.000,1,2000,주차비
c_c003795,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
c_c004223,50,교통비,0,버스 + 지하철,1,,,,,3500,
c_c004429,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,4000,
c_c006353,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,6400,
c_c003134,4,교통비,1,택시,1,3070352429,개인택시,2022-10-01 09:07:00.000,1,6200,택시비
c_c001636,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,17700,
c_c010083,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,10000,
c_c007549,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c003345,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-01 20:43:00.000,1,46300,기차표 
c_c002323,7,교통비,0,KTX/SRT(고속열차),2,,,,,130000,기차표
c_c005568,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-06 09:56:00.000,1,8400,기차표 
c_c005873,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
c_c006627,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,68000,
c_c000170,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,13500,
c_c009252,7,교통비,3,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-10-03 15:12:00.000,3,18500,기차표 
c_c003141,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,14800,
c_c005362,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
c_c013796,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,200,
c_c012516,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b007503,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,4000,
c_c002591,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,15000,
c_c002886,2,주유비,0,렌터카(승용/승합/버스 등등),1,,,,,29840,
c_c003798,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
c_c005099,50,교통비,0,버스 + 지하철,1,,,,,12100,
c_c002711,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,108000,
c_c011238,1,주유비,11,자가용(승용/승합/트럭 등등),2,1200149075,신길중앙주유소,2022-11-06 21:13:00.000,1,10000,주유비
c_c001730,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,19800,
a_a006465,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
c_c002460,50,교통비,0,버스 + 지하철,2,,,,,112000,
c_c002793,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,60000,
c_c000610,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,35600,
c_c011490,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,70000,
c_c013560,4,교통비,3,택시,1,2516000219,개인택시,2022-11-06 21:20:00.000,1,6400,택시비
c_c006296,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,15000,
c_c000251,4,교통비,0,택시,1,,,,,30400,
c_c001119,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,25100,
c_c002867,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,30000,
c_c005578,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,1600,
c_c014310,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
c_c008673,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,130000,
c_c002976,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,2000,
b_b005374,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
c_c012022,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,30000,
c_c006306,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,2700,
c_c001205,50,교통비,0,버스 + 지하철,1,,,,,5000,
c_c009689,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,60000,
c_c010837,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,12000,
c_c004357,50,교통비,0,버스 + 지하철,2,,,,,72000,
c_c006552,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
c_c008919,50,교통비,0,버스 + 지하철,1,,,,,2800,
c_c003889,2,주유비,0,렌터카(승용/승합/버스 등등),5,,,,,90000,
c_c009092,1,주유비,12,자가용(승용/승합/트럭 등등),2,2768700592,아성알뜰주유소,2022-10-29 14:37:00.000,1,5000,주유비
c_c013584,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
c_c002237,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-09-21 00:00:00.000,,0,기차표 
c_c002909,1,주유비,11,자가용(승용/승합/트럭 등등),4,,케이알산업입장(상)휴게주유소,,1,25500,주유비
c_c002785,4,교통비,3,택시,1,,,2022-09-23 01:05:00.000,3,4000,택시비
c_c003309,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,85230,
c_c012039,4,교통비,1,택시,2,4188102284,삼화교통(주),2022-10-29 17:02:00.000,1,27400,택시비
c_c014228,1,주유비,11,자가용(승용/승합/트럭 등등),1,2998101189,(주)유리에너지신도시주유소,2022-11-12 15:18:00.000,1,50000,주유비
c_c004631,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
c_c012395,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,30000,
c_c004900,7,교통비,3,KTX/SRT(고속열차),3,3148210024,한국철도공사,2022-09-25 15:32:00.000,1,46800,기차표 
c_c003823,4,교통비,0,택시,1,,,,,15100,
c_c002472,4,교통비,1,택시,2,3081215069,,2022-09-13 12:31:00.000,1,8400,택시비
c_c001164,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,3000,
c_c000561,4,교통비,0,택시,1,,,,,9400,
c_c000016,1,주유비,11,자가용(승용/승합/트럭 등등),1,5968501152,주식회사우리에너지신도시주유소,2022-08-29 19:48:00.000,1,20000,주유비
c_c009395,50,교통비,0,버스 + 지하철,1,,,,,6400,
c_c003382,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,91504,
c_c001719,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,20000,
c_c001797,4,교통비,5,택시,3,6016200266,,2022-09-03 20:56:00.000,1,5100,택시비
c_c002655,7,교통비,1,KTX/SRT(고속열차),2,2148189957,웹투어,2022-09-21 10:42:00.000,1,94400,기차예약(기차)
c_c008999,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,27000,
c_c008964,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
c_c006812,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,11000,
c_c004367,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,2000,
c_c012629,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
c_c007409,50,교통비,0,버스 + 지하철,1,,,,,30000,
c_c009082,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
c_c003379,1,통행료,18,자가용(승용/승합/트럭 등등),1,1298200103,한국도로공사,2022-10-11 00:13:00.000,1,17800,통행료
c_c006867,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,10000,
c_c001980,7,교통비,3,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-09-05 22:55:00.000,1,46800,기차표 
c_c011139,4,교통비,2,택시,2,4093350404,택시,2022-10-29 12:46:00.000,1,14000,택시비
c_c003384,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1500,
c_c009046,1,주유비,11,자가용(승용/승합/트럭 등등),2,2148608930,㈜풀무원푸드앤컬처,2022-10-29 10:07:00.000,1,30000,주유비
c_c000408,1,통행료,0,자가용(승용/승합/트럭 등등),6,,,,,21400,
c_c014401,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
c_c001804,10,교통비,0,배/선박,6,,,,,121900,
c_c000792,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
c_c009200,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,80000,
c_c007918,8,교통비,0,새마을/무궁화열차,3,,,,,10400,기차표
b_b017882,50,교통비,0,버스 + 지하철,1,,,,,2500,
c_c000306,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-08-27 11:07:00.000,1,14100,기차표 어른
c_c004376,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
c_c013188,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,19800,
c_c002637,4,교통비,0,택시,2,,,,,29700,
c_c012039,4,교통비,11,택시,2,4188107858,(유)우성교통,2022-10-30 12:06:00.000,1,5600,택시비
c_c014249,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,800,
c_c005339,1,주유비,11,자가용(승용/승합/트럭 등등),2,3121580600,우리주유소,2022-10-05 16:28:00.000,1,35999,주유비
c_c000292,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,12300,
c_c008838,50,교통비,0,버스 + 지하철,1,,,,,2550,
c_c001510,4,교통비,3,택시,2,3584000040,개인택시,2022-08-31 16:29:00.000,1,10000,택시비
c_c004435,1,주차비,11,자가용(승용/승합/트럭 등등),4,4188206007,비보이광장주차장,2022-10-08 12:54:00.000,1,1000,주차비
c_c008663,4,교통비,2,택시,3,3088100621,대일택시(자),2022-10-22 17:55:00.000,1,8800,택시비
a_a006301,50,교통비,0,버스 + 지하철,1,,,,,5300,
c_c002774,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
c_c009645,1,주유비,0,자가용(승용/승합/트럭 등등),8,,,,,160000,
c_c011394,50,교통비,0,버스 + 지하철,1,,,,,5000,
