TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
d_d010211,2210290009,,2210290009,,2022-10-29 19:00:00.000,2,
d_d003427,2210050003,,2210050003,,2022-10-05 12:00:00.000,1,
d_d006737,2210170005,,2210170005,,2022-10-17 18:30:00.000,4,15
d_d001935,2210050001,,2210050001,,2022-10-05 07:00:00.000,2,
d_d003576,2210070011,,2210070011,,2022-10-07 22:00:00.000,15,
d_d003951,2211010007,,2211010007,,2022-11-01 17:00:00.000,15,
d_d011469,2211050001,2211050001,,2022-11-05 12:30:00.000,,,
d_d000593,2208260001,2208260001,,2022-08-26 17:00:00.000,,,
c_c002438,2209300001,,2209300001,,2022-09-30 11:00:00.000,13,
d_d000672,2208220008,,2208220008,,2022-08-22 18:00:00.000,14,
d_d001758,2210260009,,2210260009,,2022-10-26 22:30:00.000,2,
d_d002303,2210070004,,2210070004,,2022-10-07 16:00:00.000,4,
d_d003180,2210180003,,2210180003,,2022-10-18 12:30:00.000,2,
d_d012236,2211060002,,2211060002,,2022-11-06 12:30:00.000,2,
d_d000595,2208300003,,2208300003,,2022-08-30 11:00:00.000,2,
d_d004093,2210280005,,2210280005,,2022-10-28 12:00:00.000,1,
d_d002972,2210140004,,2210140004,,2022-10-14 14:00:00.000,2,
a_a004814,2210090004,,2210090004,,2022-10-09 12:00:00.000,1,15
d_d007057,2210250001,,2210250001,,2022-10-25 11:30:00.000,2,
d_d003913,2210160002,,2210160002,,2022-10-16 10:30:00.000,1,
b_b004846,2210010002,,2210010002,,2022-10-01 22:00:00.000,1,
b_b003100,2208210002,,2208210002,,2022-08-21 11:00:00.000,1,
d_d009574,2211040005,,2211040005,,2022-11-04 05:00:00.000,9,
d_d006121,2210280005,,2210280005,,2022-10-28 14:30:00.000,1,1
d_d001937,2209280016,,2209280016,,2022-09-28 19:00:00.000,15,
b_b000301,2208160002,,2208160002,,2022-08-16 11:00:00.000,13,
a_a002343,2209290004,,2209290004,,2022-09-29 15:00:00.000,2,
d_d002481,2210110004,,2210110004,,2022-10-11 14:30:00.000,2,15
d_d001916,2210090005,,2210090005,,2022-10-09 14:00:00.000,2,
d_d003096,2210040003,,2210040003,,2022-10-04 14:30:00.000,2,
d_d005629,2210220007,,2210220007,,2022-10-22 18:30:00.000,1,
d_d001879,2210310006,,2210310006,,2022-10-31 20:00:00.000,2,
a_a001606,2209200010,,2209200010,,2022-09-20 19:30:00.000,1,
d_d000607,2208210003,,2208210003,,2022-08-21 18:00:00.000,9,5
b_b003076,2208210004,,2208210004,,2022-08-21 14:00:00.000,1,
d_d000924,2209020010,,2209020010,,2022-09-02 23:30:00.000,2,2
d_d000002,2208120008,,2208120008,,2022-08-12 06:30:00.000,9,
d_d001514,2209290001,,2209290001,,2022-09-29 08:00:00.000,15,
d_d003020,2210210003,,2210210003,,2022-10-21 19:00:00.000,1,
d_d000682,2209040004,,2209040004,,2022-09-04 18:30:00.000,2,
d_d004890,2210150001,,2210150001,,2022-10-15 11:30:00.000,2,
d_d006060,2210290001,,2210290001,,2022-10-29 10:30:00.000,1,
d_d006232,2211030005,,2211030005,,2022-11-03 22:00:00.000,1,1
d_d010414,2210300007,,2210300007,,2022-10-30 15:30:00.000,2,
d_d008001,2210290001,,2210290001,,2022-10-29 20:00:00.000,2,
d_d002122,2210150007,,2210150007,,2022-10-15 21:00:00.000,2,
d_d007942,2210300007,,2210300007,,2022-10-30 14:30:00.000,1,
d_d001103,2209030001,,2209030001,,2022-09-03 10:30:00.000,2,15
d_d005128,2210120006,,2210120006,,2022-10-12 19:00:00.000,1,
d_d002844,2210040004,,2210040004,,2022-10-04 19:00:00.000,9,
d_d002717,2210160001,,2210160001,,2022-10-16 09:00:00.000,2,
d_d011374,2211050001,2211050001,,2022-11-05 15:30:00.000,,,
d_d005318,2210300003,,2210300003,,2022-10-30 11:00:00.000,4,
b_b002847,2209010003,,2209010003,,2022-09-01 12:30:00.000,1,
d_d000243,2208170004,,2208170004,,2022-08-17 21:30:00.000,2,
d_d001369,2209140007,,2209140007,,2022-09-14 15:00:00.000,15,
d_d001639,2210020002,,2210020002,,2022-10-02 09:30:00.000,2,
a_a002298,2209180003,,2209180003,,2022-09-18 10:30:00.000,1,
d_d003586,2210090001,,2210090001,,2022-10-09 12:00:00.000,1,
c_c002969,2209220002,,2209220002,,2022-09-22 15:30:00.000,1,
d_d002054,2209300001,,2209300001,,2022-09-30 10:30:00.000,4,
d_d000347,2208300005,,2208300005,,2022-08-30 14:00:00.000,2,
d_d001855,2210010009,,2210010009,,2022-10-01 22:30:00.000,15,
d_d000233,2208190006,,2208190006,,2022-08-19 10:30:00.000,2,
d_d010450,2211010005,,2211010005,,2022-11-01 16:00:00.000,2,
d_d004638,2211040001,,2211040001,,2022-11-04 14:00:00.000,1,
d_d003951,2210300001,,2210300001,,2022-10-30 19:00:00.000,13,
d_d001202,2209130006,,2209130006,,2022-09-13 18:30:00.000,12,15
d_d001124,2209180006,,2209180006,,2022-09-18 20:00:00.000,15,
d_d005156,2210250008,,2210250008,,2022-10-25 21:30:00.000,9,
d_d006089,2210290006,,2210290006,,2022-10-29 20:00:00.000,2,
d_d003527,2210090001,,2210090001,,2022-10-09 11:00:00.000,1,
d_d010167,2211050005,,2211050005,,2022-11-05 17:00:00.000,13,
d_d001661,2210140005,,2210140005,,2022-10-14 19:30:00.000,2,
a_a012239,2210260005,,2210260005,,2022-10-26 17:30:00.000,15,
d_d003387,2210100003,,2210100003,,2022-10-10 17:00:00.000,9,
d_d001376,2209240001,,2209240001,,2022-09-24 10:00:00.000,2,
d_d004921,2210140013,,2210140013,,2022-10-14 03:00:00.000,4,
d_d003369,2210090004,,2210090004,,2022-10-09 10:30:00.000,2,
c_c000174,2208200003,,2208200003,,2022-08-20 13:30:00.000,1,
a_a001362,2209040002,,2209040002,,2022-09-04 09:30:00.000,1,
b_b000348,2208060007,,2208060007,,2022-08-06 23:00:00.000,15,
d_d002527,2210170005,,2210170005,,2022-10-17 09:30:00.000,2,
d_d009389,2211050007,,2211050007,,2022-11-05 20:30:00.000,13,
d_d009145,2210280003,,2210280003,,2022-10-28 09:30:00.000,9,13
d_d006173,2210170001,,2210170001,,2022-10-17 11:00:00.000,4,
d_d002588,2210280004,,2210280004,,2022-10-28 08:30:00.000,15,
d_d004588,2210100004,,2210100004,,2022-10-10 16:30:00.000,16,
d_d002875,2210100001,,2210100001,,2022-10-10 14:00:00.000,1,
d_d004070,2210220006,,2210220006,,2022-10-22 12:30:00.000,2,
d_d000096,2208160003,,2208160003,,2022-08-16 18:30:00.000,1,
d_d009631,2210310005,,2210310005,,2022-10-31 19:00:00.000,13,15
d_d000128,2208070003,,2208070003,,2022-08-07 21:00:00.000,15,
a_a002907,2210010005,,2210010005,,2022-10-01 20:30:00.000,5,13
d_d000746,2209050005,,2209050005,,2022-09-05 08:00:00.000,16,16
d_d001435,2209130007,,2209130007,,2022-09-13 22:30:00.000,12,
d_d005149,2210090008,,2210090008,,2022-10-09 16:30:00.000,15,
a_a006124,2210120011,,2210120011,,2022-10-12 23:30:00.000,13,
d_d009828,2210310002,,2210310002,,2022-10-31 10:00:00.000,2,
d_d002525,2210060004,,2210060004,,2022-10-06 14:30:00.000,10,
b_b009828,2210200008,,2210200008,,2022-10-20 20:00:00.000,1,
d_d000112,2208140005,,2208140005,,2022-08-14 06:30:00.000,1,
d_d000884,2209010009,,2209010009,,2022-09-01 13:30:00.000,15,
b_b005018,2210220004,,2210220004,,2022-10-22 14:00:00.000,1,
d_d009728,2211010007,,2211010007,,2022-11-01 21:30:00.000,2,
d_d003387,2210120006,,2210120006,,2022-10-12 21:30:00.000,13,
d_d007397,2210280002,,2210280002,,2022-10-28 18:00:00.000,1,15
d_d003199,2210120001,,2210120001,,2022-10-12 11:00:00.000,2,
d_d001281,2209070007,,2209070007,,2022-09-07 13:30:00.000,2,
d_d003989,2210140002,,2210140002,,2022-10-14 12:00:00.000,2,
b_b003977,2209210003,,2209210003,,2022-09-21 14:00:00.000,1,
d_d001395,2209080009,,2209080009,,2022-09-08 17:30:00.000,1,
d_d008008,2211060003,,2211060003,,2022-11-06 13:30:00.000,13,15
b_b002847,2208290002,,2208290002,,2022-08-29 14:30:00.000,1,
b_b002960,2208190007,,2208190007,,2022-08-19 18:00:00.000,1,
d_d003742,2210100003,,2210100003,,2022-10-10 18:00:00.000,2,
d_d004404,2210200003,,2210200003,,2022-10-20 17:00:00.000,12,
d_d010040,2211010005,,2211010005,,2022-11-01 13:30:00.000,2,
d_d001410,2209090007,,2209090007,,2022-09-09 21:00:00.000,1,
d_d002537,2210020009,,2210020009,,2022-10-02 16:00:00.000,2,
d_d000119,2208210007,,2208210007,,2022-08-21 21:00:00.000,15,
d_d003446,2210080001,2210080001,,2022-10-08 10:00:00.000,,,
d_d000208,2209050004,,2209050004,,2022-09-05 16:00:00.000,2,2
d_d002115,2210040009,,2210040009,,2022-10-04 15:30:00.000,2,
d_d004783,2210220009,,2210220009,,2022-10-22 16:00:00.000,2,
d_d002111,2210210001,,2210210001,,2022-10-21 10:00:00.000,13,15
d_d005975,2210220008,,2210220008,,2022-10-22 19:00:00.000,2,
d_d006979,2210190001,,2210190001,,2022-10-19 09:30:00.000,2,
d_d005437,2210160004,,2210160004,,2022-10-16 12:30:00.000,1,
d_d001641,2209250003,,2209250003,,2022-09-25 13:00:00.000,4,
a_a003788,2210050003,,2210050003,,2022-10-05 11:00:00.000,2,
d_d002239,2210060002,,2210060002,,2022-10-06 18:00:00.000,4,
d_d003742,2210130002,,2210130002,,2022-10-13 14:00:00.000,2,
d_d009252,2211050006,,2211050006,,2022-11-05 15:30:00.000,1,1
d_d002432,2210010007,,2210010007,,2022-10-01 18:30:00.000,2,
d_d000251,2208220001,,2208220001,,2022-08-22 13:30:00.000,13,
b_b003850,2210020009,,2210020009,,2022-10-02 16:00:00.000,13,15
d_d004415,2210290008,,2210290008,,2022-10-29 22:30:00.000,1,
d_d004849,2210090005,,2210090005,,2022-10-09 15:00:00.000,2,2
d_d002227,2210080003,,2210080003,,2022-10-08 13:30:00.000,9,2
d_d010592,2211050004,,2211050004,,2022-11-05 19:30:00.000,5,5
d_d001208,2209220004,,2209220004,,2022-09-22 12:30:00.000,2,16
d_d007467,2210280004,,2210280004,,2022-10-28 18:30:00.000,2,
d_d006713,2210280005,,2210280005,,2022-10-28 20:00:00.000,1,
d_d002267,2210070001,,2210070001,,2022-10-07 09:30:00.000,1,
d_d004854,2210160001,,2210160001,,2022-10-16 07:30:00.000,15,
d_d001638,2209230006,,2209230006,,2022-09-23 19:00:00.000,2,
d_d005276,2210100002,,2210100002,,2022-10-10 13:00:00.000,5,
d_d000288,2208190002,,2208190002,,2022-08-19 12:30:00.000,4,
d_d000966,2208270001,,2208270001,,2022-08-27 07:30:00.000,15,
d_d010207,2210300009,,2210300009,,2022-10-30 18:30:00.000,2,
d_d006060,2210280001,2210280001,,2022-10-28 14:00:00.000,,,
d_d010231,2211030007,,2211030007,,2022-11-03 17:00:00.000,4,
d_d000781,2208290002,,2208290002,,2022-08-29 12:30:00.000,1,
d_d002979,2210090005,,2210090005,,2022-10-09 15:30:00.000,1,15
d_d005305,2210220005,,2210220005,,2022-10-22 21:00:00.000,1,
d_d000924,2209020005,,2209020005,,2022-09-02 15:30:00.000,2,
d_d004404,2210210001,,2210210001,,2022-10-21 19:00:00.000,1,
d_d007988,2210270007,,2210270007,,2022-10-27 15:30:00.000,4,
b_b000348,2208070004,,2208070004,,2022-08-07 13:30:00.000,1,
d_d004356,2210220007,,2210220007,,2022-10-22 19:00:00.000,1,
d_d001119,2209130001,,2209130001,,2022-09-13 21:00:00.000,13,
d_d000781,2208260003,,2208260003,,2022-08-26 11:30:00.000,1,
d_d007084,2210200002,,2210200002,,2022-10-20 10:30:00.000,1,
d_d000145,2208130006,,2208130007,,2022-08-13 19:30:00.000,2,
d_d004141,2210080001,2210080001,,2022-10-08 16:00:00.000,,,
d_d011147,2211060002,,2211060002,,2022-11-06 09:30:00.000,9,4
d_d010496,2211030009,,2211030009,,2022-11-03 15:30:00.000,2,
d_d003609,2210080003,,2210080003,,2022-10-08 15:00:00.000,1,
d_d000842,2208280001,,2208280001,,2022-08-28 12:00:00.000,2,
d_d001666,2210010002,,2210010002,,2022-10-01 15:00:00.000,2,
d_d004375,2210160001,,2210160001,,2022-10-16 00:00:00.000,15,
d_d010362,2211030005,,2211030005,,2022-11-03 14:00:00.000,9,
d_d001404,2209160002,,2209160002,,2022-09-16 13:00:00.000,15,
c_c003189,2210010001,,2210010001,,2022-10-01 16:30:00.000,1,
d_d009206,2210290005,,2210290005,,2022-10-29 19:30:00.000,2,
d_d006764,2210200001,,2210200001,,2022-10-20 17:00:00.000,2,
d_d004756,2210100006,,2210100006,,2022-10-10 22:00:00.000,2,
d_d003461,2210080003,,2210080003,,2022-10-08 11:00:00.000,2,
d_d002779,2210290006,,2210290006,,2022-10-29 16:00:00.000,2,
d_d003270,2210080003,,2210080003,,2022-10-08 12:00:00.000,15,
b_b000950,2208200006,,2208200006,,2022-08-20 12:00:00.000,15,
d_d000039,2208140001,,2208140001,,2022-08-14 11:00:00.000,2,2
d_d003694,2210130004,,2210130004,,2022-10-13 16:00:00.000,1,
d_d004772,2210130004,,2210130004,,2022-10-13 14:30:00.000,9,
d_d008056,2210290002,,2210290002,,2022-10-29 17:00:00.000,1,
d_d001879,2210300005,,2210300005,,2022-10-30 18:00:00.000,2,
d_d007009,2210250002,,2210250002,,2022-10-25 13:00:00.000,2,
d_d008030,2210280005,,2210280005,,2022-10-28 16:00:00.000,15,
d_d003736,2210270004,,2210270004,,2022-10-27 13:30:00.000,2,
d_d003135,2210110006,,2210110006,,2022-10-11 02:30:00.000,1,
d_d009732,2211030001,,2211030001,,2022-11-03 13:30:00.000,1,
d_d003393,2210110008,,2210110008,,2022-10-11 20:00:00.000,15,
d_d001143,2209200003,,2209200003,,2022-09-20 10:30:00.000,15,
a_a000159,2208150004,,2208150004,,2022-08-15 16:30:00.000,1,
d_d007544,2210300005,,2210300005,,2022-10-30 21:30:00.000,15,
a_a000707,2208270002,,2208270002,,2022-08-27 02:00:00.000,1,
d_d007400,2210280006,,2210280006,,2022-10-28 11:30:00.000,2,
d_d007770,2210290005,,2210290005,,2022-10-29 15:00:00.000,2,
d_d001682,2210010004,,2210010004,,2022-10-01 11:00:00.000,2,
d_d002605,2210220010,,2210220010,,2022-10-22 17:00:00.000,15,15
d_d002816,2210060001,,2210060001,,2022-10-06 13:30:00.000,4,
d_d010159,2211030006,,2211030006,,2022-11-03 13:00:00.000,15,
d_d007870,2210260006,,2210260006,,2022-10-26 16:00:00.000,1,
d_d010103,2210310002,,2210310002,,2022-10-31 23:00:00.000,2,
a_a014624,2211020002,,2211020002,,2022-11-02 11:00:00.000,15,
d_d005582,2210120010,,2210120010,,2022-10-12 21:30:00.000,15,
d_d002447,2210020003,,2210020003,,2022-10-02 09:30:00.000,2,
a_a007031,2210260001,2210260001,,2022-10-26 08:00:00.000,,,
d_d002785,2210050013,,2210050013,,2022-10-05 20:30:00.000,1,
d_d005974,2210240006,,2210240006,,2022-10-24 17:00:00.000,13,
d_d007548,2210310005,,2210310005,,2022-10-31 11:30:00.000,2,
d_d002661,2210060004,,2210060004,,2022-10-06 21:30:00.000,2,
a_a000007,2208190003,,2208190003,,2022-08-19 03:30:00.000,2,
d_d001554,2209220001,2209220001,,2022-09-22 07:00:00.000,,,
d_d009439,2210300002,,2210300002,,2022-10-30 07:30:00.000,1,
d_d002522,2210110001,,2210110001,,2022-10-11 08:00:00.000,15,
a_a002690,2209290006,,2209290006,,2022-09-29 17:30:00.000,1,
a_a002402,2209170007,,2209170007,,2022-09-17 21:00:00.000,15,
d_d011538,2211040003,,2211040003,,2022-11-04 13:00:00.000,2,
d_d002317,2210100005,,2210100005,,2022-10-10 21:00:00.000,2,
d_d006661,2210280005,,2210280005,,2022-10-28 19:00:00.000,16,
d_d006753,2210230011,,2210230011,,2022-10-23 17:00:00.000,2,
d_d004833,2210170017,,2210170017,,2022-10-17 18:00:00.000,1,
d_d002541,2210210007,,2210210007,,2022-10-21 16:00:00.000,15,
d_d007389,2210280007,,2210280007,,2022-10-28 19:30:00.000,2,1
d_d009541,2211010005,,2211010005,,2022-11-01 21:00:00.000,2,
d_d006232,2210260001,,2210260001,,2022-10-26 09:30:00.000,4,15
d_d010911,2211030005,,2211030005,,2022-11-03 14:30:00.000,9,
d_d006659,2210250002,,2210250002,,2022-10-25 19:30:00.000,2,
d_d005254,2210210003,,2210210003,,2022-10-21 14:00:00.000,2,
c_c003021,2210020003,,2210020003,,2022-10-02 13:30:00.000,1,
b_b001937,2208210003,,2208210003,,2022-08-21 09:30:00.000,13,15
d_d004268,2210290002,,2210290002,,2022-10-29 16:00:00.000,1,
d_d011698,2211050001,,2211050001,,2022-11-05 10:30:00.000,2,
d_d008030,2210300001,,2210300001,,2022-10-30 09:30:00.000,1,
d_d010850,2211060003,,2211060003,,2022-11-06 15:00:00.000,1,
d_d007770,2210270002,,2210270002,,2022-10-27 19:00:00.000,2,
d_d005350,2210190001,,2210190001,,2022-10-19 10:00:00.000,1,1
d_d000898,2208250001,,2208250001,,2022-08-25 20:00:00.000,15,
d_d002701,2210180002,,2210180002,,2022-10-18 09:30:00.000,2,
d_d010523,2211050003,,2211050003,,2022-11-05 14:00:00.000,9,6
d_d001845,2210090009,,2210090009,,2022-10-09 15:00:00.000,2,
d_d001355,2209150002,,2209150002,,2022-09-15 11:00:00.000,15,
d_d003545,2210070002,,2210070002,,2022-10-07 18:00:00.000,4,
b_b000151,2208250011,,2208250011,,2022-08-25 21:00:00.000,2,
d_d003719,2210150003,,2210150003,,2022-10-15 12:00:00.000,2,
c_c002821,2209220007,,2209220007,,2022-09-22 22:00:00.000,1,
d_d002766,2210120005,,2210120005,,2022-10-12 15:00:00.000,2,
d_d001617,2209300002,,2209300002,,2022-09-30 15:30:00.000,12,
d_d005523,2210140003,,2210140003,,2022-10-14 05:00:00.000,15,15
d_d012235,2211070001,,2211070001,,2022-11-07 07:00:00.000,13,
d_d000884,2209050003,,2209050003,,2022-09-05 18:00:00.000,16,
d_d006277,2210300006,,2210300006,,2022-10-30 20:30:00.000,1,
d_d002398,2210180001,,2210180001,,2022-10-18 02:00:00.000,2,
d_d004829,2210170015,,2210170015,,2022-10-17 20:30:00.000,16,
d_d002758,2210260002,,2210260002,,2022-10-26 16:30:00.000,1,
d_d000469,2208200007,,2208200007,,2022-08-20 21:00:00.000,4,
d_d002311,2210040005,,2210040005,,2022-10-04 17:30:00.000,2,
d_d001917,2210110002,,2210110002,,2022-10-11 12:00:00.000,2,
d_d001336,2209240005,,2209240005,,2022-09-24 15:30:00.000,13,
d_d001406,2209120002,,2209120002,,2022-09-12 11:30:00.000,2,
d_d002756,2210030008,,2210030008,,2022-10-03 18:00:00.000,2,
d_d000219,2208180006,,2208180006,,2022-08-18 14:00:00.000,15,
d_d001247,2209170003,,2209170003,,2022-09-17 02:30:00.000,15,15
d_d003270,2210060001,2210060001,,2022-10-06 07:00:00.000,,,
d_d004964,2210170001,,2210170001,,2022-10-17 09:00:00.000,2,
d_d000747,2209080007,,2209080007,,2022-09-08 21:30:00.000,2,
d_d003719,2210170006,,2210170006,,2022-10-17 16:00:00.000,2,
d_d008242,2210290004,,2210290004,,2022-10-29 14:30:00.000,2,
d_d010596,2210310010,,2210310010,,2022-10-31 18:00:00.000,2,
d_d000233,2208190004,,2208190004,,2022-08-19 08:30:00.000,2,
d_d000143,2208230004,,2208230004,,2022-08-23 13:00:00.000,2,
d_d006138,2210300006,,2210300006,,2022-10-30 18:00:00.000,2,
d_d009302,2211060003,,2211060003,,2022-11-06 09:00:00.000,2,
d_d002202,2210150013,,2210150013,,2022-10-15 19:30:00.000,2,
a_a014068,2210300002,,2210300002,,2022-10-30 15:00:00.000,1,
d_d001824,2210010001,,2210010001,,2022-10-01 09:30:00.000,2,
d_d002130,2210080010,,2210080010,,2022-10-08 05:00:00.000,10,15
d_d007400,2210300004,,2210300004,,2022-10-30 14:30:00.000,2,
d_d001599,2209290006,,2209290006,,2022-09-29 17:30:00.000,2,
b_b000187,2208270006,,2208270006,,2022-08-27 16:30:00.000,1,1
d_d006944,2210240005,,2210240005,,2022-10-24 11:00:00.000,10,
d_d001661,2210140004,,2210140004,,2022-10-14 18:00:00.000,2,
d_d001183,2209220002,,2209220002,,2022-09-22 11:00:00.000,2,
d_d001765,2209260002,,2209260002,,2022-09-26 11:30:00.000,2,
d_d002165,2210050006,,2210050006,,2022-10-05 18:00:00.000,1,
a_a000630,2209030002,,2209030002,,2022-09-03 22:00:00.000,1,
d_d004865,2210140002,,2210140002,,2022-10-14 14:30:00.000,1,1
b_b000483,2208050007,,2208050007,,2022-08-05 18:00:00.000,2,
d_d007572,2210290001,2210290001,,2022-10-29 15:30:00.000,,,
d_d009480,2211030002,,2211030002,,2022-11-03 11:00:00.000,2,
d_d010617,2211050008,,2211050008,,2022-11-05 20:00:00.000,4,
d_d003752,2210100006,,2210100006,,2022-10-10 21:00:00.000,13,
b_b000071,2208090008,,2208090008,,2022-08-09 23:00:00.000,15,
d_d007013,2210220009,,2210220009,,2022-10-22 18:30:00.000,1,
d_d001096,2209040004,,2209040004,,2022-09-04 16:00:00.000,9,
d_d002875,2210090001,,2210090001,,2022-10-09 09:30:00.000,1,
d_d003333,2210080004,,2210080004,,2022-10-08 14:00:00.000,2,
d_d001435,2209110008,,2209110008,,2022-09-11 19:30:00.000,1,
d_d000200,2209060006,,2209060006,,2022-09-06 19:00:00.000,2,
d_d007052,2210220009,,2210220009,,2022-10-22 21:30:00.000,15,
d_d004961,2210180002,,2210180002,,2022-10-18 11:00:00.000,2,
d_d003046,2210100005,,2210100005,,2022-10-10 19:00:00.000,1,
d_d005977,2210180003,,2210180003,,2022-10-18 11:00:00.000,1,
d_d006751,2210230004,,2210230004,,2022-10-23 19:00:00.000,2,
d_d010131,2211040003,,2211040003,,2022-11-04 10:30:00.000,5,15
d_d001845,2210090002,,2210090002,,2022-10-09 10:30:00.000,2,
d_d001607,2209230004,,2209230004,,2022-09-23 16:00:00.000,2,
d_d007149,2210260006,,2210260006,,2022-10-26 10:30:00.000,2,
d_d000319,2208290006,,2208290006,,2022-08-29 16:30:00.000,10,
c_c003161,2209240006,,2209240006,,2022-09-24 18:00:00.000,1,
d_d005398,2210300005,,2210300005,,2022-10-30 16:30:00.000,1,
d_d007017,2210250010,,2210250010,,2022-10-25 19:00:00.000,15,
d_d000046,2208290003,,2208290003,,2022-08-29 12:00:00.000,2,
a_a003610,2210130004,,2210130004,,2022-10-13 14:00:00.000,1,
d_d010825,2211030001,2211030001,,2022-11-03 07:30:00.000,,,
d_d001436,2209280001,,2209280001,,2022-09-28 09:00:00.000,2,
d_d002379,2210060004,,2210060004,,2022-10-06 17:00:00.000,2,
d_d003474,2210200003,,2210200003,,2022-10-20 14:00:00.000,2,
d_d000516,2208290001,2208290001,,2022-08-29 03:00:00.000,,,
d_d009241,2211050005,,2211050005,,2022-11-05 12:30:00.000,2,
d_d002917,2210080006,,2210080006,,2022-10-08 20:00:00.000,15,
d_d002997,2210140008,,2210140008,,2022-10-14 20:30:00.000,2,
d_d010825,2211060007,,2211060007,,2022-11-06 23:30:00.000,1,
d_d003886,2210230001,,2210230001,,2022-10-23 10:00:00.000,13,15
d_d005935,2210170004,,2210170004,,2022-10-17 18:30:00.000,2,
d_d005955,2210230006,,2210230006,,2022-10-23 17:00:00.000,15,
d_d010849,2211030007,,2211030007,,2022-11-03 15:00:00.000,15,
d_d006189,2210270011,,2210270011,,2022-10-27 12:30:00.000,16,
a_a002559,2210010001,,2210010001,,2022-10-01 14:00:00.000,1,5
d_d001850,2209280002,,2209280002,,2022-09-28 09:30:00.000,2,15
d_d001730,2210290001,,2210290001,,2022-10-29 11:00:00.000,2,
d_d001280,2209130004,,2209130004,,2022-09-13 16:00:00.000,2,
d_d004352,2210180001,2210180001,,2022-10-18 06:00:00.000,,,
d_d002969,2210160008,,2210160008,,2022-10-16 14:00:00.000,2,
d_d003044,2210100003,,2210100003,,2022-10-10 16:00:00.000,14,
d_d001981,2210240004,,2210240004,,2022-10-24 15:00:00.000,2,2
d_d006715,2210300004,,2210300004,,2022-10-30 17:00:00.000,2,
b_b004552,2209240005,,2209240005,,2022-09-24 14:00:00.000,1,1
d_d001941,2210090003,,2210090003,,2022-10-09 12:30:00.000,15,
d_d005738,2210290003,,2210290003,,2022-10-29 13:00:00.000,1,
d_d010758,2211040007,,2211040007,,2022-11-04 16:00:00.000,2,
d_d004104,2210110005,,2210110005,,2022-10-11 15:00:00.000,1,
d_d009980,2210300002,,2210300002,,2022-10-30 15:30:00.000,13,
d_d003179,2210050001,,2210050001,,2022-10-05 21:30:00.000,15,15
c_c001122,2208210004,,2208210004,,2022-08-21 13:30:00.000,11,
d_d003247,2210220002,,2210220002,,2022-10-22 14:30:00.000,1,
d_d001463,2209180009,,2209180009,,2022-09-18 20:00:00.000,2,
d_d009113,2210310006,,2210310006,,2022-10-31 07:00:00.000,2,
d_d003676,2210290005,,2210290005,,2022-10-29 17:00:00.000,1,
d_d003974,2210160004,,2210160004,,2022-10-16 13:30:00.000,2,
d_d006862,2210210001,2210210001,,2022-10-21 16:00:00.000,,,
d_d002134,2210130007,,2210130007,,2022-10-13 10:30:00.000,2,
d_d000516,2208300008,,2208300008,,2022-08-30 14:30:00.000,2,
d_d006980,2210310003,,2210310003,,2022-10-31 14:30:00.000,4,
d_d005249,2210230008,,2210230008,,2022-10-23 17:00:00.000,1,
d_d002063,2210040001,,2210040001,,2022-10-04 10:30:00.000,15,
d_d007863,2210290002,,2210290002,,2022-10-29 07:30:00.000,2,
d_d001354,2209120006,,2209120006,,2022-09-12 13:00:00.000,2,
d_d000025,2208110005,,2208110005,,2022-08-11 21:30:00.000,13,
d_d009302,2211050002,,2211050002,,2022-11-05 13:00:00.000,2,
a_a002838,2210020006,,2210020006,,2022-10-02 16:00:00.000,1,
d_d002027,2210130003,,2210130003,,2022-10-13 14:00:00.000,16,
d_d009029,2210310005,,2210310005,,2022-10-31 12:00:00.000,15,
d_d005065,2210110002,,2210110002,,2022-10-11 10:30:00.000,1,
d_d002624,2210050005,,2210050005,,2022-10-05 16:30:00.000,4,
d_d002308,2210100002,,2210100002,,2022-10-10 12:00:00.000,2,
d_d001903,2210120003,,2210120003,,2022-10-12 12:30:00.000,11,
d_d008205,2210290004,,2210290004,,2022-10-29 18:00:00.000,1,
d_d000718,2208280002,,2208280002,,2022-08-28 11:00:00.000,16,
d_d007634,2210280001,,2210280001,,2022-10-28 14:00:00.000,2,
d_d004100,2210140003,,2210140003,,2022-10-14 12:00:00.000,15,
d_d012254,2211060003,,2211060003,,2022-11-06 12:30:00.000,1,1
b_b000950,2208210002,,2208210002,,2022-08-21 12:30:00.000,15,
d_d002457,2210100003,,2210100003,,2022-10-10 13:30:00.000,15,
d_d002325,2210090004,,2210090004,,2022-10-09 17:30:00.000,2,
d_d000450,2208260005,,2208260005,,2022-08-26 09:30:00.000,15,15
b_b005639,2209300009,,2209300009,,2022-09-30 21:00:00.000,15,
a_a002461,2210040003,,2210040003,,2022-10-04 16:30:00.000,15,
d_d000968,2208270001,,2208270001,,2022-08-27 11:00:00.000,4,
d_d009819,2211030001,2211030001,,2022-11-03 10:00:00.000,,,
d_d001076,2209020002,,2209020002,,2022-09-02 01:30:00.000,2,
d_d009414,2211050005,,2211050005,,2022-11-05 18:30:00.000,2,
d_d010336,2211060004,,2211060004,,2022-11-06 14:00:00.000,2,2
