TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
d_d002865,2210080006,2,1,,캠핑용식기,N,1,
d_d000615,2208180001,5,0,,,,,
d_d002384,2210130003,2,1,,다정이네김밥;매운멸치고추김밥,N,5,
d_d001761,2210270005,1,0,,고기국수;비빔국슨,N,1,
d_d001591,2209270007,1,1,,하멜치즈몽,Y,1;3,
d_d004426,2210280002,3,1,,옥상 야외 풀장 - 가족 풀장으로 휴식과 레저를 즐기기 좋음. 야간에 바람이 쌀쌀해서;낮에 디시 한 번 이용함. 미온수 공급. 10월 말까지 개장. 자녀를 둔 가족 다수 이용. 풀장 전용 수건이 비치되어 있고 1인 2장 사용 가능. 야외 별도 화장실 구비됨. 옥상 바다 전망이 좋음. 강추. 복도 반대편 루프탑은 야외 바가 마련되어 있는데 추워서 이용객이 전혀 없음.,Y,5,1
d_d000770,2208270003,7,0,,,,,
d_d010334,2211030001,5,2,,,,,
d_d002163,2210150009,7,0,,,,,
d_d009788,2210310006,1,0,,동고량;대패삼겹덮밥,N,2,
d_d002944,2210200003,99,0,,,,,
d_d001618,2210020003,1,0,,해물라면 2개,N,4,
d_d010257,2210310005,1,0,,쉬림프 바질 파스타(오일),N,1,
d_d009914,2211020001,4,0,,,,,
d_d002386,2209300006,5,0,,,,,
d_d001579,2210030008,7,1,,,,,
d_d003988,2210150003,3,3,,입장,N,1,2
d_d010098,2210300007,5,0,,,,,
d_d003510,2210180007,99,0,,,,,
d_d003215,2210280003,4,0,,,,,
d_d000902,2208210006,2,0,,라면 햇반,N,1,
d_d002361,2210060004,1,4,,톳짜장;톳짬뽕,N,1,
d_d009123,2210290001,4,0,,,,,
d_d002090,2210260002,1,0,,순두부정식,Y,1,
d_d000450,2208270001,5,1,,,,,
c_c002969,2209220006,5,2,,,,,
d_d002845,2210120008,5,1,,,,,
d_d002416,2210170008,2,1,,회,N,1,
d_d003675,2210160005,1,0,,알리오올리오;까르보나라;고르곤졸라;감자베이컨;루꼴라피자;레몬에이드,N,1,
d_d009931,2211010003,4,1,,,,,
d_d002457,2210090005,2,0,,제주 한라봉 샌드,N,5,
d_d010207,2210310004,3,0,,포토스튜디오관람(입장권 카페패스할인받음),N,1,2
d_d001774,2209280003,2,1,,기념품,N,5,
d_d002040,2210230004,6,1,,인생네컷,N,1,
d_d001513,2209280009,5,0,,,,,
d_d002785,2210050009,4,0,,,,,
d_d004635,2211090008,4,1,,,,,
d_d007947,2211020005,2,0,,커피 및 간식 구매(아이스아메리카노 1잔;바닐라라떼 1잔;우유 1잔;마카롱 1개),Y,5,
d_d012309,2211120003,5,2,,,,,
d_d001493,2209220004,4,2,,,,,
d_d007389,2210310002,1,0,,소고기국밥 3개;백돼지샤브샤브 4개;음료 2개,N,4,
d_d010596,2210300011,1,0,,꼬치구이;랍스터;전복밥,N,1,
d_d000766,2209010006,7,1,,,,,
d_d012420,2211130009,1,0,,삼성간짜장;삼성짬뽕;탕수육,N,1,
d_d004661,2210180003,2,0,,찰광어회,N,1,
d_d003991,2210230010,7,0,,,,,
c_c003390,2210090003,4,0,,,,,
d_d003537,2210070004,5,1,,,,,
d_d002934,2210180002,2,0,,가죽팔찌. 양말,N,1,
d_d006185,2210150001,4,1,,,,,
b_b010312,2210300002,5,2,,,,,
d_d004070,2210220010,7,0,,,,,
d_d002838,2210080003,3,3,,식물원 입장 및 관람,Y,5,2
b_b002960,2208210005,3,0,,수산관련 정보 얻음,N,1,2
a_a012239,2210260005,1,1,,돈까스카레,N,1,
d_d000139,2208110009,2,0,,주차비,N,1,
d_d010680,2211060010,2,0,,회;족발,N,1,
d_d001542,2209220007,4,0,,,,,
d_d003432,2210090002,1,1,,커피;빵,N,1,
d_d001362,2209260011,2,0,,회,N,5,
d_d009099,2210290003,2,0,,주유,N,5,
d_d000589,2208240002,7,0,,,,,
c_c000802,2208220002,4,4,,,,,
d_d000159,2208150001,5,0,,,,,
d_d004589,2210130002,7,2,,,,,
d_d002791,2210250007,7,0,,,,,
d_d006732,2210220002,3,0,,노루먹이주기;독수리;참매;부엉이;황조롱이;좀사마귀;왕사마귀;메뚜기;뱀;미꾸라지;쥐;물장군;방아깨비등등,N,5,1;2
d_d001326,2209230003,3,4,,마니산 입장;참성단 관람,Y,1,2
d_d006944,2210230005,6,0,,렌트카 대여,Y,5,
c_c001848,2208280008,1,0,,바비큐(소고기),Y,1,
d_d000794,2208250005,2,0,,한라산 치약;몽돌 석고방향제,N,1,
d_d002166,2210160003,4,0,,,,,
d_d002005,2210030003,3,1,,천지연폭포관람,N,1,2
c_c002492,2209170002,1,0,,커피와 케이크,N,1,
d_d007600,2210280002,3,0,,우도를 돌아다니기 위해서 전기차;오토바이 등을 대여함,Y,1,1
d_d000283,2208230004,5,0,,,,,
d_d003763,2210070004,1,0,,아이스크림,N,1,
d_d005892,2210120004,1,0,,땅콩아이스크림;한라봉아이스크림,N,1,
c_c001346,2209040002,2,0,,딸기모찌구입,N,1,
d_d009568,2210310007,1,0,,닭볶음탕,N,1,
b_b015013,2211020002,7,0,,,,,
d_d009331,2211020005,1,0,,싱글킹 콘,N,1,
d_d007965,2210280005,1,0,,치킨맥주세트,N,4,
d_d003232,2210150001,4,0,,,,,
d_d001513,2209270005,1,0,,고등어회세트,Y,2,
d_d006867,2210200008,5,2,,,,,
d_d006902,2210300003,4,0,,,,,
d_d003379,2210050002,4,1,,,,,
d_d003029,2210230005,4,0,,,,,
d_d004100,2210150007,2,2,,편의점 커피;비타민음료;파워에이드,Y,1,
b_b002776,2208270004,3,1,,설리스카이워크,N,1,2
d_d001774,2209270008,3,0,,천지연폭포,N,5,2
d_d004661,2210150005,2,1,,딱새우회;참치회,Y,5,
d_d002563,2210060006,1,0,,제주용암피자,N,1,
a_a006200,2210120001,4,0,,,,,
d_d000663,2208310001,4,0,,,,,
d_d002983,2210200001,1,0,,내장탕,N,1,
d_d009942,2211020009,5,0,,,,,
d_d009459,2211040002,6,4,,수영장,Y,5,
d_d000778,2209030004,4,0,,,,,
d_d012281,2211120004,5,2,,,,,
d_d002349,2210290011,5,0,,,,,
d_d002308,2210100002,1,0,,막국수.수육.파전,N,1,
d_d012295,2211120005,1,0,,애플블랙베리 티,N,1,
d_d000251,2208190003,1,0,,고기국수,N,1,
d_d009808,2211030005,1,0,,녹차아이스크림;한라봉오프레도;녹차오프레도;곶자왈티;녹차라떼,N,1,
d_d001605,2210020004,4,0,,,,,
d_d001340,2209250004,4,2,,,,,
d_d000357,2208250008,2,0,,오메기떡,N,1,
d_d009921,2211050002,4,1,,,,,
d_d005232,2210150004,1,0,,2인 모둠회 세트,Y,1,
d_d001784,2210020006,7,0,,,,,
d_d002756,2210030004,4,0,,,,,
d_d003036,2210100001,2,0,,국화빵,N,1,
c_c000965,2208310006,1,2,,커피,N,1,
d_d004284,2210270002,3,0,,해양동물,N,1,2
b_b004278,2209240009,1,0,,중앙시장에서구입한 회. 마트에서 산 음료,Y,4,
d_d000241,2209060003,1,0,,백돼지구이;열무김치냉면;항정살;소주;음료수,N,1,
d_d007793,2210260002,99,0,,,,,
d_d007600,2210290010,2,1,,주유비,Y,5,
d_d012254,2211050006,2,4,,치킨;만두;귤모자 등 기념품,N,1,
d_d002878,2210190008,3,0,,해양쓰레기팝업전시,N,5,2
d_d010373,2211020002,1,4,,바닐라라떼,N,1,
d_d002431,2210150003,5,3,,,,,
d_d008026,2210270006,2,1,,떡볶이;튀김세트,N,5,
d_d004191,2210250008,4,1,,,,,
a_a001102,2209060006,1,0,,은갈치정식,N,1,
d_d006740,2210260005,2,2,,주유소에서 주유함,N,5,
d_d000283,2208250010,5,0,,,,,
d_d004807,2210210004,2,1,,드립백 쥬시;드립백 디카프,N,5,
b_b000071,2208090007,7,1,,,,,
b_b011589,2210290005,1,0,,중식(짜장면 탕수육세트),N,1,
d_d002915,2210160003,1,0,,소고기해장국,N,1,
d_d010369,2211040005,3,0,,애플;삼성;DELL 등 유수의 제조 기업이 가진 역사를 볼 수 있었음,Y,1,2
d_d001786,2210030008,2,0,,생수,N,1,
d_d003024,2210050001,1,0,,갈빗살,Y,1,
b_b005802,2210010006,5,4,,,,,
d_d007017,2210250008,6,5,,글쓰기;책읽기;명상활동,N,5,
d_d007602,2210260004,5,1,,,,,
d_d000203,2209040008,4,5,,,,,
d_d002325,2210090002,1,1,,도너츠.커피,N,1,
d_d001376,2209230006,1,1,,쑥떡 프라푸치노,N,1,
d_d002688,2210040007,6,2,,짐 풀기,Y,5,
d_d000120,2208110003,1,0,,2박 조식뷔페,Y,4,
d_d002271,2210220006,1,0,,회 새우 라면 술,N,4,
d_d009391,2210300005,2,0,,치킨 포장,Y,5,
d_d000470,2208200001,1,0,,감귤토스트,N,4,
d_d000086,2208170003,7,0,,,,,
d_d000247,2208210002,1,0,,닭갈비2인분;막국수1인분;맥주,Y,1,
d_d005005,2210110004,5,2,,,,,
d_d001544,2209300003,7,1,,,,,
d_d003427,2210060002,5,1,,,,,
c_c003248,2210030005,4,1,,,,,
d_d006984,2210220007,5,2,,,,,
d_d000998,2208270006,3,0,,스누피 관람,Y,1,2
d_d009245,2211030012,4,0,,,,,
d_d006312,2210210006,5,0,,,,,
b_b000542,2208170002,4,1,,,,,
d_d010667,2210310007,2,1,,별빛청하;오이고추;안심스테이크;새송이버섯;깻잎;스파클라;숫자양초,N,1,
d_d002756,2210020005,2,2,,한라봉,N,1,
d_d001586,2210050002,7,0,,,,,
b_b004846,2210020003,1,0,,돈까스;순대국밥,Y,1,
d_d000388,2208200003,5,2,,,,,
d_d010344,2211010001,4,1,,,,,
d_d000103,2208130003,1,0,,곱창전골,N,1,
d_d006150,2210220006,5,0,,,,,
b_b005680,2209300002,2,1,,기능성 티셔츠,N,5,
d_d003991,2210230007,4,2,,,,,
d_d009942,2211030002,1,0,,드립커피 아이스라떼 아이스아메리카노,N,1,
d_d007369,2210260005,5,1,,,,,
d_d003212,2210180003,5,1,,,,,
d_d010997,2211050007,7,0,,,,,
d_d005792,2210160001,3,0,,한라산국립공원 입장,Y,5,2
a_a010147,2210230006,5,1,,,,,
d_d001981,2210250001,3,0,,우주박물관 관람,N,1,2
d_d001033,2208290003,4,0,,,,,
d_d001482,2210020003,1,0,,짬뽕;간짜장,N,1,
d_d005113,2210150003,4,0,,,,,
a_a001714,2210140003,1,4,,케익,Y,1,
c_c008681,2210220004,1,0,,삼겹살 외,N,4,
d_d006122,2210230001,99,1,,,,,
d_d011086,2211040002,4,1,,,,,
d_d001801,2209300004,4,0,,,,,
d_d008026,2210280008,1,0,,흑돼지;김치찌개,N,1,
d_d001192,2209240004,7,0,,,,,
d_d008112,2210280003,4,0,,,,,
d_d004522,2210210001,1,0,,삼도해장국(몸국과 고사리육개장);일통이반(뿔소라;보말죽);오드랑베이커리(마농바게트와 고르곤졸라);보라지붕(아메리카노와 보라크림라떼);지붕위제주바다(떡볶이튀김세트;전복밥.생맥주2잔),N,4,
d_d007374,2210250002,7,0,,,,,
d_d004865,2210110006,3,1,,야영체험,Y,5,2
d_d003452,2210130001,2,0,,모자;수영복,N,5,
a_a002384,2210020005,2,0,,도너츠5개,N,5,
d_d009367,2210300001,99,2,,,,,
d_d004282,2210290002,99,0,,,,,
d_d000263,2208220005,4,0,,,,,
d_d004833,2210180005,1,0,,점심특선(초밥),N,1,
d_d007109,2210280001,1,0,,새우돈까스;전복돈까스,N,1,
d_d008117,2210290005,5,1,,,,,
d_d003907,2210120004,1,0,,보리아이스크림;아메리카노;보리크림라떼,N,1,
d_d005569,2210150006,1,4,,귤음료수,N,4,
d_d001944,2210010004,4,0,,,,,
a_a003343,2210220005,4,0,,,,,
d_d001774,2209280006,1,0,,스테이크리조또음료,N,1,
d_d006182,2210310004,6,3,,공항에서 집으로 이동,Y,5,
a_a002540,2209250002,5,1,,,,,
d_d007452,2210240004,3,0,,숲(편백나무;삼나무;코스모스 등) 관람,N,1,2
d_d011821,2211060008,5,0,,,,,
d_d009928,2210310002,5,1,,,,,
d_d000682,2209040002,4,0,,,,,
d_d001355,2209170001,7,2,,,,,
d_d006737,2210170003,3,1,,티뮤지엄 내 녹차밭 산책및 관람,N,5,2
d_d005426,2210140001,5,0,,,,,
d_d001464,2209170005,5,1,,,,,
d_d000216,2208270003,7,0,,,,,
a_a002298,2209180004,1,0,,새우구이;해물라면(기본2인 주문필수);사이다,N,1,
c_c000121,2208200001,3,2,,청해포구 촬영장 입장 및 관람,N,1,2
d_d004801,2210090006,1,0,,흑돼지생오겹살6인분;공기밥2개;비빔냉면,N,1,
c_c002280,2209170005,5,0,,,,,
d_d001211,2209250004,1,0,,아메리카노2잔,Y,1,
d_d004627,2210270003,2,0,,엽서;인형;핸드크림;스마트톡;조개모빌 등 (아이쇼핑),N,5,
d_d001606,2210030008,5,0,,,,,
d_d005935,2210150003,1,0,,피자;스파게티,N,1,
d_d004426,2210280003,2,7,,땅콩막걸리1잔 - 우도돼지네땅꽁만두올레본점(중정로73번길 15-1),Y,1,
d_d004296,2210300003,1,2,,,,4,
b_b001355,2208220006,5,1,,,,,
d_d004579,2210230004,5,1,,,,,
d_d000818,2208280005,2,0,,차량 렌트,Y,5,
d_d002192,2210060007,1,0,,돼지 김치찌개,Y,1,
d_d001519,2209300006,2,1,,회 귤 통닭,N,1,
d_d002464,2210010007,1,2,,맥주 돈까스 짬뽕,Y,4,
b_b006000,2210020004,5,2,,,,,
a_a000007,2208210002,1,0,,돈까스;소바;설렁탕;음료,N,1,
d_d009475,2211060004,4,1,,,,,
d_d006932,2210300004,2,3,,뽑기,N,1,
d_d000196,2208240001,5,2,,,,,
d_d000187,2209010006,1,1,,아이스크림 베이비치노,N,1,
d_d000014,2208190004,7,0,,,,,
d_d010596,2211010002,1,0,,갈치정식;해물라면,N,1,
d_d002944,2210200010,1,1,,말고기 연구소;우무푸딩,Y,4,
d_d000251,2208220002,5,0,,,,,
d_d007987,2210300003,5,1,,,,,
d_d002217,2210140003,4,0,,,,,
c_c003035,2209250008,2,0,,허니콤보 1박스,Y,5,
d_d006214,2210140004,7,2,,,,,
d_d003349,2211020005,1,0,,연어+활어세트;마루200,N,1,
d_d005999,2210180012,3,0,,주상절리대 관람 (경로3인 무료입장),N,1,2
d_d004842,2210100003,1,1,,땅콩아이스크림,N,1,
d_d006130,2210220007,1,0,,1인사시미;유자주;하이볼;명란크림우동;다시마키 타마고;토리카라퐁,Y,1,
d_d000863,2208270007,1,4,,맥주,N,1,
d_d001208,2209220002,4,0,,,,,
d_d003807,2210200001,1,0,,고기 국수;만두,N,1,
d_d001696,2210170004,1,0,,동남아 음식,N,1,
d_d006359,2210230002,1,0,,커피;케잌,N,1,
d_d001697,2210280007,4,0,,,,,
d_d000770,2208280002,4,1,,,,,
b_b002794,2209030001,5,2,,,,,
d_d006751,2210230001,6,1,,주차,N,1,
d_d010373,2210310004,1,0,,녹차아이스크림;한라봉오프레도,N,4,
d_d001418,2209250004,3,0,,서핑,Y,1,1
d_d002122,2210150005,7,0,,,,,
d_d001805,2210010003,1,0,,런치세트,N,1,
d_d000801,2208240001,1,0,,듬뿍토스트;치즈듬뿍토스트,N,1,
d_d008255,2210270006,3,0,,핑크뮬리 관람,N,1,2
d_d001476,2210030003,1,0,,물회;회덮밥,N,1,
a_a008015,2210230002,4,0,,,,,
b_b003060,2208280005,1,0,,닭꼬치 데리야끼맛;바베큐맛,N,4,
d_d000587,2209020004,2,0,,딱새우;우럭회,N,1,
d_d009342,2211010006,1,0,,레몬에이드;브라우니,Y,1,
c_c001016,2208280005,3,2,,사진전 관람,N,5,2
a_a002916,2209220028,4,0,,,,,
d_d000357,2208230002,3,0,,정방폭포 관람,Y,1,2
d_d003387,2210110007,1,1,,치킨,N,2,
d_d002318,2210220006,1,0,,갈치조림,Y,1,
d_d002421,2210010003,1,0,,아이스크림,N,1,
a_a000391,2208250002,1,0,,하얀짜장;찹쌀탕수육,N,4,
d_d004945,2210170008,5,0,,,,,
d_d000537,2208230007,5,0,,,,,
d_d007742,2210270001,4,0,,,,,
d_d000593,2208270002,3,2,,우도 관람,N,5,2
d_d000796,2209060002,4,0,,,,,
d_d002288,2210040004,1,0,,회 매운탕,N,1,
d_d000701,2209010005,1,1,,커피 빵,N,4,
d_d002667,2210100001,4,0,,,,,
d_d001395,2209080003,4,1,,,,,
d_d000305,2209030005,1,2,,,,4,
a_a001113,2209060002,1,0,,바지락칼국수[전복추가];막걸리,N,4,
d_d001839,2210030003,4,0,,,,,
d_d002303,2210090005,4,1,,,,,
d_d000368,2208290005,1,2,,제주약수터 맥주,Y,1,
d_d000393,2208270002,1,0,,서대리치즈돈까스,Y,1,
d_d003346,2210260001,1,0,,제육정식. 차돌된장 고등어구이 정식,Y,1,
c_c000751,2209080003,3,0,,소치 허련선생의 후손5대에 걸쳐 완성된 정원을 통해 자연경관과 인간의 노력이 만나 주게되는 힐링;특히 조경수와 연못을 통해 웰니스를 느낄수있었다. 소치2관에서는 반응형 디지털아트로 어렵게 느껴지는 고미술과 한국화를 아이들도 쉽게 체험할수있었다.,Y,1,1
b_b002235,2208190012,1,0,,돼지고기 모둠 한판/공기밥/맥주,N,1,
d_d002666,2210270004,6,0,,렌터카 반납,N,5,
c_c004953,2210080004,5,0,,,,,
d_d000488,2208270004,5,1,,,,,
d_d002105,2210190003,1,0,,멸고국수 고기만두,N,1,
d_d002067,2210030004,4,1,,,,,
d_d003628,2210100002,4,2,,,,,
d_d002761,2210180002,7,0,,,,,
d_d010592,2211020006,99,0,,,,,
d_d009090,2210300004,4,1,,,,,
d_d000824,2208220005,1,0,,2인세트(갈치조림 1인분;전복뚝배기 1인분;고등어조람 1인분 ) 성게 미역국;음료수 (콜라);공기밥 추가,Y,1,
d_d009475,2211030005,1,0,,커피;쿠키,N,1,
d_d001471,2210010007,4,1,,,,,
d_d001424,2209180003,5,0,,,,,
d_d007611,2210270007,1,0,,회;흑돼지 김치말이,N,1,
d_d009199,2211020004,1,0,,토피넛라떼;아이스라떼,N,1,
b_b000271,2208140001,1,0,,음료;허니브레드,N,1,
d_d001651,2209230004,2,0,,스프레이,N,1,
d_d005291,2210170002,1,0,,순두부정식,N,1,
d_d009788,2210310002,4,0,,,,,
d_d001626,2209220006,2,0,,맥주;물;과자;라면,N,1,
d_d004093,2210280005,2,1,,돔베고기,N,5,
a_a000159,2208150001,1,0,,바지락칼국수 해물파전 꼬막비빔밥,N,1,
d_d009825,2210290003,7,1,,,,,
d_d002560,2210220006,7,0,,,,,
d_d004961,2210190001,4,0,,,,,
d_d004191,2210250008,3,0,,자연적으로 만들어진 정방폭포,N,1,2
d_d007863,2210270004,4,0,,,,,
d_d004058,2210120004,7,0,,,,,
d_d002472,2210020004,2,0,,독도새우튀김,N,1,
d_d007474,2210280003,4,0,,,,,
d_d006711,2210210005,4,0,,,,,
b_b000606,2208060008,1,1,,조지아 고티카 (아메리카노),N,1,
d_d006688,2210220006,1,0,,전복뚝배기,N,1,
d_d000101,2208150004,7,0,,,,,
d_d001356,2209280006,3,0,,독도관련 영상 및 자료를 볼수있었습니다.,N,5,2
d_d005999,2210180005,4,0,,,,,
d_d009439,2210300004,4,1,,,,,
d_d001613,2209230004,1,0,,김밥,N,1,
d_d002157,2210110007,5,0,,,,,
d_d006711,2210190002,2,0,,음료수,N,1,
d_d010436,2211030010,2,1,,이클립스 캔디,N,1,
d_d008022,2210300005,4,6,,,,,
d_d003534,2210210001,3,2,,낚시,N,5,1
d_d000856,2208260010,5,0,,,,,
d_d001500,2209280007,5,1,,,,,
d_d004052,2210210004,4,0,,,,,
d_d001147,2209160006,4,0,,,,,
d_d000770,2208290006,2,1,,담배,N,1,
d_d009416,2211050007,7,0,,,,,
d_d000622,2208280002,1,0,,쑥떡;견과쑥떡;단팥쑥떡;아이스아메리카노,N,1,
d_d002325,2210090001,1,0,,성게미역국.성게비빔밥,N,1,
d_d004068,2210150002,4,1,,,,,
d_d004962,2210120002,1,0,,점심카츠정식2;냉소바;청귤에이드;아이스아메리카노,N,1,
d_d003924,2210110001,1,0,,고등어구이;성게미역국,N,1,
d_d012475,2211090004,1,0,,돼지고기덮밥,N,1,
d_d006801,2210270004,7,1,,,,,
d_d007481,2210300001,1,0,,뷔페,Y,1,
d_d000253,2208220009,7,0,,,,,
d_d001345,2209250009,5,1,,,,,
d_d006390,2210160003,1,0,,통갈치조림,N,1,
d_d010501,2211040006,1,0,,흑돼지철판구이,N,1,
d_d002061,2209300004,3,0,,우도 입장 선박 탑승,N,5,1;2
d_d001597,2209300003,3,3,,새 캠핑지 찾기 위해 차박성지 방문. 근처 캠핑카 구경 및 화장실 등 탐색,N,5,2
d_d007600,2210290003,4,0,,,,,
d_d002432,2210020001,2,0,,제주 기념품,N,1,
d_d007374,2210260002,3,3,,항파두리 항몽유적지 관람,N,5,2
d_d000683,2208250002,4,0,,,,,
d_d000234,2208280008,4,1,,,,,
d_d002218,2210080003,5,0,,,,,
d_d006984,2210210001,4,1,,,,,
a_a001689,2209240010,4,0,,,,,
d_d001439,2209270007,4,1,,,,,
d_d000677,2208270002,3,2,,투명카악,N,1,1
d_d009263,2211030003,4,0,,,,,
d_d001006,2208310003,1,0,,보말칼국수,Y,1,
d_d002298,2210150005,5,0,,,,,
d_d002475,2210190008,5,0,,,,,
a_a002327,2209170009,1,1,,새우깡 1봉;맥주 2캔;하늘보리 1병,N,1,
d_d000101,2208110008,3,0,,카트탑승;서바이벌,Y,1,1;2
d_d010442,2211020002,4,0,,,,,
d_d001234,2209160002,4,4,,,,,
d_d003169,2210100006,99,1,,,,,
d_d001944,2209280005,1,1,,아이스아메리카노;휘낭시에,Y,1,
d_d002426,2210310006,1,0,,흑돼지계란밥;흑돼지김치말이,N,1,
d_d001454,2209190001,1,0,,밀크티,N,1,
d_d000902,2208200001,4,0,,,,,
d_d002070,2209290003,7,0,,,,,
c_c001993,2209170005,1,0,,해물라면 맥주 소주 낙지탕탕이 육회,N,1,
d_d001035,2209130002,1,0,,한라봉선셋;당근케이크;솔트커피,Y,1,
c_c005196,2210090004,2,1,,여러가지 음식과 나이키및 아다디스 의류 구경,N,5,
c_c000599,2208300002,2,1,,핫도그,N,5,
d_d000025,2208120003,3,2,,카멜리아 힐 관람,N,5,
d_d004666,2210120007,99,0,,,,,
d_d009925,2210290002,3,0,,산책로 탐방 및 sns사진촬영,Y,5,2
d_d005455,2210240006,4,0,,,,,
c_c000085,2208100001,1,0,,부페,N,1,
d_d006337,2210310003,1,0,,아메리카노;까망주상절리파이,N,1,
d_d005194,2210240002,5,0,,,,,
d_d003529,2210120002,3,0,,그림 전시,N,1,2
d_d002539,2210060006,4,0,,,,,
d_d006204,2210300006,4,0,,,,,
d_d010281,2210300009,2,3,,간식구매,N,1,
d_d009816,2211040007,2,1,,기념품(립스틱;팩트),N,1,
a_a000868,2208210003,4,0,,,,,
d_d000330,2208240002,4,0,,,,,
d_d002595,2210040002,4,1,,,,,
d_d004756,2210110003,2,0,,기념품,N,1,
d_d001352,2209180005,1,0,,멸치회 비빔밥,N,1,
d_d001879,2211010004,4,1,,,,,
d_d002811,2210130003,99,0,,,,,
d_d004595,2210160006,7,0,,,,,
d_d011819,2211070004,7,0,,,,,
d_d009379,2211050003,6,1,,렌트카반납,Y,5,
a_a000095,2208070003,3,3,,수영,Y,5,1
d_d002202,2210150002,5,1,,,,,
d_d010172,2211060005,2,0,,에그타르;볼로네제 타르트,N,5,
d_d009381,2211030002,2,3,,맥주,N,1,
d_d000743,2208310006,3,0,,짚라인,Y,1,1
c_c000396,2208220002,3,3,,항일암 대웅전 등 관람,N,5,2
d_d010203,2211060005,1,0,,조각케이크.아메리카노,N,1,
d_d000450,2208260008,2,1,,한담몰;누누상점에서 제주 기념 마그네틱;향초;드레스 퍼퓸;풍등;에코백 아이쇼핑,Y,5,
d_d007835,2210270001,1,0,,전복버터구이 전복 돌솥밥 고등어구이,N,1,
d_d012449,2211120003,2,0,,오일 미니백핸드크림,N,1,
d_d000091,2208140004,2,0,,방향제. 우도막걸리.간식거리.노트,N,5,
d_d005922,2210290002,4,0,,,,,
d_d002683,2210030008,1,0,,고기비빔국수,N,1,
d_d000355,2208220003,4,0,,,,,
d_d002782,2210170006,1,0,,양념고기;밥;소면,N,1,
d_d005792,2210140009,5,0,,,,,
d_d002052,2210020001,4,2,,,,,
d_d003387,2210140001,1,0,,세트(떡볶이;매운잡채;어묵;김밥),N,1,
c_c002134,2209080004,1,0,,소떡소떡,N,1,
d_d009301,2210310003,7,0,,,,,
d_d000049,2208050003,4,1,,,,,
d_d004002,2210080005,1,0,,저녁:해물범벅 중 세트1;김가루주먹밥1;한라산소주1,N,1,
d_d002670,2210100005,1,0,,백반,N,1,
d_d009816,2211030005,3,1,,카트 타기,Y,1,1
d_d002028,2210240005,2,0,,스콘;휘낭시에;쿠키,N,5,
d_d005801,2210290005,1,1,,삼겹살 햇반 고구마 맥주,Y,4,
d_d002591,2210030001,2,0,,제주마음샌드,N,5,
d_d000097,2208250001,6,0,,아버님 어머님 남편 픽업,N,5,
d_d001274,2209170007,5,2,,,,,
d_d002588,2210280012,5,0,,,,,
d_d009263,2211050003,2,1,,소주잔4개,N,1,
d_d009480,2211010001,1,0,,고기국수 성게국수,N,1,
d_d007852,2210310004,2,0,,압박스타킹;핸드크림,N,5,
d_d001666,2210030003,1,0,,문어돌솥밥정식,N,1,
d_d001606,2210010004,1,0,,목살구이;레드락 생맥주,Y,1,
d_d002413,2210150001,2,0,,현무암팔찌. 동백꽃파우치,Y,1,
d_d009808,2211010005,1,0,,해물라면과 전복새우김밥;전복오징어김밥,N,1,
d_d001610,2210030004,4,1,,,,,
d_d012283,2211090002,4,0,,,,,
d_d001961,2210280004,3,0,,입장,N,1,2
d_d001554,2209230005,1,0,,한우스지전골 명란구이 하라볼,N,1,
d_d000105,2208260003,4,0,,,,,
d_d000973,2209020001,3,0,,스쿠버다이빙 실내교육,Y,5,1
d_d012259,2211050004,4,0,,,,,
d_d010578,2211040009,7,0,,,,,
d_d004195,2210140003,4,0,,,,,
d_d012273,2211110004,3,0,,비행기 구경;비행시뮬레이션 체험;비행기원리 탐구체험;5d영상관람;돔영화관관람(우주탐사역사),N,1,1;2
d_d002070,2209300001,3,0,,한라산 등반,Y,1,1
d_d006278,2210200005,2,1,,제주마음샌드,Y,5,
d_d000985,2208260006,1,0,,삼겹살;목살,N,1,
d_d003875,2210130001,5,0,,,,,
c_c002382,2209290002,2,1,,고속버스 승차권,Y,5,
d_d004201,2210150003,7,0,,,,,
d_d003448,2210080005,1,0,,전복물회,N,1,
d_d000771,2208280002,3,0,,낚시,N,5,1
d_d000435,2208250003,5,1,,,,,
d_d004238,2210220005,3,1,,미술관전시를보기위해관람료를지불했습니다,N,1,2
c_c000263,2208180004,4,0,,,,,
d_d002711,2210220009,5,0,,,,,
d_d009918,2211050002,1,6,,코카콜라제로,N,4,
d_d001066,2209020005,1,1,,통문어갈치조림,Y,1,
c_c003813,2210060003,3,1,,수목원 둘러보기;사진찍기,N,1,2
d_d008023,2210270002,1,1,,메이플크림롱존;베어클로우;엠앤엠도넛;누텔라도넛;버터크림도넛,N,2,
d_d002135,2210120002,1,0,,비빔밥 정식;제육볶음 정식,N,1,
d_d002345,2210150002,1,0,,땅콩만두,N,1,
d_d000355,2208230008,2,0,,프라이탁 가방,N,1,
d_d000866,2208210001,1,0,,갈치조리 2인분;흑돼지두루치기 2인분;고등어구이;볶음밥 2인분,Y,1,
d_d006379,2210160010,5,0,,,,,
d_d001579,2210030007,7,0,,,,,
d_d001676,2209260005,1,0,,벨다로지리조토,N,1,
