TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
b_b006423,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b003926,1,주유비,12,자가용(승용/승합/트럭 등등),2,5488500611,행복주유소,2022-10-03 11:12:00.000,1,36777,주유비
b_b008189,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,22100,
b_b018641,50,교통비,0,버스 + 지하철,2,,,,,6500,
b_b002963,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,2000,
b_b001396,12,교통비,11,시외/고속버스,1,6058121736,부산서부버스터미날주식회사,2022-08-19 00:00:00.000,1,13600,버스비
b_b003955,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
b_b004512,2,렌탈비,1,렌터카(승용/승합/버스 등등),2,,,2022-10-01 12:30:00.000,1,169150,렌트비
b_b009490,50,교통비,0,버스 + 지하철,1,,,,,16700,
b_b006780,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,11000,
b_b010837,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b003847,1,주유비,0,자가용(승용/승합/트럭 등등),8,,,,,250000,
b_b015292,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,9600,
b_b006287,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,58140,
b_b000507,7,교통비,2,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-08-02 01:26:00.000,1,36600,기차표 
b_b008387,9,교통비,2,항공기,4,6058184518,에어부산 주식회사,2022-09-06 00:00:00.000,1,133040,비행기표
c_c008802,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,7300,
b_b004418,1,주차비,11,자가용(승용/승합/트럭 등등),3,4118601799,토스페이먼츠주식회사,2022-09-29 13:57:00.000,1,2000,주차비
b_b004658,7,교통비,1,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-09-28 17:20:00.000,1,59800,기차표 
b_b001501,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
c_c002510,11,교통비,1,관광버스,1,,,2022-09-24 00:00:00.000,1,32400,[부산]시티투어버스1일권이용권;[부산]부산투어패스 부산여행36/24/48시간프리패스권
b_b002723,7,교통비,0,KTX/SRT(고속열차),1,,,,,60000,기차표 어른1매
b_b009346,4,교통비,2,택시,2,2270440624,개인택시,2022-10-27 16:03:00.000,1,4200,택시비
b_b015464,1,주차비,11,자가용(승용/승합/트럭 등등),1,2098206999,속초관광수산시장,2022-10-31 16:23:00.000,1,200,주차비
b_b015992,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1500,
a_a001597,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,60000,
b_b011609,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,4600,
b_b013703,50,교통비,0,버스 + 지하철,1,,,,,21000,
b_b003415,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,60000,
b_b000776,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,160000,
b_b003319,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1800,
b_b013717,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,1600,
b_b000135,50,교통비,0,버스 + 지하철,1,,,,,12780,
b_b005554,50,교통비,0,버스 + 지하철,1,,,,,4960,
b_b001303,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,128100,
b_b007403,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-12 17:56:00.000,3,7500,기차표 
b_b004502,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
b_b015939,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
b_b014501,1,주차비,11,자가용(승용/승합/트럭 등등),2,6188302423,기장군청,2022-10-30 14:40:00.000,1,1800,주차비
b_b004432,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,18000,
b_b002033,1,주차비,11,자가용(승용/승합/트럭 등등),3,2268267609,대한불교조계종제4교구본사월정사,2022-08-26 09:19:00.000,1,20000,소형-주차료
b_b004458,1,주차비,12,자가용(승용/승합/트럭 등등),7,3748500591,아마노코리아(주)강원지사,2022-09-25 11:13:00.000,1,3000,주차비
b_b010215,14,렌탈비,0,자전거,2,,,,,5000,
b_b000488,4,교통비,3,택시,2,5140754149,개인택시,2022-08-20 14:03:00.000,1,9100,택시비
b_b012618,50,교통비,0,버스 + 지하철,2,,,,,21500,
b_b006367,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
b_b006577,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,6600,
b_b016240,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,2000,
b_b000128,7,교통비,1,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-08-02 09:54:00.000,1,27600,기차표 어른1매
b_b015367,12,교통비,11,시외/고속버스,1,,거창고속,2022-11-06 15:18:00.000,1,5700,버스비
b_b006367,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,100000,
b_b001072,7,교통비,2,KTX/SRT(고속열차),1,3058631590,주식회사 에스알,2022-08-21 00:00:00.000,1,42500,기차표
b_b007483,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
b_b002821,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,5000,
b_b002516,16,교통비,0,기타,2,,,,,39200,
b_b000989,50,교통비,0,버스 + 지하철,1,,,,,3000,
b_b006009,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,11400,
b_b013697,50,교통비,0,버스 + 지하철,1,,,,,3000,
b_b009304,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-10-30 20:06:00.000,1,6600,기차표 
b_b014969,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b002606,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-08-09 22:27:00.000,1,29700,기차표 어른1매
b_b000125,4,교통비,5,택시,2,6178101204,세륭운수(주),2022-08-05 11:50:00.000,1,20700,택시비
b_b011211,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b010244,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,2000,
b_b009493,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,12000,
b_b008196,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,48276,
b_b003958,4,교통비,1,택시,2,5062671513,,2022-09-22 22:15:00.000,1,3800,택시비
b_b001785,4,교통비,1,택시,3,,,2022-08-26 15:15:00.000,1,5160,택시비
b_b008074,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,24000,
b_b012122,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,20000,
b_b002000,50,교통비,0,버스 + 지하철,1,,,,,13600,
b_b008020,2,주유비,0,렌터카(승용/승합/버스 등등),1,,,,,30000,
b_b006324,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,99000,
b_b014866,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,3300,
b_b000992,1,주유비,11,자가용(승용/승합/트럭 등등),4,1268511728,(주)고신통상여주주유소,2022-08-20 10:53:00.000,1,50000,주유비
b_b001732,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,4300,
b_b002286,1,주차비,11,자가용(승용/승합/트럭 등등),2,2318270557,양양시장상인회(양양공용주차장),2022-08-25 14:24:00.000,1,400,주차비
b_b000404,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,26500,
b_b007908,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
b_b011536,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,102308,
b_b004812,7,교통비,0,KTX/SRT(고속열차),2,,,,,79200,기차표
b_b015567,50,교통비,0,버스 + 지하철,2,,,,,8600,
b_b011294,50,교통비,0,버스 + 지하철,3,,,,,10800,
b_b011715,50,교통비,0,버스 + 지하철,1,,,,,5500,
b_b005731,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,27000,
b_b004717,1,주유비,11,자가용(승용/승합/트럭 등등),2,3058211145,인삼랜드금산(하)주유소,2022-09-30 22:42:00.000,1,50000,주유비
b_b011469,50,교통비,0,버스 + 지하철,2,,,,,7500,
b_b009741,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,6800,
b_b013748,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,2200,
b_b003186,1,주차비,11,자가용(승용/승합/트럭 등등),4,2268267609,대한불교조계종제4교구본사월정사,2022-08-27 11:32:00.000,1,10000,성인;소형-주차료
b_b014821,4,교통비,0,택시,1,,,,,15400,
b_b005993,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,5700,
b_b010055,16,교통비,0,기타,1,,,,,5770,
b_b006994,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,3200,
b_b006321,50,교통비,0,버스 + 지하철,2,,,,,4800,
b_b000253,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b000785,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,10300,
b_b009346,4,교통비,1,택시,2,8064300856,개인택시,2022-10-27 10:49:00.000,1,5100,택시비
b_b006339,50,교통비,0,버스 + 지하철,2,,,,,14000,
b_b012329,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,60000,
b_b006724,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,34200,
c_c002519,4,교통비,3,택시,2,5153675865,개인택시,2022-10-02 11:42:00.000,1,9500,택시비
b_b011418,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,12000,
b_b009723,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,900,
b_b002648,50,교통비,0,버스 + 지하철,1,,,,,16250,
b_b007920,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b006305,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,10600,
b_b007564,50,교통비,0,버스 + 지하철,2,,,,,9100,
b_b006203,2,통행료,0,렌터카(승용/승합/버스 등등),2,,,,,10000,
b_b007072,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b018743,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,13000,
b_b011166,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,11000,
b_b004405,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,15400,
b_b001065,1,주유비,11,자가용(승용/승합/트럭 등등),7,6311601124,세웅주유소,2022-09-02 14:33:00.000,1,122000,주유비
b_b004491,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,24100,
b_b000246,4,교통비,1,택시,1,,,2022-08-20 15:38:00.000,1,15700,택시비
b_b015077,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,10500,
b_b011646,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,5000,
b_b014417,50,교통비,0,버스 + 지하철,2,,,,,12000,
b_b015671,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
b_b009766,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,86000,
b_b006798,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,8000,
b_b000030,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,25400,
b_b014618,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,24000,
b_b000927,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,9600,
b_b009603,50,교통비,0,버스 + 지하철,1,,,,,39500,
b_b001105,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b009985,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,600,
b_b002240,50,교통비,0,버스 + 지하철,1,,,,,1200,
b_b014474,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,3300,
b_b006417,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,11900,
b_b009461,50,교통비,0,버스 + 지하철,2,,,,,4800,
b_b002219,50,교통비,0,버스 + 지하철,1,,,,,3400,
b_b000240,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,22300,
b_b001571,4,교통비,0,택시,2,,,,,14800,
b_b006434,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b010947,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,20000,
b_b007355,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,16600,
a_a001481,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,50000,
b_b015668,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8800,
b_b006617,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,40000,
b_b010762,7,교통비,2,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-10-20 00:00:00.000,1,51800,기차표 
b_b015822,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,1800,
b_b010795,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
b_b002219,2,렌탈비,1,렌터카(승용/승합/버스 등등),1,2208155597,(주)케이지이니시스,2022-08-23 18:05:00.000,1,93820,
b_b012612,4,교통비,0,택시,1,,,,,7600,
b_b001809,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,97000,
b_b009782,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,60000,
b_b006014,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b006963,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,11200,
b_b004648,2,통행료,0,렌터카(승용/승합/버스 등등),2,,,,,2150,
b_b000929,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,46600,
b_b002790,1,주유비,0,자가용(승용/승합/트럭 등등),6,,,,,50000,
b_b006459,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,53000,
b_b007984,4,교통비,1,택시,1,1298638970,(주)이비카드,2022-10-17 11:02:00.000,1,13220,택시비
b_b000401,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,18800,
b_b003825,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b000419,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,90000,
b_b005032,7,교통비,0,KTX/SRT(고속열차),1,,,,,58300,기차표
b_b010320,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,25400,
b_b007580,8,교통비,3,새마을/무궁화열차,2,3148210024,한국철도공사,2022-10-23 19:16:00.000,3,7700,기차표 
b_b004164,16,교통비,0,기타,1,,,,,86200,
b_b004787,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,16900,
b_b006481,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-10-11 20:41:00.000,1,27600,기차표 
b_b007528,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b011129,1,주유비,11,자가용(승용/승합/트럭 등등),2,2128533722,삼국유사주유소,2022-10-29 11:38:00.000,1,50000,주유비
b_b002940,4,교통비,0,택시,2,,,,,3900,
b_b011743,1,주유비,0,자가용(승용/승합/트럭 등등),6,,,,,50000,
b_b001153,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
b_b015899,4,교통비,0,택시,2,,,,,4300,
b_b006349,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,12826,
b_b011548,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b000741,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,8000,
b_b004889,2,주유비,0,렌터카(승용/승합/버스 등등),1,,,,,5000,
b_b005208,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,12800,
b_b001027,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,100000,
b_b001815,4,교통비,0,택시,2,,,,,33000,
b_b000617,2,주유비,0,렌터카(승용/승합/버스 등등),2,,,,,25000,
b_b002442,1,주유비,0,자가용(승용/승합/트럭 등등),6,,,,,150000,
b_b002201,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,60000,
b_b007486,4,교통비,0,택시,1,,,,,14300,
b_b006167,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,63000,
b_b004361,4,교통비,1,택시,2,5050923383,,2022-09-20 10:37:00.000,1,16470,택시비
b_b015444,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,12200,
b_b004524,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,12800,
b_b000521,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,32300,
b_b006488,7,교통비,0,KTX/SRT(고속열차),2,,,,,46700,기차표
b_b003964,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
b_b005895,7,교통비,0,KTX/SRT(고속열차),1,,,,,60000,기차표
b_b003812,1,주차비,11,자가용(승용/승합/트럭 등등),7,,문경새재관리사무소,2022-09-17 11:58:00.000,1,2000,주차비
b_b005037,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-09-16 00:00:00.000,1,27600,기차표 
b_b002442,1,통행료,0,자가용(승용/승합/트럭 등등),6,,,,,6000,
b_b001286,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,150000,
b_b000622,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,23300,
b_b004013,50,교통비,0,버스 + 지하철,1,,,,,18200,
b_b003430,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,11000,
b_b006157,4,교통비,0,택시,2,,,,,6900,
b_b004711,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,84000,
b_b018594,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
b_b006042,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,25800,
b_b014908,50,교통비,0,버스 + 지하철,1,,,,,17400,
b_b000428,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,60000,
b_b011826,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,4000,
b_b000287,8,교통비,1,새마을/무궁화열차,1,3148210024,한국철도공사,2022-08-11 11:13:00.000,1,7700,기차표 어른1매
b_b003823,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,12900,
b_b000889,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,23000,
b_b005562,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,8200,
b_b011427,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,5000,
b_b011422,1,주유비,11,자가용(승용/승합/트럭 등등),3,,안동상주유소,,1,40000,주유비
b_b002648,4,교통비,0,택시,1,,,,,8900,
b_b001168,1,주차비,0,자가용(승용/승합/트럭 등등),3,,,,,1600,
b_b004166,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,16600,
b_b000179,4,교통비,2,택시,1,,,2022-08-08 11:10:00.000,1,5100,
b_b018470,50,교통비,0,버스 + 지하철,1,,,,,1500,
b_b011796,4,교통비,0,택시,1,,,,,12600,
b_b004945,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,35000,
b_b004874,4,교통비,1,택시,3,1074507436,개인택시,2022-09-25 09:24:00.000,1,8900,택시비
b_b007914,1,통행료,12,자가용(승용/승합/트럭 등등),2,1298200103,한국도로공사,2022-10-29 17:14:00.000,1,4400,통행료
b_b006074,1,통행료,0,자가용(승용/승합/트럭 등등),8,,,,,60000,
b_b000742,4,교통비,0,택시,2,,,,,8500,
b_b003924,2,주유비,0,렌터카(승용/승합/버스 등등),20,,,,,300000,
b_b005910,1,통행료,12,자가용(승용/승합/트럭 등등),2,1018631566,제이영동고속도로주식회사,2022-10-01 09:15:00.000,1,3800,통행료
b_b015012,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b004000,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1000,
b_b008390,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,2900,
b_b004615,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
b_b002673,50,교통비,0,버스 + 지하철,2,,,,,9700,
b_b002085,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,8900,
b_b009797,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,17200,
b_b010948,1,주유비,11,자가용(승용/승합/트럭 등등),1,7808601638,샤인에너비스주식회사,2022-10-29 11:13:00.000,1,59742,주유비
b_b014708,1,통행료,0,자가용(승용/승합/트럭 등등),3,,,,,20000,
b_b004851,1,통행료,0,자가용(승용/승합/트럭 등등),7,,,,,20000,
b_b016470,1,통행료,0,자가용(승용/승합/트럭 등등),1,,,,,6400,
b_b016559,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,30000,
a_a000594,2,렌탈비,0,렌터카(승용/승합/버스 등등),2,,,,,40000,
b_b002676,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,2050,
b_b011050,7,교통비,2,KTX/SRT(고속열차),1,3058631590,주식회사 에스알,2022-10-29 17:21:00.000,1,7500,기차표
b_b009932,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,20000,
b_b011826,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,25000,
b_b009624,4,교통비,1,택시,1,6041794123,개인택시,2022-10-25 21:32:00.000,1,5900,택시비
b_b011160,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
b_b009611,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
b_b004463,1,주유비,0,자가용(승용/승합/트럭 등등),8,,,,,50000,
b_b011512,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,63320,
b_b000064,7,교통비,3,KTX/SRT(고속열차),4,,,2022-08-04 17:55:00.000,1,61100,기차표
b_b011008,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
b_b003189,9,교통비,0,항공기,4,,,,,606400,비행기표
b_b009392,7,교통비,2,KTX/SRT(고속열차),2,3058631590,주식회사 에스알,2022-10-18 20:50:00.000,1,41100,기차표
b_b002541,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,12800,
b_b002988,1,주차비,13,자가용(승용/승합/트럭 등등),5,1048189776,코레일네트웍스 주식회사,2022-08-21 14:52:00.000,1,1600,주차비
b_b014472,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5200,
b_b005692,1,주차비,0,자가용(승용/승합/트럭 등등),5,,,,,4000,
b_b010836,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,18000,
b_b002503,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,70000,
b_b004477,7,교통비,1,KTX/SRT(고속열차),1,3058631590,주식회사 에스알,2022-10-03 17:37:00.000,1,47900,기차표
b_b002121,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,16000,
b_b003938,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,45600,
b_b015076,4,교통비,0,택시,2,,,,,12400,
b_b000927,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,20000,
b_b001095,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,21800,
b_b008312,7,교통비,2,KTX/SRT(고속열차),2,3148210024,한국철도공사,2022-10-19 14:07:00.000,1,22000,기차표 
b_b004555,16,교통비,0,기타,2,,,,,16740,
b_b001067,1,주유비,0,자가용(승용/승합/트럭 등등),4,,,,,50000,
b_b011775,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b000820,7,교통비,0,KTX/SRT(고속열차),1,,,,,70000,기차표
b_b015967,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,2300,
b_b006201,4,교통비,4,택시,2,1048183559,주식회사 티머니,2022-09-26 16:44:00.000,1,40400,택시비
b_b015746,4,교통비,0,택시,2,,,,,63540,
b_b004957,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,500,
b_b005020,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,21000,
b_b000868,1,통행료,0,자가용(승용/승합/트럭 등등),15,,,,,8800,
b_b005894,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,17500,
b_b014853,1,통행료,0,자가용(승용/승합/트럭 등등),5,,,,,15000,
b_b018645,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1660,
b_b015474,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,11600,
b_b006735,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,31960,
c_c005470,50,교통비,0,버스 + 지하철,2,,,,,41200,
b_b004913,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,7800,
b_b000308,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,100000,
b_b015984,50,교통비,0,버스 + 지하철,1,,,,,8740,
b_b000367,50,교통비,0,버스 + 지하철,2,,,,,8000,
b_b006525,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,35000,
b_b000551,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,65300,
b_b002219,2,통행료,0,렌터카(승용/승합/버스 등등),1,,,,,1200,
b_b009990,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,5300,
b_b000916,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,32000,
b_b018650,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,30000,
b_b001428,2,주차비,0,렌터카(승용/승합/버스 등등),2,,,,,16800,
b_b002382,2,렌탈비,0,렌터카(승용/승합/버스 등등),2,,,,,100000,
b_b005185,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,12000,
b_b004898,50,교통비,0,버스 + 지하철,1,,,,,13800,
b_b005820,4,교통비,0,택시,4,,,,,21700,
b_b003370,1,통행료,0,자가용(승용/승합/트럭 등등),6,,,,,28800,
b_b001792,1,주차비,11,자가용(승용/승합/트럭 등등),3,3234700024,민락어패류주차장,2022-08-19 16:24:00.000,,0,주차비
b_b014755,4,교통비,0,택시,2,,,,,10300,
b_b004163,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,50000,
b_b004249,50,교통비,0,버스 + 지하철,4,,,,,6000,
c_c002841,1,주차비,0,자가용(승용/승합/트럭 등등),1,,,,,4000,
b_b011708,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,3000,
b_b006718,4,교통비,0,택시,1,,,,,8900,
b_b000357,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
b_b004694,1,주차비,0,자가용(승용/승합/트럭 등등),4,,,,,1900,
b_b009751,1,주유비,0,자가용(승용/승합/트럭 등등),1,,,,,17522,
b_b001420,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,18800,
b_b009231,50,교통비,0,버스 + 지하철,2,,,,,25000,
b_b001623,50,교통비,0,버스 + 지하철,1,,,,,6000,
b_b018593,1,통행료,0,자가용(승용/승합/트럭 등등),2,,,,,15000,
b_b000947,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,106315,
b_b015508,11,교통비,0,관광버스,1,,,,,60000,
b_b005083,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,7600,
b_b006698,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
b_b006716,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,40000,
b_b000263,1,주유비,0,자가용(승용/승합/트럭 등등),2,,,,,19999,
b_b007256,7,교통비,1,KTX/SRT(고속열차),1,3148210024,한국철도공사,2022-09-30 22:04:00.000,1,24900,기차표 
b_b000152,1,주차비,0,자가용(승용/승합/트럭 등등),2,,,,,1700,
b_b005788,50,교통비,0,버스 + 지하철,1,,,,,6000,
b_b011120,1,주유비,0,자가용(승용/승합/트럭 등등),3,,,,,50000,
b_b001571,50,교통비,0,버스 + 지하철,2,,,,,5000,
b_b002382,2,주유비,0,렌터카(승용/승합/버스 등등),2,,,,,50000,
b_b009458,1,통행료,0,자가용(승용/승합/트럭 등등),4,,,,,9200,
