TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
a_a004868,엘레강스모텔,2,2,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,5278800686,주식회사 카카오페이,경기 성남시 분당구 판교역로 166,경기 성남시 분당구 백현동 532,3179025,4113511000,2022-09-29 02:36:00.000,1,48000,
a_a004807,라르고,1,3,Y,2022-10-23 00:00:00.000,2022-10-24 00:00:00.000,4,,라르고펜션,경기 광주시 도척면 독고개길 328-12,경기 광주시 도척면 도웅리 252-3,4433151,4161033026,2022-10-23 15:00:00.000,1,240000,펜션비
a_a010073,골든리버호텔,1,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-01-01 00:00:00.000,1,81900,MO 광명골든리버호텔
a_a008224,호텔베뉴지,0,1,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,2,,,서울 종로구 청계천로 117,서울 종로구 관수동 124,,,,1,91598,
a_a000866,IMT호텔,0,1,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,2,,,경기 이천시 중리천로97번길 47,,,,,1,76000,
a_a010285,호반베르디움더프라임아파트,0,10,N,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,경기 시흥시 배미골길 23,경기 시흥시 목감동 406,,,,,0,
a_a004721,호텔그레이스리 서울,0,1,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,2,,,서울 중구 세종대로12길 12,서울 중구 남대문로4가 17-19,,,,2,229824,
a_a000186,소노캄 고양,1,1,Y,2022-08-04 00:00:00.000,2022-08-05 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,,3,162500,소노캄 고양
a_a010291,경기 수원시 팔달구 매산로2가,1,1,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,4,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-26 00:02:00.000,1,73656,HO-디럭스 더블
a_a008116,신라스테이 광화문,1,1,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,8248102515,주식회사인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2022-09-26 14:35:00.000,1,202950,신라스테이 광화문
a_a018156,베르2모텔,1,2,Y,2022-11-13 00:00:00.000,2022-11-13 00:00:00.000,2,,베르투,서울 구로구 새말로16길 62,서울 구로구 구로동 43-12,4148368,1153010200,2022-11-12 00:00:00.000,1,55000,모텔비 특실
a_a000912,비비드펜션,0,3,Y,2022-08-22 00:00:00.000,2022-08-23 00:00:00.000,3,,,경기 가평군 북면 가화로 3000,,,,,4,125000,
a_a010118,훼미리사우나파크,0,11,N,2022-10-23 00:00:00.000,2022-10-24 00:00:00.000,1,,,경기 안양시 동안구 관평로170번길 43,경기 안양시 동안구 관양동 1607,,,,1,13000,
a_a011147,예담펜션,1,3,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,6,,예담계곡펜션,경기 가평군 가평읍 용추로 508-43,경기 가평군 가평읍 승안리 633-6,3216031,4182025028,,1,370000,펜션비
a_a003183,책속에 풍덩,1,3,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-07-19 01:11:00.000,1,320000, 책속에풍덩VILLA
a_a010475,베스트웨스턴 하버파크호텔,1,1,Y,2022-10-21 00:00:00.000,2022-10-22 00:00:00.000,2,3078210405,인천관광공사하버파크호텔,인천 중구 제물량로 217,인천 중구 항동3가 5,3149064,2811011400,2022-10-22 10:33:00.000,1,137200,호텔비
a_a001600,국립공원공단 북한산생태탐방원,0,11,Y,2022-09-11 00:00:00.000,2022-09-12 00:00:00.000,3,,,서울 도봉구 도봉산길 86,서울 도봉구 도봉동 405,,,,1,66000,
a_a010360,리버빌,1,3,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-24 00:12:00.000,1,85293,PE-일반실
a_a003593,이비스앰배서더 수원점,0,1,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,2,,,경기 수원시 팔달구 권광로 132,경기 수원시 팔달구 인계동 1132-12,,,,1,116000,
a_a005314,이천미란다호텔,0,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,3,,,경기 이천시 중리천로115번길 45,경기 이천시 안흥동 408-1,,,,1,140910,
a_a010078,장흥참숯가마,2,11,N,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,1,5012651230,장흥참숯가마,경기 양주시 장흥면 권율로 400,,3212007,4163034024,2022-10-23 15:32:00.000,1,12000,
a_a006985,넘버25 수원경기대점,0,2,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,경기 수원시 장안구 창훈로80번길 8,경기 수원시 장안구 연무동 14-8,,,,1,50000,
a_a012496,포레스타호텔,0,1,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,2,,,서울 서대문구 연세로4길 16,서울 서대문구 창천동 29-26,,,,1,150000,
a_a002567,보물나라캠프,0,5,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,3,,,경기 연천군 신서면 동내로 1359,경기 연천군 신서면 내산리 150-1,,,,5,60000,
a_a002940,(주)호텔롯데,10,1,,,,1,,(주)호텔롯데,,,,,2022-09-28 14:26:00.000,1,2500,호텔비
a_a001638,카푸치노 호텔,10,1,,,,2,,카푸치노 호텔,,,,,,1,108975,호텔비
a_a013710,시흥목감한신더휴센트럴파크아파트,0,10,N,2022-10-27 00:00:00.000,2022-10-29 00:00:00.000,1,,,경기 시흥시 목감남서로 35,경기 시흥시 조남동 669,,,,,0,
a_a002739,잼22호텔,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-22 02:00:00.000,1,45000,MO-수원시청역JAM22-
a_a000196,호텔아트리움 종로,0,1,Y,2022-08-17 00:00:00.000,2022-08-18 00:00:00.000,2,,,서울 종로구 창경궁로 106,서울 종로구 인의동 48-26,,,,1,71800,
a_a003543,스탠포드호텔 서울,1,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-28 13:21:00.000,1,159000,HO-[단독특가]스탠다드
d_d004095,캐슬모텔,1,2,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-10-22 19:13:00.000,1,70000,광명 캐슬
a_a003138,세종호텔,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-19 00:00:00.000,3,138467,HO 디럭스 더블 ROOM
a_a001333,송파법조타운푸르지오시티오피스텔,0,11,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,2,,,서울 송파구 법원로4길 5,서울 송파구 문정동 652,,,,1,70000,
a_a004359,밀레니엄호텔,1,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-26 00:00:00.000,3,72000,MO일산밀레니엄 디럭스
a_a002996,일영무두리캠핑장,0,5,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,4,,,경기 양주시 장흥면 유원지로 176-77,경기 양주시 장흥면 삼상리 28-14,,,,3,70000,
a_a008555,호텔스퀘어 안산,0,1,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,,,경기 안산시 단원구 동산로 81,경기 안산시 단원구 원시동 774-3,,,,5,100700,
a_a000213,M&M펜션,0,3,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,5,,,경기 가평군 청평면 대성강변길 22,경기 가평군 청평면 대성리 392-36,,,,1,282000,
a_a000751,월하여관,1,2,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,1,,종로HOTEL월하여관,,,,,2022-08-16 23:34:00.000,1,45000,
a_a002956,노보텔앰배서더 서울용산,1,1,Y,2022-10-01 00:00:00.000,2022-10-03 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-26 00:01:00.000,1,312950,HO-[핫딜]슈페리어더블
a_a001105,삼성물산(주)에버랜드리조트,10,4,,,,8,1358504288,삼성물산(주)에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2022-08-25 21:19:00.000,1,140000,리조트비
a_a002509,호텔28,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,,월곶 유니크 호텔28,경기 시흥시 월곶중앙로70번안길 28,경기 시흥시 월곶동 1007-4,4397502,4139013100,2022-09-24 20:00:00.000,3,45000,"디럭스(NETFLIX,유튜브,WAVVE,TV바로보기)"
a_a003796,플라워펜션,0,3,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,4,,,경기 남양주시 오남읍 진건오남로708번길 106-36,경기 남양주시 오남읍 오남리 79,,,,4,115600,
a_a003694,호텔베뉴지,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,4,,트립닷컴,,,,,2022-08-23 12:24:00.000,1,108497,
a_a010009,모텔대경,1,2,Y,2022-10-25 00:00:00.000,2022-10-27 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-22 14:13:00.000,1,70000,MO-동대문대경-일반B주
a_a001828,호텔더메이,2,1,Y,2022-10-03 00:00:00.000,2022-10-04 00:00:00.000,2,,종로 THE MAY HOTEL,서울 종로구 수표로26길 10,서울 종로구 돈의동 76-2,4100197,1111015300,2022-10-03 18:00:00.000,,0,"호텔비 디럭스 차량불가(넷플릭스,유튜브)"
a_a005299,브라운도트 포천송우점,1,1,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,3,,포천 브라운도트,경기 포천시 소흘읍 송우로30번길 2-23,경기 포천시 소흘읍 송우리 194-11,4439324,4165025021,2022-09-28 10:00:00.000,1,80000,1박 2베드(넷플릭스 디즈니+이용가능)
a_a001329,비스타워커힐 서울,0,1,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,2,,,서울 광진구 워커힐로 177,서울 광진구 광장동 22-1,,,,1,391200,
a_a004896,보코서울강남,1,1,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,4,,VOCO SEOUL GANGNAM,서울 강남구 도산대로 144,서울 강남구 논현동 6,2122001,1168010800,2022-10-09 16:53:00.000,1,475750,
a_a003124,킨텍스바이케이트리,1,1,Y,2022-10-01 00:00:00.000,2022-10-03 00:00:00.000,2,,일산 킨텍스 바이 케이트리,경기 고양시 일산서구 킨텍스로 255-3,경기 고양시 일산서구 대화동 2307-16,3194032,4128710400,2022-09-27 14:18:00.000,1,234000,호텔비
a_a001418,롤링힐스호텔,1,1,Y,2022-09-04 00:00:00.000,2022-09-05 00:00:00.000,2,2208115770,나이스정보통신㈜,,,,,,1,230989,1X디럭스트윈룸
a_a000196,웨코스테이 명동,0,7,Y,2022-08-18 00:00:00.000,2022-08-19 00:00:00.000,2,,,,,,,,1,98186,
a_a008088,브릭12,1,2,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-13 00:01:00.000,1,54000,MO_노량진브릭12-미니
a_a000653,레스케이프호텔,0,1,Y,2022-08-26 00:00:00.000,2022-08-27 00:00:00.000,2,,,서울 중구 퇴계로 67,서울 중구 회현동1가 210,,,,1,165000,
a_a006133,이천미란다호텔,1,1,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,4,,미란다 호텔,경기 이천시 중리천로115번길 45,경기 이천시 안흥동 408-1,4421706,4150010700,2022-10-15 00:00:00.000,1,107650,호텔비
a_a011183,씨엘관광농원캠핑장,0,5,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,4,,,경기 안산시 단원구 대부황금로 976,,,,,1,195000,
a_a000323,힐튼가든인 서울강남점,0,1,Y,2022-08-19 00:00:00.000,2022-08-21 00:00:00.000,3,,,서울 서초구 강남대로 253,서울 서초구 서초동 1362-26,,,,5,97680,
a_a003335,글래드호텔앤리조트(주),10,1,,,,2,1078553993,글래드호텔앤리조트(주),서울 영등포구 의사당대로 16,서울 영등포구 여의도동 17-5,2118002,1156011000,2022-10-09 21:30:00.000,1,174200,호텔비
a_a013750,호텔썬스테이,3,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,3,2071890938,호텔썬스테이,경기 용인시 처인구 중부대로 1399,경기 용인시 처인구 김량장동 336-11,2012012,4146110100,2022-10-29 18:29:00.000,1,10000,
a_a001208,호텔국도,1,1,Y,2022-09-02 00:00:00.000,2022-09-04 00:00:00.000,3,,호텔국도,서울 중구 을지로 164,서울 중구 을지로4가 310,3101006,1114015000,2022-09-01 00:00:00.000,1,206300,"스탠다드패밀리더블1,싱글1"
a_a012437,풀문호텔,0,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,,인천 중구 월미로218번길 6,인천 중구 북성동1가 98-216,,,,1,99900,
a_a001035,Y호텔,0,1,N,2022-08-28 00:00:00.000,2022-08-29 00:00:00.000,2,,,서울 마포구 서강로20길 24,서울 마포구 노고산동 106-46,,,,3,55000,
a_a005744,호명산잣나무숲속캠핑장,0,5,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,,,경기 가평군 청평면 상지로64번길 77,경기 가평군 청평면 상천리 1400,,,,1,45000,
a_a011025,륀느펜션,0,3,Y,2022-10-28 00:00:00.000,2022-10-29 00:00:00.000,2,,,경기 가평군 북면 꽃넘이길 87-47,경기 가평군 북면 제령리 544,,,,1,110000,
a_a005810,신라스테이 동탄,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-02 00:00:00.000,3,119000,HO단독특가 스탠다드
d_d000959,골든튤립에버 용인호텔,1,1,Y,2022-09-02 00:00:00.000,2022-09-03 00:00:00.000,3,2208742885,(주)야놀자,경기 성남시 분당구 불정로 6,경기 성남시 분당구 정자동 178-1,3180030,4113510300,2022-08-30 00:09:00.000,1,120000,
a_a008227,글램독펜션,0,3,Y,2022-10-23 00:00:00.000,2022-10-24 00:00:00.000,2,,,경기 가평군 가평읍 가화로 438-52,경기 가평군 가평읍 마장리 983-16,,,,1,54470,
a_a000770,호텔그림,1,1,Y,2022-09-06 00:00:00.000,2022-09-07 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-05 15:16:00.000,1,15000,MO-종로호텔그림-일반실
a_a004102,헤르메스호텔,0,1,Y,2022-10-13 00:00:00.000,2022-10-14 00:00:00.000,2,,,경기 용인시 처인구 금령로117번길 19,경기 용인시 처인구 김량장동 142-22,,,,1,45000,
a_a010430,호텔린,2,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-29 00:00:00.000,3,99322,MO서울대린 준특실
a_a001648,시크릿문펜션,1,3,Y,2022-09-20 00:00:00.000,2022-09-21 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-09-14 00:26:00.000,1,63000,가평시크릿문펜션
a_a002211,구름계곡오토캠핑장,1,5,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,2,,땡큐캠핑,,,,,2022-09-17 00:00:00.000,3,45000,캠핑비
a_a003008,서울올림픽파크텔,1,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,4,2158201873,올림픽파크텔,서울 송파구 올림픽로 448,,3123023,1171011100,2022-10-01 16:30:00.000,1,166100,
a_a003945,글램퍼스 양평점,0,5,Y,2022-10-12 00:00:00.000,2022-10-13 00:00:00.000,4,,,경기 양평군 단월면 대부록길 38-3,경기 양평군 단월면 부안리 27,,,,5,210000,
a_a003328,포포인츠 바이 쉐라톤 조선 서울역,0,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,5,,,서울 용산구 한강대로 366,서울 용산구 동자동 56,,,,1,223000,
a_a004031,용설호수캠핑장,0,5,Y,2022-09-28 00:00:00.000,2022-09-30 00:00:00.000,1,,,경기 안성시 죽산면 용설호수길 234,경기 안성시 죽산면 용설리 940,,,,5,90000,
a_a005285,호텔 레인보우,0,1,N,2022-10-13 00:00:00.000,2022-10-15 00:00:00.000,2,,,인천 미추홀구 경인로349번길 37,인천 미추홀구 주안동 203-5,,,,3,45000,
a_a002471,라마다바이윈덤서울동대문,1,1,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,2,1048639679,정광개발주식회사,서울 중구 동호로 354,,3005001,1114015100,2022-08-30 00:00:00.000,1,79900,2022-09-30(금)01.슈페리어 더블 객실1박
a_a004537,러브이즈,1,2,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,1,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-10-02 04:27:00.000,1,53000,성남 러브 이즈
a_a002105,소르호텔,1,1,Y,2022-09-10 00:00:00.000,2022-09-11 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2022-09-05 00:25:00.000,1,120000,MO-양평소르-시크릿3층
a_a002201,가평바위숲온더락,0,5,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,2,,,경기 가평군 상면 수목원로 238-106,경기 가평군 상면 행현리 산 190,,,,5,280000,
a_a005222,브라운도트 인천송도점,1,1,Y,2022-10-17 00:00:00.000,2022-10-18 00:00:00.000,1,,송도 브라운 도트 호텔,인천 연수구 능허대로 227-7,인천 연수구 옥련동 553-7,3008016,2818510100,2022-10-13 00:01:00.000,1,53000,호텔비
a_a003169,칼튼호텔,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,3,6470401301,칼튼호텔,경기 파주시 탄현면 성동로 34,경기 파주시 탄현면 성동리 679-1,3206118,4148032021,2022-09-06 00:00:00.000,1,71087,디럭스 트윈룸
a_a000477,그랜드워커힐서울 더글라스하우스,1,1,Y,2022-08-25 00:00:00.000,2022-08-26 00:00:00.000,2,1248100718,에스케이네트웍스㈜,경기 수원시 팔달구 매산로52번길 4,경기 수원시 팔달구 매산로2가 60-5,4328152,4111513500,2022-08-25 10:33:00.000,1,237675,호텔비 더글라스 딜럭스ADULTSONLY(1객실)
a_a003445,반얀트리클럽&스파서울,0,1,Y,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,1,,,서울 중구 장충단로 60,서울 중구 장충동2가 201,,,,1,250000,
a_a004721,호텔그레이스리서울,10,1,,,,2,2018643663,호텔그레이스리서울,서울 중구 세종대로12길 12,,4103188,1114011700,2022-10-10 07:14:00.000,1,26400,호텔비
a_a008365,한라비발디캠퍼스2차아파트,0,10,Y,2022-10-14 00:00:00.000,2022-10-17 00:00:00.000,1,,,경기 시흥시 배곧1로 27-16,경기 시흥시 배곧동 245,,,,,0,
a_a010078,장흥참숯가마,1,11,N,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,1,5012651230,장흥참숯가마,경기 양주시 장흥면 권율로 400,,3212007,4163034024,2022-10-22 17:36:00.000,1,15000,
a_a002043,글램독펜션,3,3,Y,2022-09-09 00:00:00.000,2022-09-10 00:00:00.000,4,7938601745,글램독(가평),서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,4166762,1168010500,2022-09-10 10:40:00.000,1,70000,펜션비
a_a003937,홍익스포츠스파,1,11,N,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,1248137966,홍익스포츠스파,경기 수원시 팔달구 갓매산로 31,경기 수원시 팔달구 매산로2가 66-1,3175001,4111513500,2022-10-02 21:47:00.000,1,23000,
a_a000807,체리모텔,0,2,Y,2022-08-30 00:00:00.000,2022-09-01 00:00:00.000,2,,,서울 송파구 오금로11길 11-15,서울 송파구 방이동 28-8,,,,1,55000,
a_a015619,캡슐마중게스트하우스,1,7,Y,2022-11-04 00:00:00.000,2022-11-05 00:00:00.000,1,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-10-31 19:56:00.000,1,30000,영등포 캡슐마중 게스트 하우스
a_a003905,라리아호텔,0,1,Y,2022-10-08 00:00:00.000,2022-10-08 00:00:00.000,2,,,경기 수원시 팔달구 매산로 17-7,경기 수원시 팔달구 매산로1가 43-8,,,,1,23000,
a_a000198,인터컨티넨탈 서울코엑스,1,1,Y,2022-08-16 00:00:00.000,2022-08-17 00:00:00.000,2,,프리비아,서울 관악구 남부순환로 1926,,2000003,1162010100,2022-08-11 15:02:00.000,1,258214,"호텔비 인터컨티넨탈 서울 코엑스, IHG 호텔"
a_a015324,금정 리얼,1,2,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,2208742885,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2022-10-27 22:27:00.000,3,42500,금정 리얼
a_a003192,솔라리아니시테츠호텔 서울명동,0,1,Y,2022-10-25 00:00:00.000,2022-10-26 00:00:00.000,1,,,서울 중구 명동8길 27,서울 중구 명동2가 31-1,,,,,0,
a_a001638,호텔카푸치노,0,1,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,2,,,서울 강남구 봉은사로 155,서울 강남구 논현동 206-1,,,,1,108975,
a_a005424,지지향 게스트하우스,1,7,Y,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,2,,재단법인출판도시문화,,,,,2022-10-07 09:01:00.000,1,130000,
a_a011358,HL호텔,1,1,Y,2022-10-26 00:00:00.000,2022-10-27 00:00:00.000,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2022-10-24 00:00:00.000,1,46750,잠실 HL HOTEL
a_a000780,테이크호텔,0,1,Y,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,3,,,경기 광명시 신기로 22,경기 광명시 일직동 512-3,,,,1,245000,
c_c011761,약수동산,0,5,Y,2022-11-08 00:00:00.000,2022-11-09 00:00:00.000,1,,,경기 양평군 옥천면 약수동산길 86,경기 양평군 옥천면 옥천리 936,,,,3,45000,
a_a003135,곤지암리조트,0,4,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,3,,,경기 광주시 도척면 도척윗로 278,경기 광주시 도척면 도웅리 533,,,,1,187680,
a_a014380,롯데호텔월드,1,1,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,4,2158529440,(주)호텔롯데,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2022-10-30 13:34:00.000,1,527560,
a_a005559,또바기스파글램핑,1,5,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-10-20 11:24:00.000,3,145824,가평 또바기 스파글램핑&펜션 1박
a_a000181,유원호텔,0,1,Y,2022-08-13 00:00:00.000,2022-08-14 00:00:00.000,2,,,서울 서초구 반포대로12길 29,서울 서초구 서초동 1589-4,,,,1,140800,
a_a001955,마실빌리지펜션,2,3,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,4,1144200482,마실카페,경기 남양주시 오남읍 팔현로216번길 24-1,경기 남양주시 오남읍 팔현리 250,4391799,4136026222,2022-09-17 17:53:00.000,1,65000,
a_a010346,H에비뉴 성신여대점,0,1,Y,2022-10-20 00:00:00.000,2022-10-21 00:00:00.000,2,,,서울 성북구 동소문로 130,서울 성북구 동선동1가 120-1,,,,1,55000,
a_a002069,국립유명산자연휴양림,1,9,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,4,3058304961,국립자연휴양림관리소,경기 가평군 설악면 유명산길 79-53,경기 가평군 설악면 가일리 산 35,4448224,4182031032,2022-09-23 10:12:00.000,1,76000,[2휴]마당소(4인실) 1박
a_a000855,헬로우힐 연인산 캠핑장,0,5,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,3,,,경기 가평군 조종면 연인산로 384,경기 가평군 조종면 마일리 382-12,,,,3,80000,
a_a009697,벨리노S호텔,4,1,Y,2022-11-08 00:00:00.000,2022-11-09 00:00:00.000,2,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-11-05 00:00:00.000,1,55000,MO오산밸리노S호텔 디
a_a005112,도미인서울강남호텔,1,1,Y,2022-10-05 00:00:00.000,2022-10-06 00:00:00.000,1,,인터파크투어,,,,,2022-09-28 14:39:00.000,1,107800,도미인서울강남
a_a011777,애플밸리펜션,1,3,Y,2022-10-26 00:00:00.000,2022-10-27 00:00:00.000,2,,애플밸리펜션,경기 가평군 상면 수목원로 262-39,,3216056,4182033023,2022-09-05 10:00:00.000,1,48958,가평 애플밸리풀빌라&스파
a_a001037,모짜르트캠핑장,0,5,Y,2022-08-26 00:00:00.000,2022-08-28 00:00:00.000,5,,,경기 양평군 단월면 윗고북길 33-21,경기 양평군 단월면 산음리 816,,,,5,200000,
a_a001835,호텔 카누,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,1,4118601799,토스페이먼츠주식회사,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2022-09-18 17:49:00.000,1,49500,
a_a004924,할머니댁,0,10,N,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,9,,,신왕1길 79-1,,,,,,0,
a_a000911,아이와키즈풀빌라,0,3,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,8,,,경기 가평군 청평면 호명리길 27-3,경기 가평군 청평면 호명리 204-9,,,,4,980000,
a_a000642,신라스테이 역삼,1,1,Y,2022-09-02 00:00:00.000,2022-09-03 00:00:00.000,1,2018640254,신라스테이 주식회사,서울 강남구 언주로 517,서울 강남구 역삼동 675-3,3005086,1168010100,2022-09-02 23:46:00.000,1,145200,호텔비
a_a000864,자라섬캠핑장,1,5,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,2,1328206966,가평군시설관리공단,경기 가평군 가평읍 문화로 131,,3216052,4182025022,2022-08-22 11:25:00.000,1,35000,자라섬캠핑장카라반사이트A주말카라반사이트A65
a_a001709,NY70호텔,1,1,Y,2022-09-29 00:00:00.000,2022-09-30 00:00:00.000,1,7428600224,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004,1168010500,2022-09-16 13:45:00.000,1,40500,의정부NY70(의정부)
