COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
5,b_b014534,3,1,8,3
4,b_b016058,7,2,8,1
8,b_b004105,10,2,5,1
1,b_b006707,8,2,3,1
1,b_b000276,1,2,4,1
1,b_b012015,1,1,6,1
1,b_b004709,8,2,4,1
2,b_b005544,6,2,7,3
2,b_b006862,7,2,3,1
1,b_b010753,7,2,6,1
2,b_b001149,2,2,2,1
5,b_b001626,7,1,3,1
1,b_b004534,7,2,4,1
1,b_b015254,8,1,3,1
1,b_b000282,1,1,6,1
5,b_b000217,4,2,7,1
1,b_b006018,2,2,1,1
1,b_b010747,1,1,4,1
1,b_b018685,1,2,4,1
1,b_b002638,7,2,4,1
2,b_b006764,2,2,2,1
2,b_b014382,7,2,4,1
1,b_b006002,1,2,5,1
1,b_b001011,7,1,3,1
1,b_b018595,1,2,5,1
1,b_b008115,8,1,3,1
2,b_b001393,2,2,2,1
1,b_b007251,1,2,4,1
3,b_b002826,6,2,5,1
1,b_b003119,8,1,3,1
2,b_b003396,7,1,3,1
1,b_b002790,1,2,4,1
3,b_b011842,2,2,1,1
3,b_b005919,2,1,1,1
1,b_b004159,1,2,4,1
1,b_b007580,8,1,3,1
1,b_b014198,8,1,3,1
3,b_b006447,11,1,4,1
3,b_b007686,3,2,7,1
3,b_b001012,2,2,2,1
2,b_b011677,3,2,6,1
1,b_b006819,2,2,3,1
2,b_b000792,2,1,2,1
1,b_b002723,7,2,3,1
5,b_b004328,6,1,5,1
3,b_b000794,2,2,1,1
3,b_b005227,5,1,3,1
1,b_b015245,8,1,3,1
1,b_b012411,5,2,3,1
1,b_b001335,8,1,3,1
1,a_a004334,3,2,5,1
1,b_b015204,8,1,4,1
1,b_b000062,1,1,5,1
2,b_b011164,2,1,1,1
3,b_b004747,7,2,3,3
1,b_b004917,1,2,4,1
1,b_b006971,8,1,3,1
1,b_b015486,2,2,1,1
2,b_b005708,2,2,3,1
1,b_b014365,1,2,4,1
2,b_b000906,2,1,2,1
5,b_b014697,11,2,1,1
1,b_b014755,7,2,3,1
1,b_b002386,1,2,4,1
1,b_b004993,1,1,6,3
1,b_b002801,2,2,1,1
1,b_b002791,7,2,3,1
3,a_a009564,3,1,8,1
2,b_b001405,2,2,2,1
2,c_c009231,2,2,4,1
1,b_b006215,7,1,3,1
1,b_b015565,7,2,3,1
1,b_b004003,7,2,3,1
6,b_b007495,7,1,5,1
1,b_b009930,1,2,4,1
1,b_b006632,1,2,4,1
1,b_b000642,2,2,4,2
1,b_b006823,1,1,4,1
1,b_b007941,1,2,4,1
2,b_b003836,1,1,7,3
4,b_b002442,7,1,4,1
2,b_b010991,2,2,1,1
1,b_b012279,3,1,7,1
2,b_b007097,9,2,3,3
2,b_b005483,11,1,4,1
1,b_b015342,8,1,3,1
1,b_b001161,7,2,4,1
1,b_b010954,3,2,6,1
2,b_b008370,3,2,8,1
1,b_b018593,1,1,5,1
2,b_b005444,5,2,3,1
3,b_b003881,8,1,5,1
2,b_b004595,6,1,1,1
1,b_b004735,1,1,4,1
3,b_b018677,9,1,6,1
3,b_b005706,5,1,4,1
1,b_b009796,3,2,7,1
2,b_b001313,2,1,2,1
1,b_b009231,8,2,3,1
2,b_b007045,2,2,4,1
5,b_b000748,7,2,4,3
2,b_b014403,2,2,1,1
5,b_b000104,11,2,2,3
3,b_b007518,6,2,5,1
5,b_b000688,11,2,4,1
1,b_b003251,8,1,4,3
1,b_b003877,1,1,7,1
2,b_b014693,2,2,1,1
1,b_b000484,1,2,6,1
2,b_b000442,9,2,3,1
3,b_b000386,2,1,1,1
1,b_b004876,8,1,4,1
5,b_b002714,6,1,4,1
3,b_b002022,1,1,5,1
1,b_b003904,8,1,4,1
1,b_b015987,1,2,6,1
1,b_b006086,7,2,4,3
2,b_b006280,2,1,2,1
1,b_b008319,1,1,7,1
4,b_b008370,2,1,5,3
1,b_b004273,8,2,3,1
5,b_b014279,6,1,1,1
1,b_b013762,1,1,4,1
2,b_b000652,5,1,4,1
2,b_b004365,1,2,8,1
6,b_b007518,6,2,2,1
3,b_b000293,2,1,3,1
1,b_b006829,2,2,2,1
3,b_b010279,2,2,1,1
3,b_b004646,7,2,7,1
3,d_d001459,2,1,1,1
1,b_b000709,1,2,5,1
3,b_b000037,10,1,4,1
1,b_b001218,1,1,4,1
1,b_b002714,1,1,7,1
1,b_b004928,9,2,3,1
3,c_c000660,2,1,1,1
2,b_b000609,6,2,8,1
1,b_b002279,8,1,4,1
2,b_b013687,7,1,4,1
7,b_b007682,6,1,1,1
4,a_a009564,3,2,8,1
1,d_d001459,1,1,5,1
1,b_b008204,8,2,3,3
3,b_b000820,2,2,3,3
1,b_b000966,7,2,4,1
1,b_b005485,2,2,3,1
3,b_b004811,1,1,5,1
3,b_b004443,2,2,2,1
3,b_b000442,9,2,4,1
2,b_b008255,2,2,4,1
3,b_b006735,2,2,5,1
1,b_b014417,7,2,3,1
1,b_b016514,8,2,3,2
2,b_b004457,2,1,1,1
3,b_b000851,7,1,4,1
2,b_b000482,7,1,3,2
2,b_b000446,7,2,3,1
3,b_b008264,2,2,3,1
1,b_b008119,7,2,4,3
1,b_b004061,1,1,4,1
1,b_b000217,1,2,5,1
3,b_b003911,7,1,4,1
1,b_b002507,8,1,3,1
3,b_b006346,2,1,1,1
2,b_b008119,11,1,1,3
4,b_b000354,7,2,4,1
4,b_b002862,2,2,1,1
8,b_b001978,7,2,3,3
4,b_b011038,3,1,8,1
1,b_b008243,1,2,4,1
7,b_b008557,11,1,1,1
2,b_b003172,3,2,8,1
1,b_b007891,1,2,4,1
3,b_b004019,7,1,4,3
2,b_b001354,2,1,2,1
2,b_b007686,2,2,1,1
2,b_b000062,2,2,2,1
1,b_b002442,7,1,4,1
1,b_b015725,2,1,2,1
1,b_b011210,3,2,7,1
4,b_b001205,7,1,5,1
1,b_b011196,8,1,4,1
1,b_b014459,8,1,3,1
3,b_b004271,2,2,1,1
2,b_b000185,7,2,4,1
1,b_b008538,8,2,4,1
1,b_b001643,10,1,7,3
2,b_b006731,1,1,7,1
1,b_b002738,8,1,3,1
2,b_b002932,2,2,4,1
1,b_b004841,1,2,4,1
3,b_b006095,9,2,5,1
3,b_b001996,2,1,1,1
1,b_b000159,2,1,4,1
6,b_b002773,5,2,3,3
1,b_b008075,9,2,5,1
1,b_b007805,8,2,3,1
3,b_b014827,5,2,4,1
1,b_b011017,5,2,4,1
2,b_b006818,2,2,2,1
1,b_b002817,8,2,4,1
1,b_b009651,1,1,7,1
1,b_b005257,1,1,5,1
3,b_b001626,7,1,3,1
3,b_b001305,5,2,4,1
1,b_b002299,1,1,5,1
1,b_b005911,8,2,4,1
1,b_b011115,1,2,4,1
1,b_b018642,8,1,3,1
5,b_b003862,11,2,1,1
2,b_b015486,3,2,7,3
5,b_b003924,6,1,4,1
2,b_b001501,2,1,2,1
2,b_b003292,7,1,5,1
2,b_b001379,2,2,2,1
3,b_b015077,5,1,3,1
6,b_b000484,6,2,5,3
2,b_b004446,1,2,7,1
2,b_b010033,6,2,3,1
5,b_b009500,7,2,4,1
1,b_b000252,7,1,5,1
2,b_b000213,2,1,1,1
1,b_b014982,7,2,3,1
4,b_b006333,2,2,1,1
4,b_b003089,11,1,7,3
3,b_b003847,9,1,5,1
5,b_b002698,7,2,4,1
1,b_b006011,2,2,4,1
1,b_b003957,8,2,3,1
2,b_b002635,2,2,4,1
2,b_b002603,7,2,3,1
1,b_b004921,7,2,3,1
1,b_b006999,8,1,4,1
1,b_b005823,8,1,3,3
2,b_b000934,7,1,5,3
1,b_b004458,2,1,4,1
1,b_b008530,7,2,4,1
1,b_b008295,8,1,3,1
1,b_b008071,8,1,5,1
1,b_b004444,7,1,4,3
1,b_b018660,8,2,3,1
1,b_b005784,7,1,3,1
1,b_b005708,1,1,6,3
1,b_b007073,1,1,4,1
2,b_b006793,7,2,5,1
1,b_b006447,1,2,6,1
2,b_b009478,2,2,2,1
4,b_b001043,2,2,2,1
14,b_b003941,10,1,6,1
2,b_b009425,2,1,1,1
3,b_b008489,5,1,3,1
3,b_b002860,7,1,5,1
1,b_b004778,1,1,4,1
1,b_b004173,7,2,3,1
3,b_b001885,7,2,3,3
1,b_b011673,8,1,4,1
1,b_b006436,3,2,8,3
1,b_b004867,1,1,5,1
5,b_b011951,2,1,2,1
3,b_b015314,7,2,6,1
1,b_b003920,8,2,3,1
11,b_b004357,6,1,6,3
1,b_b003018,2,1,3,1
1,b_b000446,7,2,3,1
8,b_b002927,7,2,1,1
2,b_b006750,7,1,4,1
2,b_b004396,6,1,5,1
1,b_b005731,3,1,5,1
1,b_b009562,8,2,3,1
1,b_b006510,1,1,7,1
1,b_b016515,1,1,4,1
2,b_b018542,3,1,6,1
3,b_b006184,6,1,1,1
2,b_b006447,2,2,4,1
1,b_b011299,3,1,7,1
1,b_b003463,1,2,4,1
5,b_b000041,10,1,4,3
1,b_b002848,1,2,6,1
2,b_b000868,2,1,1,1
3,b_b001073,7,1,5,3
2,b_b007780,2,2,1,1
2,b_b001296,7,2,4,2
3,b_b007355,2,2,2,1
6,b_b010272,5,2,5,1
3,b_b000906,2,1,2,1
1,b_b003199,1,1,4,1
1,b_b015444,8,1,5,1
1,b_b010208,8,2,3,1
1,b_b000431,1,2,3,1
1,b_b002435,1,1,7,1
4,b_b003863,7,2,4,1
7,b_b000318,5,2,6,1
2,b_b005986,2,1,1,1
2,b_b001002,2,1,2,1
1,b_b005832,1,1,7,1
2,b_b006614,2,2,1,1
3,b_b011219,2,2,2,1
4,b_b002690,7,2,4,3
18,b_b003924,6,2,1,1
1,b_b006787,8,1,3,1
3,b_b000381,2,1,1,1
1,b_b004600,1,1,5,1
2,b_b011254,2,2,1,1
2,b_b009839,7,1,6,1
1,b_b010032,7,2,5,1
6,b_b004755,5,1,5,1
2,b_b007252,7,2,5,1
1,b_b001017,8,2,4,3
1,b_b007289,1,2,5,1
1,b_b006974,8,2,3,1
5,b_b003879,9,2,4,1
1,b_b000335,2,2,2,1
1,b_b004283,7,2,4,1
1,b_b011371,1,2,5,1
4,b_b007571,9,2,4,1
1,b_b005919,1,2,5,1
2,b_b010803,2,2,3,1
1,d_d007458,1,1,3,1
2,b_b001059,2,1,2,1
2,b_b000030,2,1,2,1
1,b_b005281,7,2,4,1
1,b_b011764,1,2,5,1
1,b_b003982,7,1,4,1
2,b_b001011,7,1,3,1
1,b_b007679,8,1,4,1
2,b_b007665,2,2,2,1
3,b_b014156,3,2,6,1
2,b_b014487,7,2,3,1
2,b_b006851,7,2,4,1
1,b_b015301,1,1,5,1
3,b_b002714,5,2,4,1
1,b_b004117,8,2,4,1
2,b_b006383,2,1,1,1
2,b_b001886,10,1,4,3
1,b_b009415,8,2,3,1
1,b_b015290,8,2,4,1
2,b_b003912,2,2,1,1
2,b_b002000,7,1,3,1
1,b_b007709,1,2,6,1
2,b_b011676,7,1,3,1
1,b_b003880,3,1,6,1
1,b_b008077,7,2,3,1
1,b_b004026,7,2,3,1
5,b_b001978,7,2,3,3
1,b_b011229,8,2,4,1
1,b_b003833,1,2,5,1
2,b_b005115,2,1,2,1
4,b_b004369,1,2,4,1
7,b_b008091,6,2,6,3
1,b_b005894,7,1,3,1
1,b_b006074,9,1,5,1
2,b_b007890,2,1,1,1
1,b_b008189,7,1,4,1
1,b_b018625,2,2,3,1
3,b_b009943,2,2,1,1
4,b_b003013,7,1,3,3
1,b_b002013,7,2,4,1
1,b_b014534,1,1,5,1
2,b_b002714,2,2,3,1
1,b_b002100,7,1,3,1
1,b_b015253,8,1,4,1
1,b_b018541,3,1,7,1
1,b_b000676,1,2,4,1
1,b_b008390,1,1,5,1
4,b_b002279,7,2,4,2
2,b_b004694,7,1,4,1
2,b_b002135,2,1,1,1
1,b_b005986,1,2,4,1
2,b_b010279,2,2,1,1
3,b_b004672,7,2,4,1
1,b_b015928,1,1,6,1
3,b_b004830,7,2,4,3
1,b_b000478,7,1,4,1
3,b_b004901,5,2,4,1
1,b_b006963,1,2,4,1
1,b_b000383,8,1,3,1
1,b_b007929,2,2,3,1
2,b_b000404,7,2,4,2
1,b_b015310,8,1,3,1
1,b_b008411,8,2,3,1
1,b_b005367,1,1,4,3
14,b_b015565,7,1,3,1
2,b_b018586,2,1,2,1
3,b_b001520,2,1,2,1
1,b_b001496,1,2,5,1
4,b_b014192,3,2,8,1
2,b_b006346,2,1,1,1
1,b_b003894,7,1,3,1
1,b_b000952,8,1,3,1
2,b_b006460,7,2,4,1
1,b_b008594,1,1,5,1
1,b_b013710,3,2,6,1
4,b_b006764,7,1,5,1
1,b_b000781,8,1,4,1
1,b_b013751,8,2,4,2
2,b_b004503,2,1,1,1
2,b_b000292,2,2,2,1
2,b_b018680,2,1,1,1
2,b_b010201,2,2,2,1
1,b_b006172,8,2,3,1
4,b_b001567,7,1,3,1
2,b_b007571,9,1,4,1
5,b_b005750,10,2,7,1
1,b_b011510,8,2,3,1
1,b_b005052,1,2,4,1
1,b_b004581,7,2,4,1
3,b_b000825,2,1,2,1
2,b_b011555,7,2,3,1
10,b_b008091,6,1,2,1
3,b_b000949,3,1,7,1
6,b_b003942,6,2,1,2
2,b_b009301,7,2,3,1
3,b_b003395,7,1,3,1
3,b_b006731,2,2,4,1
1,b_b003883,7,1,3,1
1,b_b000801,7,2,3,1
1,b_b013696,8,1,5,1
1,b_b009543,7,1,7,1
1,b_b014896,7,2,3,1
1,b_b014206,1,1,4,1
2,b_b000486,7,2,3,3
6,b_b005039,7,1,3,3
1,b_b011006,8,2,4,1
1,b_b005262,1,1,4,1
2,b_b006622,5,2,3,1
1,b_b006419,8,2,3,3
3,b_b006795,2,2,3,2
2,b_b018594,9,1,5,3
1,b_b011183,2,2,2,1
3,b_b000652,6,2,6,1
1,b_b004274,7,2,3,3
1,b_b004883,1,2,4,1
3,b_b004135,5,2,4,1
1,b_b009564,1,1,5,1
1,b_b006749,1,1,5,1
4,b_b006246,2,2,1,1
2,b_b002258,7,1,4,1
1,b_b009864,3,1,8,1
1,b_b000664,2,2,4,3
2,b_b004042,6,2,2,1
2,b_b001630,10,1,4,3
1,b_b000700,3,2,8,3
2,b_b002622,10,2,6,1
1,b_b007909,1,2,5,1
1,b_b000036,8,2,3,1
1,b_b012664,3,1,6,1
2,b_b008462,10,1,4,1
7,b_b006922,9,1,5,1
1,b_b011190,8,2,4,1
1,b_b001227,7,2,3,1
1,b_b005243,7,1,3,1
2,b_b002188,5,2,3,1
3,b_b007478,2,1,1,1
4,b_b000204,7,1,6,3
1,b_b001440,1,1,6,3
1,b_b011156,1,1,5,1
1,b_b000488,7,1,4,1
1,b_b005984,8,1,3,3
2,b_b004586,2,2,1,1
1,b_b001922,1,1,5,1
1,b_b005068,8,2,4,1
2,b_b000737,9,1,4,1
1,b_b006587,2,2,6,1
3,b_b004042,6,2,3,1
2,b_b003089,7,2,4,3
2,b_b002386,2,2,2,1
3,b_b003914,5,2,4,1
3,b_b001336,2,1,3,1
1,b_b002606,8,1,3,3
3,b_b001084,2,2,1,1
5,b_b000568,2,1,1,1
2,b_b008091,5,1,5,3
1,b_b011603,8,2,3,1
1,b_b014806,8,1,4,1
1,b_b000568,1,1,8,3
1,b_b004961,8,2,3,1
1,b_b002375,1,2,4,1
1,b_b004610,7,2,3,1
1,b_b002610,1,2,4,1
1,b_b011039,1,2,5,1
1,b_b000293,1,2,5,1
3,b_b000062,2,2,2,1
2,c_c006361,7,1,6,3
3,b_b006970,2,1,1,1
3,b_b000609,2,2,4,1
4,b_b001744,7,1,3,1
2,b_b004518,7,2,6,1
2,b_b014970,2,1,1,1
3,b_b000992,2,1,1,1
1,b_b001185,1,2,4,1
3,b_b015246,5,2,3,1
1,b_b004637,8,2,3,1
2,b_b002784,2,2,1,1
1,b_b009434,8,1,4,1
3,b_b013717,2,1,1,1
2,b_b011110,3,2,7,1
2,b_b011169,7,2,3,3
3,b_b009271,10,1,6,1
3,b_b004769,7,2,4,1
1,b_b007522,1,1,7,1
3,b_b000536,7,1,4,1
8,b_b001889,7,1,5,3
3,b_b007289,2,2,1,1
3,a_a011388,5,1,3,1
1,b_b001417,8,2,3,1
3,b_b008480,1,1,5,1
1,b_b004732,7,2,3,1
1,b_b002838,8,1,3,1
2,b_b010765,2,2,2,1
4,b_b000211,2,2,1,1
1,b_b007979,8,1,3,1
1,b_b001374,3,1,7,1
3,b_b004449,7,2,4,1
1,b_b000798,2,2,4,3
2,b_b009275,2,1,2,1
1,b_b016464,7,1,5,1
1,b_b013674,1,2,4,1
1,b_b009723,1,2,4,1
2,b_b009513,2,2,1,1
2,b_b011637,2,2,3,1
1,b_b000216,1,2,5,1
1,b_b007665,1,1,5,1
2,b_b011685,7,2,3,2
1,b_b002306,2,2,4,1
2,a_a001630,2,2,4,1
1,b_b009874,8,1,3,1
3,b_b004821,2,1,2,1
1,b_b009559,8,2,3,1
6,b_b010909,3,2,8,1
3,b_b000185,7,2,4,1
1,b_b004838,2,2,1,1
4,b_b001008,2,1,2,1
1,b_b015470,8,1,3,1
2,b_b007776,3,2,5,1
2,b_b004931,7,2,3,3
3,b_b004615,2,2,4,1
10,b_b004069,7,1,6,1
2,b_b000274,2,2,2,1
1,b_b001008,1,1,8,1
2,b_b005782,2,1,2,1
13,b_b003924,6,1,4,1
1,b_b006111,1,2,5,1
1,b_b015671,1,1,4,1
2,b_b009918,7,2,3,1
3,b_b003919,6,2,1,1
4,b_b002503,2,1,5,2
2,b_b007343,5,2,5,1
1,b_b007117,2,2,3,1
1,b_b008275,1,2,4,1
1,b_b005539,7,2,3,1
3,b_b011638,2,1,1,1
2,b_b000335,2,1,1,1
1,b_b013766,1,1,5,1
1,b_b000889,1,2,6,1
1,b_b007096,5,2,4,1
3,b_b000584,11,1,2,1
1,b_b000166,3,2,7,1
3,b_b005731,3,1,7,3
2,b_b004590,2,1,1,1
5,b_b003812,6,1,6,3
1,b_b009481,8,2,3,1
3,b_b004408,7,2,4,1
1,b_b008199,1,1,4,1
2,b_b005217,7,2,4,1
1,b_b000053,2,2,6,1
5,b_b006764,7,2,5,1
2,b_b000536,7,1,4,1
1,b_b003872,7,2,5,1
1,b_b003898,8,1,4,1
3,b_b007594,2,1,1,1
2,b_b000237,2,1,2,1
2,b_b000741,2,1,1,1
3,b_b012632,6,2,6,2
2,b_b000594,2,1,2,1
13,b_b015565,7,1,3,1
3,b_b004838,7,2,4,3
7,b_b004328,6,1,1,1
1,b_b011751,1,2,5,1
1,b_b004880,7,2,4,3
5,b_b018677,9,1,6,1
4,b_b001095,11,2,1,1
1,b_b006617,1,2,5,1
2,b_b004026,7,2,3,1
1,b_b002187,2,2,3,1
2,b_b000317,2,2,2,1
1,b_b001803,8,1,3,1
2,b_b000159,5,2,4,1
2,b_b012534,10,2,7,1
2,b_b000428,11,1,3,3
5,b_b000354,7,2,4,3
2,b_b000220,2,1,1,1
1,b_b018519,7,2,3,1
1,b_b009852,3,2,6,1
1,b_b006280,1,1,5,1
2,b_b013760,2,1,2,1
1,b_b002129,1,1,6,1
2,b_b014414,2,1,1,1
1,b_b000748,1,2,4,1
3,b_b001203,7,2,3,1
4,b_b001405,2,2,1,1
6,b_b004851,6,1,7,1
3,b_b000015,7,1,3,1
1,b_b005604,1,2,4,1
1,b_b003041,7,2,5,1
1,b_b001459,7,2,3,2
1,b_b004780,6,2,3,1
7,b_b000041,10,1,4,3
1,c_c008094,8,2,3,1
1,b_b013618,1,1,6,1
1,b_b005083,2,2,3,2
1,b_b018692,7,1,4,1
1,b_b018443,8,1,3,1
2,b_b001945,2,2,1,1
1,b_b007534,1,2,4,1
3,b_b009457,10,2,5,1
3,b_b001744,7,1,3,1
3,b_b001945,6,2,4,3
1,b_b009388,1,1,4,1
1,b_b011921,8,1,4,1
2,b_b001305,2,2,3,1
1,b_b015480,8,1,3,1
3,b_b002330,7,2,3,1
2,b_b003988,2,1,2,1
1,b_b004385,1,2,4,1
4,b_b010272,3,2,8,1
4,b_b006678,5,1,5,1
3,b_b006750,7,1,4,1
1,b_b014099,1,1,5,1
3,b_b007306,5,2,4,1
1,b_b003798,1,1,4,1
1,b_b009973,7,2,4,1
8,b_b008091,5,1,5,1
2,b_b003655,2,2,2,1
1,b_b011374,8,2,3,3
3,b_b004328,2,1,2,1
3,b_b000484,2,1,2,1
1,b_b003303,7,2,4,1
3,b_b000907,7,1,3,3
1,b_b000012,7,1,4,1
2,b_b007400,2,2,3,1
2,b_b001222,2,1,1,1
1,b_b015286,8,1,3,1
1,b_b007950,1,2,5,1
1,b_b001910,7,1,3,1
1,b_b000597,8,2,4,1
2,b_b007636,2,1,1,1
1,b_b006305,1,2,5,1
2,b_b006390,2,1,1,1
1,b_b000016,1,2,5,1
2,b_b009252,7,2,4,1
1,b_b018600,1,1,5,1
1,b_b004239,7,2,4,1
1,b_b005889,1,1,7,1
4,b_b001144,5,1,5,1
1,b_b005741,1,2,4,1
2,b_b001978,7,1,3,3
5,b_b004651,10,2,5,3
1,b_b002998,6,1,4,1
1,b_b001096,1,2,6,1
3,b_b001630,10,2,3,3
1,b_b003034,1,1,5,1
1,b_b008590,2,2,4,1
1,b_b008194,8,1,3,1
3,b_b000927,7,1,5,3
1,b_b003843,1,1,5,1
3,b_b007277,2,2,4,1
2,b_b004563,2,2,2,1
5,b_b000709,2,1,5,1
7,b_b002927,7,1,1,1
1,b_b002743,6,2,5,1
2,b_b006798,2,1,2,1
5,b_b000319,7,1,4,1
1,b_b006275,8,1,3,1
1,b_b009536,8,2,3,1
2,b_b001223,2,2,1,1
1,b_b009291,10,1,4,1
4,b_b003862,7,1,4,1
2,b_b012147,3,1,8,1
1,b_b012433,8,1,4,1
3,b_b007292,2,2,2,1
1,b_b004755,3,2,5,1
2,b_b002340,1,1,8,3
3,b_b015292,7,2,3,1
5,b_b009271,10,2,6,1
2,b_b000177,1,2,8,2
12,b_b011527,10,2,5,1
2,b_b004867,2,2,1,1
2,b_b006510,2,2,4,1
1,b_b015789,8,1,4,1
2,b_b009946,2,1,2,1
2,b_b003221,7,2,4,1
2,b_b011842,2,2,1,1
2,b_b001208,6,2,4,1
7,b_b004463,7,1,5,3
3,b_b006611,2,2,1,1
2,b_b000997,2,2,2,1
2,b_b015330,2,1,1,1
1,b_b018664,8,1,5,1
2,b_b001219,2,1,1,1
1,b_b000797,8,1,4,1
2,b_b000463,2,2,3,1
2,b_b004455,7,2,5,1
3,b_b008487,5,2,3,3
2,b_b006823,2,2,1,1
3,b_b000978,6,1,2,3
1,b_b005569,8,1,4,1
4,b_b009677,3,2,8,1
1,b_b002455,1,1,7,2
2,b_b006638,5,2,4,1
1,b_b003088,1,1,4,1
1,b_b004586,1,2,4,1
1,b_b000671,8,1,5,1
1,b_b016470,8,2,3,1
5,b_b000484,6,1,5,3
4,b_b005706,11,2,4,1
2,b_b009576,2,1,1,1
1,b_b004787,1,1,6,1
3,b_b003942,5,1,4,3
2,a_a001698,2,1,2,1
2,b_b015314,7,2,6,1
3,b_b001440,5,2,6,1
10,b_b010272,6,1,2,1
3,b_b000569,7,1,3,1
2,b_b011737,2,1,1,1
1,b_b003370,7,1,3,1
2,b_b013645,7,2,3,1
2,b_b002741,7,2,3,1
1,b_b006719,1,2,4,1
5,b_b002000,7,1,3,1
2,b_b002914,9,2,4,3
1,b_b014592,8,1,3,1
1,b_b000357,8,2,3,1
1,b_b014904,8,1,3,1
10,b_b004838,7,1,5,3
1,b_b006525,8,2,4,1
2,b_b005432,5,2,3,1
1,b_b002370,7,2,4,3
2,b_b011076,2,2,2,1
2,b_b011202,3,2,6,1
2,b_b015915,11,2,6,1
3,b_b006111,2,2,2,1
3,b_b004503,2,2,1,1
1,b_b007978,8,1,4,1
2,b_b005422,11,1,6,1
10,b_b015565,7,1,3,1
1,b_b008255,1,1,4,1
1,b_b007521,1,2,6,1
1,b_b012345,7,2,4,1
2,b_b010836,2,1,2,1
12,b_b003941,10,1,6,1
1,b_b005653,7,2,3,1
4,b_b003189,4,2,8,3
1,b_b013695,7,2,4,3
2,c_c001207,2,2,2,1
3,b_b006764,2,2,1,1
1,b_b001734,7,1,4,3
2,b_b011102,10,2,6,1
1,b_b013672,8,1,5,1
1,b_b009297,1,2,4,1
12,b_b000037,10,1,3,1
7,b_b001095,2,2,1,1
1,a_a000594,8,2,3,1
1,b_b006764,1,1,5,1
1,b_b007994,2,2,2,1
1,b_b002090,1,1,5,1
1,b_b006949,1,2,5,1
2,b_b007814,1,2,6,1
1,b_b003078,8,2,3,1
1,b_b015930,8,2,4,3
3,b_b004329,4,2,7,1
2,b_b011547,2,1,1,1
1,b_b013756,1,1,5,1
4,b_b002860,7,1,5,1
1,b_b011584,8,2,4,1
1,b_b003687,1,1,5,1
2,b_b004615,2,1,4,1
2,b_b011642,2,1,1,1
3,b_b004630,6,2,6,1
1,b_b008429,7,2,3,1
2,b_b011579,5,1,6,1
3,b_b004404,6,2,7,1
2,b_b006333,2,2,1,1
2,b_b006105,1,2,5,1
1,b_b004508,1,2,4,1
8,b_b001205,11,2,2,2
1,b_b002783,1,2,5,1
7,b_b004269,11,2,1,1
3,b_b001067,5,2,3,1
2,b_b002494,7,1,3,1
1,b_b004913,8,1,3,1
1,b_b009763,7,1,3,1
2,b_b004405,2,1,1,1
3,b_b004538,2,2,1,1
1,b_b011284,8,2,4,3
2,b_b005085,2,1,1,1
5,b_b000026,11,1,2,3
2,b_b003843,2,1,1,1
2,b_b008359,2,2,3,1
1,b_b000511,1,2,5,1
5,b_b002098,10,1,8,1
2,b_b003985,2,1,2,1
1,b_b014849,8,2,3,1
1,b_b001630,8,2,3,1
3,b_b011951,5,1,5,1
1,b_b008226,1,1,5,1
6,b_b018605,10,1,7,3
1,b_b002860,9,1,5,1
3,b_b000551,8,1,4,1
1,b_b000119,2,2,3,1
4,b_b001154,2,2,1,1
1,b_b013663,8,1,4,1
4,b_b000217,2,1,1,1
1,b_b004870,1,1,7,1
1,b_b004369,4,2,8,1
1,b_b006456,1,2,6,1
2,b_b006042,2,1,2,1
2,b_b005402,2,2,3,1
1,b_b004568,7,1,3,1
1,b_b013777,1,1,4,1
2,b_b011503,2,1,3,1
2,b_b008226,2,2,1,1
3,b_b014404,2,2,1,1
2,b_b002187,1,1,7,3
1,b_b003209,1,1,5,1
1,b_b001081,1,2,4,1
10,b_b006750,7,1,4,1
1,b_b009782,8,2,3,3
2,b_b003877,2,2,3,1
1,b_b008091,2,2,4,3
1,b_b003911,7,1,4,1
3,b_b006384,2,2,2,1
1,b_b011289,2,1,1,1
3,b_b001289,2,2,1,1
1,b_b000192,3,2,4,1
1,b_b012618,1,1,4,1
1,b_b016110,1,2,5,1
2,b_b007289,2,2,1,1
3,b_b001663,7,2,4,1
1,b_b018567,8,2,4,3
3,b_b002616,5,2,3,1
1,b_b007444,2,2,3,1
3,b_b014524,7,1,4,2
1,b_b008023,8,2,4,1
1,b_b006083,1,1,5,1
3,b_b000925,5,2,3,1
1,b_b002541,1,1,6,1
2,b_b000252,7,1,6,1
3,b_b006266,2,2,1,1
5,b_b001744,7,2,3,1
1,b_b001523,1,2,4,1
1,b_b003927,1,1,4,1
1,b_b000904,8,1,3,1
1,b_b000921,1,1,5,1
3,b_b004632,2,1,1,1
1,b_b003319,7,1,4,1
1,b_b002186,1,2,4,1
2,b_b011111,10,2,6,1
1,b_b004323,1,2,4,1
3,b_b005062,7,1,3,1
10,b_b018605,10,1,7,3
1,b_b014225,8,2,3,1
4,b_b001780,7,2,3,1
2,b_b000391,1,2,5,1
1,b_b001449,8,2,3,3
1,b_b011664,1,2,5,1
1,b_b008190,8,1,3,1
4,b_b003836,5,1,4,3
2,b_b004763,7,2,3,3
2,c_c009930,2,2,1,1
1,d_d002778,7,2,3,1
