TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
a_a004780,2210150008,1,1,,영구스피자/슈퍼스프림피자1;스파게티1,N,1,
a_a003169,2210020006,2,0,,빵,N,5,
a_a005189,2210030003,1,0,,스테이크;스파게티,Y,1,
a_a000825,2208280001,1,0,,곤드레밥;불고기백반,N,1,
a_a001947,2209120002,1,0,,블랙소유라멘,N,1,
a_a002786,2209300004,1,0,,한우뭉티기;짜계치;오뎅탕;주먹밥;술밥,N,4,
a_a001133,2209020008,4,1,,,,,
a_a004007,2210160007,7,0,,,,,
a_a012507,2210310002,1,0,,화덕만두(고기 고구마),N,1,
a_a007967,2210290002,1,0,,장어구이,N,1,
a_a012198,2210290009,1,3,,술;젤리,Y,1,
a_a000303,2209040002,1,0,,젤라또 아이스크림,N,1,
a_a006675,2210160003,2,1,,폴로랄프로렌 분홍색 니트,N,1,
a_a000851,2208200006,4,0,,,,,
a_a014921,2211060007,4,1,,,,,
a_a008446,2210220008,5,0,,,,,
a_a001949,2209090001,1,2,,봉골레파스타;새우올리오파스타,Y,1,
a_a007850,2210290005,6,1,,주차비,N,1,
a_a002881,2209220002,1,0,,마트에서 사온 고기를 직접 구워먹었다 그리고 밥과 비빔냉면과 함께 먹었다,Y,4,
a_a002785,2209280010,6,0,,지인과의 만남,N,5,
a_a000085,2208180002,1,0,,카페라떼 빵,N,1,
a_a001955,2209170008,1,0,,바베큐;주류;과일;과자;라면,Y,4,
a_a000357,2208260003,1,0,,치킨;맥주;팝콘,Y,1;3,
a_a007191,2210110003,1,0,,돈코츠라멘 정식;소유라멘;새우튀김,Y,1,
a_a004643,2210140003,1,0,,뷔페(회;육회;탕수육;깐풍기;튀김;쌀국수;파인애플;아이스크림;티;케익 등),Y,1,
a_a017840,2211110011,5,2,,,,,
a_a001902,2209240006,6,0,,체크인,Y,5,
a_a003605,2210290002,1,0,,,,4,
a_a001575,2209040005,2,2,,은혼 굿즈,N,1,
a_a000502,2208240004,5,2,,,,,
a_a005697,2210090003,1,0,,손칼국수 쭈꾸미,N,1,
a_a001575,2209030002,7,0,,,,,
a_a010181,2211040003,1,0,,마르게리따 피자;알리올리오,Y,1,
a_a000024,2208050003,1,0,,떡볶이 과자 음료수,Y,4,
a_a004499,2210060005,5,0,,,,,
a_a004066,2210010011,4,2,,,,,
a_a014142,2210290005,4,1,,,,,
a_a000642,2209030003,5,0,,,,,
a_a000593,2208290004,5,3,,,,,
a_a008217,2210150006,1,0,,라운지 주류및 함박스테이크,N,4,
a_a002294,2209250005,1,0,,아메리카노;초코디저트,Y,1,
a_a014206,2210290002,5,0,,,,,
a_a017518,2211110002,1,0,,도시락;피자;초코아이스크림,N,4,
a_a001934,2209100003,1,0,,점심(가져온 라면);저녁(가져온 고기);아침(가져온 고기;매운탕;전),Y,4,
a_a001208,2209020004,1,0,,육회 마약김밥 물만두 고기완자 녹두전 소주 콜라,Y,1,
a_a002944,2210010002,2,1,,핸드폰케이스;의류;향수 아이쇼핑함,N,5,
a_a001702,2209090002,1,0,,두부구이 3인;두부전골 2인;제육1;녹두전1,N,1,
a_a007820,2210280003,3,1,,청평사 승선권;청평사 입장권,N,1,2
a_a002941,2209260003,3,12,,스파,N,5,1
a_a010542,2210290008,4,0,,,,,
a_a002321,2209240005,1,0,,맹고덕 도넛;아메리카노,N,1,
a_a002631,2209240004,1,0,,대창2인분;곱창2인분;볶음밥 3인분,N,1,
a_a011106,2210280012,1,0,,컵라면 아이스크림 등 간식과 주류,N,2,
a_a004964,2210050003,2,3,,머리띠,N,1,
c_c005679,2210150004,1,4,,츄러스1개,N,1,
a_a008359,2210230003,4,1,,,,,
c_c000877,2208200004,3,2,,자유이용권2장,N,1,1;2
a_a015818,2211040003,2,1,,신발,N,1,
a_a000260,2208180006,1,0,,삼겹살,N,4,
a_a000074,2208060001,2,12,,머리띠;가방,N,1,
a_a003202,2209240005,3,0,,놀이기구 탑승(티익스프레스;아마존익스프레스 등)및 불꽃놀이 관람,Y,5,1;2
a_a003006,2209250005,1,1,,호두과자,N,1,
a_a015006,2210290003,2,3,,인테리어 잡지책,Y,1,
a_a011545,2210290008,7,0,,,,,
a_a002618,2210020001,1,0,,누룽지닭백숙,N,1,
a_a010967,2210280013,6,1,,할로윈 펍 투어;거리구경;사진찍기,N,5,
a_a001857,2209180002,1,0,,돌솥비빔밥,N,1,
a_a005012,2210110009,2,0,,책 아이쇼핑,N,5,
a_a005577,2210100002,4,0,,,,,
a_a013762,2211030024,7,2,,,,,
a_a010016,2210230001,3,0,,프랑스 문화 관람,N,1,2
a_a002833,2209270004,4,1,,,,,
a_a001955,2209170008,4,2,,,,,
a_a002861,2209290003,2,1,,석쇠그릴;소주;맥주;아이스크림,N,1,
a_a011522,2210290011,3,0,,비보이 무대 공연 구경,N,5,2
a_a002761,2209260003,1,0,,햄버거셋트 스낵랩 등,N,1,
a_a010210,2210210002,7,0,,,,,
a_a005920,2210080005,4,0,,,,,
b_b009669,2210300003,3,0,,크로마키 사진촬영;방문기록 작성 영상시청,N,5,1;2
a_a001543,2209030002,1,0,,두루치기,N,1,
a_a001505,2208270003,1,2,,고기;라면,Y,2;3,
a_a004974,2210070005,1,0,,간장게장;양념게장;고등어구이;된장찌개,N,1,
a_a001237,2209030006,1,1,,조식,Y,4,
a_a003999,2210100002,4,2,,,,,
a_a010563,2210290003,1,1,,오산댁비빔밥;라김세트;가락우동,N,1,
a_a007377,2210150002,1,0,,누룽지백숙,Y,1,
a_a003352,2210220007,2,0,,보조배터리,N,1,
a_a011558,2210260006,3,1,,존버거맨 몬스터 할로윈 팝업스토어 입장 및 관람;포토부스 체험,N,5,1;2
a_a015834,2211030002,6,3,,병원진료 받으러 방문한 것이 아니라 은행나무 노란색이 이뻐서 산책하려고 들렀다고 하심.,N,5,
a_a001955,2209180003,6,1,,주유,N,5,
a_a012495,2210300003,5,2,,,,,
a_a004499,2210080004,5,1,,,,,
a_a002018,2209180011,4,0,,,,,
a_a008375,2210280005,1,0,,고구마라떼,N,1,
a_a012155,2210270003,1,0,,월남쌈과 샤브샤브,N,1,
a_a011486,2210300007,4,0,,,,,
a_a002917,2209240002,1,0,,라구 파스타;김치필라프,Y,1,
a_a003186,2209250001,1,0,,선지국밥 1개 취식;1개포장,N,1,
a_a015389,2210290008,2,0,,사진,N,1,
a_a006285,2210080003,1,4,,멕시칸 음식,N,1,
a_a001856,2209110005,5,0,,커피와 베이글,N,5,
a_a004571,2209300005,1,1,,냉모밀 2그릇;돈가스,Y,1,
a_a004402,2210160003,7,0,,,,,
a_a003225,2209250001,3,0,,청평페리에서 유람선을탔다,Y,1,1
a_a003436,2209250006,3,1,,브랜드 이미지에 맞는 포토북 관람,N,5,2
a_a008666,2210220004,1,0,,아메리카노와 바닐라라떼;휘낭시에 하나씩,N,1,
a_a006049,2210220003,1,0,,회 랍스터 및 각종 해산물60여가지,N,1,
a_a006331,2210160003,4,0,,,,,
a_a002819,2209270004,1,0,,그전 마트에서 구매한 음식;편의점에서 음료구입,N,1,
a_a000701,2209040004,5,2,,,,,
a_a005244,2210010004,3,2,,수명등 만들기,N,5,1
a_a011493,2210290009,1,0,,반미샌드위치 아이스아메리카노 카라멜마끼아토,N,1,
a_a000445,2208230003,4,0,,,,,
a_a002782,2210020001,2,1,,카라집업맨투맨,N,1,
a_a005784,2210280014,5,1,,,,,
a_a001208,2209040002,5,2,,,,,
a_a003961,2210010005,3,0,,‘어쨌든 사랑’ 관람,Y,1,2
a_a009402,2210240007,1,0,,스키야키;캔맥주,N,1,
a_a005702,2210080005,4,0,,,,,
a_a002260,2209240009,4,0,,,,,
a_a006914,2210140005,3,0,,Tv프로그램 동물농장에서 방영했던 판다들과 국내에서 처음으로 태어난 판다 새끼 아이바오 관람,N,5,1;2
a_a011587,2210280004,4,0,,,,,
a_a005423,2210050005,3,0,,윤동주 문학관 관람,N,5,2
a_a003336,2210010006,1,0,,물회,N,1,
a_a003300,2210080002,2,0,,입장권;아이쇼핑,Y,5,
a_a017895,2211120002,1,0,,볶음밥,N,1,
a_a006308,2210230004,4,2,,,,,
a_a015803,2211040003,1,2,,탄산수(빅토리아 청포도),N,2,
a_a002763,2209250004,2,2,,슬러쉬,Y,1,
a_a000603,2208200006,3,0,,산림치유프로그램;수목원 산책,Y,5,2
a_a009660,2210290005,4,2,,,,,
a_a004472,2210010009,1,0,,곡물라떼,N,1,
c_c002983,2210020001,4,0,,,,,
a_a005354,2210080008,3,0,,미술가(천경자님 등)의 그림과 조각 설치미술등을 관람함,N,5,2
a_a002270,2210010002,3,1,,화성효마라톤 10km부문 참여,Y,1,1;2
a_a002902,2209240006,1,0,,캔맥주;과자,Y,2,
a_a000715,2208230010,5,0,,,,,
a_a003185,2210020001,1,0,,아메리카노;아이스티 복숭아,Y,1,
a_a004598,2210150002,4,0,,,,,
a_a007774,2210200011,7,0,,,,,
a_a004982,2210080006,1,0,,돼지부속고기,N,1,
a_a018240,2211120003,2,2,,여권사진촬영,N,1,
a_a001233,2209040002,1,0,,샬롯 백작부인 티;아포가토;초코칩 쿠키,N,1,
a_a003202,2209240003,5,1,,,,,
a_a000142,2208130004,4,0,,,,,
a_a006736,2210080004,1,0,,아이스아메리카노,N,1,
a_a001366,2208260003,4,0,,,,,
a_a002892,2209260001,5,0,,,,,
a_a003137,2210030001,1,0,,크로아상;자몽에이드;아메리카노;차;라떼;패스츄리,N,1,
a_a003219,2210010002,3,0,,이건희특별전 모네와 피카소;파리의 아름다운 순간들 관람,Y,5,2
a_a004640,2210270007,4,1,,,,,
a_a003853,2209280006,2,0,,의류;소품,N,5,
a_a005861,2210080004,4,0,,,,,
a_a003543,2210290006,1,0,,물;갈아만든배;프링글스;무파마라면,Y,1,
a_a002650,2209250004,4,1,,,,,
a_a006507,2210160009,1,0,,추어탕,Y,1,
a_a007408,2210270012,6,1,,시외버스표 구매,Y,1,
a_a001960,2209240004,1,0,,피자;콜라,N,1,
a_a015323,2211050005,2,1,,티,N,1,
a_a000503,2208270001,2,0,,레고 & 블럭 완구,N,1,
a_a001192,2209030003,1,1,,젤라또아이스크림,N,1,
a_a001141,2208230005,5,0,,,,,
a_a004250,2210010004,1,0,,뷔페,Y,2;3,
a_a000265,2208160002,2,1,,맥주 및 간식,N,1,
a_a006446,2210280004,5,1,,,,,
a_a008084,2210290007,5,0,,,,,
a_a009658,2210220004,1,0,,아구찜;뚝배기불고기,N,1,
a_a011173,2210250007,7,0,,,,,
a_a002366,2209180003,5,2,,,,,
a_a006554,2210220004,3,6,,자연경관,Y,1,2
c_c002139,2209180004,7,0,,,,,
a_a002722,2209200009,4,1,,,,,
a_a017983,2211130006,5,1,,,,,
a_a002760,2209250008,1,1,,,,4,
a_a004029,2210160003,1,0,,만두,N,1,
a_a003306,2210010002,4,3,,,,,
a_a008299,2210180001,1,0,,아이스아메리카노 등 커피 11잔,N,1,
a_a012433,2210280007,1,0,,참숯등갈비;마늘간장등갈비;콩나물라면,N,4,
a_a000116,2208080018,5,0,,,,,
a_a000475,2209020002,5,1,,,,,
a_a002089,2209220001,4,0,,,,,
a_a005810,2210020002,1,3,,호두과자 20알,N,1,
a_a002859,2209250005,1,0,,키핑술,N,4,
a_a010149,2210220008,1,2,,,,4,
a_a007249,2210290003,2,0,,운동화,N,5,
a_a006149,2210100004,2,0,,아이쇼핑 지하푸드코드;옷구경,N,5,
a_a005797,2210030004,1,0,,드립커피;에이드,N,1,
a_a013755,2210290002,4,1,,,,,
a_a009402,2210240003,4,1,,,,,
a_a000746,2208200005,2,1,,바터맥주구입,N,1,
a_a000314,2208190004,4,1,,,,,
a_a001421,2208280001,1,1,,짜장면2;탕수육;짬뽕2,Y,1,
a_a001079,2208200002,7,2,,,,,
a_a008247,2210140004,5,2,,,,,
a_a001971,2209100001,3,0,,어린이대공원 동물원;식물원 등 관람,N,5,1;2
a_a002205,2209210004,7,0,,,,,
a_a009697,2211080004,4,2,,,,,
a_a007191,2210110011,4,0,,,,,
a_a008134,2210150004,1,0,,스시,N,4,
a_a008047,2210220002,3,3,,전시물(설치미술품;역사적 물품 등),N,5,2
a_a007204,2210150005,1,0,,순대국;순대국정식,N,1,
a_a004098,2210150005,5,0,,,,,
a_a006679,2210110005,1,0,,레드베리 파운드와 파인애플소르베(아이스티)먹었습니다.하나는 포장해서 집에 가져갔어요,N,1,
c_c002983,2210020006,6,0,,스크린골프,Y,5,
a_a006175,2210030005,1,0,,짬뽕순두부 들깨순두부 두부김치,N,1,
a_a003124,2210030004,5,1,,,,,
a_a001261,2208290002,5,1,,,,,
a_a000376,2208210009,7,0,,,,,
a_a003692,2210230003,3,5,,남이섬 입장료(선박),N,1,2
a_a006685,2210090005,2,2,,시장구경,N,5,
a_a004680,2210030002,4,0,,,,,
a_a008715,2210210003,1,1,,,,4,
a_a005606,2210200005,2,0,,아이스크림,N,1,
a_a002198,2209090009,5,2,,,,,
a_a014032,2210280002,7,0,,,,,
a_a000552,2208210002,3,1,,케이팝 드라마 지역축제홍보관,N,5,
a_a011486,2210290005,1,0,,생선회;대방어;스끼다시;오징어초무침;생선구이,N,1,
a_a002096,2209170007,1,0,,어죽;도리뱅뱅이,Y,1,
a_a000610,2209030003,4,0,,,,,
a_a003441,2210110010,7,2,,,,,
a_a018012,2211120004,5,1,,,,,
b_b002933,2208250004,1,0,,쟁반짜장 탕수육,Y,1,
a_a017920,2211130003,4,0,,,,,
a_a001709,2209300002,1,0,,성수 완당면;직화 불고기 추가,N,1,
a_a017927,2211120003,1,0,,디저트,N,1,
a_a014957,2211060002,4,1,,,,,
a_a011446,2210290004,1,1,,아이스크림,N,1,
a_a009930,2210220002,7,0,,,,,
a_a011119,2210220009,3,1,,키링만들기,N,1,2
a_a007820,2210280004,1,1,,숯불닭갈비;소주;맥주,N,1,
a_a017911,2211120002,5,0,,,,,
a_a013998,2210300002,1,0,,스시,Y,1,
b_b011628,2210290003,1,0,,소고기;돼지고기;닭발,N,2,
a_a008048,2211020004,2,0,,아우터,N,1,
a_a003137,2210020001,1,0,,전골;메밀전;보쌈;두부,N,1,
a_a007191,2210110004,2,1,,지갑,N,5,
a_a001725,2209170010,2,1,,타르트,N,1,
a_a001513,2208280002,1,4,,치킨,N,1,
a_a005222,2210170005,5,1,,,,,
a_a000935,2209040004,1,0,,마지막식사로 아이파크몰에 있는 띤띤익스프레스에서 매운소고기쌀국수 하나 소고기쌀국수 2개로 식사,N,1,
a_a008375,2210280003,1,0,,아메리카노,N,1,
a_a003021,2210030009,5,0,,,,,
a_a003094,2209250005,7,0,,,,,
a_a006982,2210150005,4,2,,,,,
a_a001394,2209040003,1,0,,매운버섯칼국수;소고기추가,N,1,
a_a004756,2210290003,5,0,,,,,
a_a000618,2209070002,1,0,,스테이크 필라프,N,1,
a_a000880,2208270001,4,0,,,,,
a_a013867,2210290004,99,0,,,,,
a_a017544,2211100004,1,0,,매콤견과류김밥,N,1,
a_a004173,2210210008,1,0,,야채곱창,N,1,
a_a009683,2210280004,1,3,,음료,N,1,
a_a003368,2209300002,3,0,,스프링폴 워터파크 입장,Y,5,2
a_a010568,2210220002,5,1,,,,,
a_a002849,2209270006,2,1,,소머리곰탕 2개 포장,N,5,
a_a000070,2208140004,1,0,,우유도삭면 만두 꿔바로우 크림새우 볶음밥,Y,1,
a_a003543,2210300002,1,0,,아이스 카페라떼,N,1,
a_a001584,2208300002,1,0,,에그베네딕트;루꼴라알리오올리오 파스타;아이스아메리카노,N,1,
a_a002714,2210010006,5,2,,,,,
a_a001109,2208260009,1,0,,돈까스오므라이스;돈까스냉모밀,N,1,
a_a003089,2209270006,1,1,,육회연어회;제첩국,N,1,
a_a006716,2210150007,1,0,,푸라닭 바질페스타/블랙알리오 반반;떡사리추가;생맥주 2잔,N,1,
a_a003441,2210100002,3,3,,난지캠핑장 바베큐,Y,5,1
a_a005559,2210230004,3,0,,옛 경춘선 객실 및 과거 사진;역사 체험 등,N,5,1;2
a_a001103,2208300003,1,0,,카라구치 쇼유,N,1,
a_a013688,2210290002,4,1,,,,,
a_a002162,2209190006,1,0,,만두국,N,1,
a_a002541,2209240002,5,3,,,,,
a_a009511,2210230008,2,1,,짜파게티 범벅;오잉과자;와인;오감자,N,1,
a_a006531,2210090002,1,0,,후라이드반 양념통닭반 맥주 두잔,N,1,
a_a000538,2208250009,7,0,,,,,
a_a009609,2210220004,1,0,,아메리카노;케이크,N,1,
a_a006624,2210070017,7,0,,,,,
a_a001932,2209240005,4,2,,,,,
a_a002367,2210020001,1,0,,오므라이스;우동;돈까스김밥,N,1,
a_a000715,2208240008,1,0,,감자렐라 핫도그,N,1,
b_b012022,2211060002,4,0,,,,,
a_a001808,2209240008,1,1,,커피.케익,N,1,
a_a006487,2210080002,1,0,,포크 콤보 플래터;맥주 1캔,N,1,
a_a003476,2209260004,5,3,,,,,
a_a008604,2210240001,5,1,,,,,
a_a001810,2209170003,5,0,,,,,
a_a001081,2208200002,4,0,,,,,
a_a004896,2210100002,3,2,,뮤지컬 감상(미세스 다웃파이어),Y,5,2
a_a007924,2210230003,3,0,,율곡이이 유적 및 박물관 관람,Y,1,2
a_a001271,2208300002,1,0,,숙소 조식 뷔페(숙박비에 포함됨),Y,4,
a_a001930,2209110007,1,0,,숯불 양념치킨,N,1,
a_a001859,2209100003,1,0,,커피;케이크,N,1,
a_a002336,2209170004,1,0,,두유;칼국수;녹두전;아이스아메리카노,N,1;2,
a_a011900,2211060002,1,0,,해물파전,N,1,
a_a005644,2210030007,3,0,,박물관 관람,N,5,2
a_a005203,2210080003,4,1,,,,,
a_a002369,2209190006,7,0,,,,,
a_a000389,2209030003,4,2,,,,,
a_a002372,2209250002,1,0,,등대빵 2개(커스타드;초코),N,2,
a_a003141,2210020004,1,0,,커피;케익,N,1,
a_a006914,2210140004,3,1,,에버랜드 할로윈 퍼레이드 관람,Y,5,2
a_a000019,2208060009,5,1,,,,,
a_a001851,2209080002,5,1,,,,,
a_a009402,2210240004,6,0,,짐가방 맡기기,Y,5,
a_a001910,2209250005,1,0,,과일주스,N,1,
a_a004894,2210140007,7,2,,,,,
a_a007382,2210130002,3,1,,세계문화유산등록지 역사유적 관람,N,1,2
a_a000074,2208070004,1,0,,음료수;과자,N,1,
a_a001823,2209110002,4,1,,,,,
a_a007004,2210130007,5,1,,,,,
a_a001316,2208280008,5,2,,,,,
a_a004896,2210090003,4,0,,,,,
a_a005683,2210110002,2,1,,빅사이즈메쉬가방,N,5,
a_a001283,2208290002,1,0,,아침에 늦잠 잘거 같아서 미리 구매해놓은 샌드위치와 우유 요플레로 아침식사,N,4,
a_a006998,2210270008,4,1,,,,,
a_a008247,2210150001,4,0,,,,,
a_a001070,2209020002,2,3,,전기차 탑승,N,5,
a_a000108,2208240005,4,0,,,,,
a_a003185,2210020003,1,0,,막국수 2개,N,1,
a_a001109,2208260002,7,1,,,,,
a_a003176,2209240004,6,1,,수영,Y,5,
a_a005795,2210150003,2,2,,라인프렌즈 굿즈. 지갑;파우치;핸드폰과 에어팟 케이스;인형;옷 등,N,5,
a_a012193,2210300004,5,1,,,,,
a_a001840,2209170003,4,2,,,,,
a_a003141,2210020001,6,1,,마라톤대회로 휴관이라 바로 이동,N,5,
a_a000915,2208290004,1,0,,국수 죽,N,1,
a_a002726,2209240004,2,0,,귀걸이 아이쇼핑,Y,5,
a_a000035,2208120006,1,0,,닭백숙,N,1,
a_a006797,2210100004,1,0,,멸치국수,N,1,
a_a010155,2210200004,1,0,,새우;양갈비;항정살;라면;술;밀푀유나베;설렁탕;육개장,Y,4,
a_a004076,2210230001,5,0,,,,,
a_a005665,2210080003,5,2,,,,,
a_a002042,2209240006,1,0,,해장라면;수육국밥,N,1,
a_a003572,2209300006,2,0,,물과 간식구매,N,1,
a_a010122,2210290003,7,0,,,,,
a_a001392,2208280005,1,0,,,,4,
a_a001621,2209180006,1,0,,치즈버거,N,1,
a_a002018,2209180008,4,0,,,,,
a_a003937,2210010012,1,0,,초코에몽.눈을감자.심술12도.쇼핑백. 위 사진의 사시미와 함께 먹었습니다,Y,1,
a_a003643,2210150003,1,5,,딤섬플래터;진도산대파쇠고기,Y,1,
a_a006561,2211020005,3,0,,뮤지컬관람,Y,5,2
a_a002366,2209180002,4,4,,,,,
a_a001996,2209170006,1,0,,보쌈 대 & 비빔쟁반막국수,N,1,
a_a000309,2208160005,1,0,,흑당버블티;사과잼와플,N,1,
a_a004031,2209280003,2,0,,캠핑 먹거리(식료품),N,1,
a_a000593,2208280007,1,4,,탕후루 노점상에서 딸기탕후루1개 구매,N,1,
a_a009402,2210250001,3,0,,전시 MMCA 현대차 시리즈 2022: 최우람-작은방주;임옥상 : 여기;일어서는 땅 관람,Y,5,2
a_a004499,2210050001,6,0,,물품보관함을 이용했다,N,5,
a_a007144,2210220008,1,0,,,,4,
a_a008189,2210230002,3,2,,화담숲 관람,Y,1,2
a_a005644,2210030004,3,0,,성곽 따라 걷기,N,5,2
a_a008359,2210230004,1,2,,떡볶이와 만두,N,1,
a_a001104,2208200003,5,2,,,,,
a_a008035,2210230007,99,3,,,,,
a_a006723,2210080003,4,1,,,,,
a_a008116,2210230002,2,1,,아이폰충전,N,5,
a_a001756,2209090003,1,0,,짬뽕;짜장면,N,1,
a_a003712,2211050001,5,1,,,,,
a_a008648,2210150010,1,2,,,,4,
a_a002018,2209190001,4,0,,,,,
a_a012496,2210290004,1,0,,명란오일파스타;고추장 마라 제육볶음;와인;하이볼;전통주,N,1,
a_a000831,2209040004,1,0,,김치말이국수;육칼;육전;만두;진사골국수,N,1,
a_a002873,2209270005,4,1,,,,,
a_a006390,2210050005,6,0,,개그맨 문세윤 유튜브 행사,N,5,
a_a004048,2210030004,1,2,,브라운슈페너 얼그레이밀크티,N,1,
a_a004029,2210160005,4,1,,,,,
a_a002277,2209280002,5,0,,화담숲 원내 산책 및 모노레일 탑승,N,5,
a_a005120,2210220004,5,2,,,,,
a_a002097,2209240008,7,0,,,,,
a_a003094,2209240004,4,0,,,,,
a_a001838,2209240004,7,0,,,,,
a_a006806,2210080004,2,0,,얼큰오뎅한그릇컵,N,1,
a_a005811,2210080005,4,0,,,,,
a_a003109,2210080004,1,0,,칼국수;비빔국수;만두,N,1,
a_a014772,2210290003,1,2,,커피,N,1,
a_a000673,2208200004,4,2,,,,,
a_a001516,2208270003,3,2,,워터수영장을 이용하였다,Y,5,1
a_a010429,2210220003,4,0,,,,,
a_a011446,2210290003,1,0,,떡볶이;튀김류,N,1,
a_a013936,2210300005,5,2,,,,,
a_a009766,2210270004,4,1,,,,,
a_a017835,2211110002,1,0,,닭갈비2인;유아닭갈비1인,N,1,
a_a009620,2210300006,1,0,,닭강정,N,1,
a_a005485,2210030003,5,1,,,,,
a_a003399,2210070002,1,0,,이그제큐티브 라운지에서 뷔페,N,4,
a_a002116,2209170005,4,2,,,,,
a_a004606,2210020005,1,0,,쑥꽃차;가을맛밀크티,N,1,
a_a009697,2211080006,4,1,,,,,
a_a002271,2209240002,5,1,,,,,
a_a009740,2210210006,3,1,,국립고궁박물관에서 갓에서 갓으로라는 행사를 하고있는데 대한민국의 독립에 관한 자세한 이야기를 알 수 있었습니다.,N,5,2
a_a009402,2210230008,2,3,,편의점에서 초콜렛;젤리;껌,N,1,
a_a005215,2210080002,1,0,,설렁탕 두그릇,N,1,
a_a003301,2210100001,1,0,,민물장어 막국수,Y,1,
a_a000237,2208280002,1,0,,비빔밥,N,1,
a_a004604,2210070003,1,0,,장어정식 (2인분),N,1,
a_a005681,2210090004,5,2,,,,,
a_a001983,2209120004,1,0,,육회(성우육회),N,1,
a_a006653,2210080009,99,0,,,,,
a_a000080,2208110008,5,0,,,,,
a_a002154,2209230006,7,1,,,,,
a_a006027,2210050002,7,0,,,,,
a_a000664,2208290005,5,0,,,,,
a_a002315,2209170012,1,1,,쿨라임피지오 허니자몽블랙티,N,1,
a_a001976,2209250001,1,4,,음료,N,2,
a_a016159,2211050005,1,0,,아이스 아메리카노,Y,1,
a_a005023,2210030002,5,2,,,,,
a_a000924,2209070006,1,0,,매점라면(참깨라면.열라면.단무지),N,1,
a_a003176,2209250006,2,1,,기차표,Y,5,
a_a003721,2210240001,1,0,,김치 베이컨 도리아,N,1,
a_a015114,2210290007,2,0,,팬시문구,N,5,
a_a003124,2210010002,1,3,,휘낭시에(플레인;츄러스) 2개,N,4,
a_a010239,2210220003,1,0,,목살파히타 단품 레몬맥주 두잔,N,1,
a_a015229,2210290005,1,0,,비빔칼국수,N,1,
a_a008044,2210160002,3,0,,연극관람,Y,5,2
c_c005193,2210290005,7,0,,,,,
a_a000780,2208190002,5,3,,,,,
a_a001936,2209290003,1,0,,아이스아메리카노,N,1,
a_a000287,2208200007,5,0,,,,,
a_a013688,2210300001,5,1,,,,,
a_a002008,2209230003,2,0,,삼겹살;떡볶이;소주;맥주;과자;샤인머스켓;쌈장;오뚜기밥;고추;음료수;양파;대파;상쾌한;쌈무;종이컵;일회용접시;라면,N,1,
a_a003599,2210020002,1,0,,호두과자 16개 3박스,N,1,
a_a001917,2209090004,1,0,,고기듬뿍쌀국수;치킨코드팟타이;파인애플볶음밥,N,1,
a_a011386,2210300004,1,0,,뼈해장국,N,1,
a_a004562,2210110003,1,0,,한돈양념갈비3인분;밥3공기;된장찌개,N,1,
a_a002117,2209120008,2,0,,가디건;머리끈;셔츠(아이쇼핑);맨투맨(아이쇼핑),N,1,
a_a003617,2210020002,1,4,,아메리카노(이벤트로 무료쿠폰 취득),N,4,
a_a010009,2210250007,1,2,,낙지볶음,N,1,
a_a007624,2210210003,4,0,,,,,
a_a009985,2210220003,1,0,,그랑기와 콘크리트,N,1,
a_a003323,2210080008,1,0,,뿌링클치킨 순살,N,1,
a_a000506,2209010006,3,0,,뮤지콜 <미세스 다웃파이어> 3회차 관람,Y,5,2
a_a003169,2210040004,1,1,,떡볶이,N,1,
a_a010064,2210300003,4,1,,,,,
a_a014301,2210300006,4,2,,,,,
a_a000633,2209030004,2,1,,꽈배기;도너츠 등,N,5,
a_a005112,2210050006,4,1,,,,,
a_a000444,2209030003,1,1,,bhc 뿌링클 치킨,N,2,
a_a007334,2210300003,3,0,,화담숲에 들어가서 단풍구경 및 리프트탑승,Y,1,2
a_a006942,2210150002,1,13,,츄러스,N,1,
a_a013755,2210290004,1,0,,치즈버거;브루클린웍스버거;치즈스커트버거;캔콜라;프렌치프라이;레몬에이드,N,1,
a_a007378,2210150003,5,2,,,,,
a_a009651,2210190005,2,3,,닭강정(집에서 취식),N,1,
a_a005677,2210030003,4,0,,,,,
a_a003774,2210230005,1,0,,오꼬노미야끼 야끼소바,N,1,
a_a004499,2210050010,2,2,,렌즈,N,1,
a_a004076,2210220006,4,1,,,,,
a_a003705,2210190001,1,0,,열라면 큰컵,N,1,
a_a015694,2211060002,3,0,,초등학생  경복궁투어,Y,5,2
a_a007606,2210290005,2,0,,아이스크림,N,1,
a_a008715,2210230001,1,0,,훠궈,N,1,
a_a001827,2209250003,2,0,,식자재 캠핑용품,N,1,
a_a005249,2210100009,1,0,,페퍼민트;애플망고;케이크,N,1,
a_a002157,2209170004,3,0,,월미공원 걷기 관람. 꽤 잘 꾸며놓았다. 가족들끼리 놀기 좋아보였으나 산책하기도 꽤 좋았다. 사슴과 토끼를 볼 수 있어서 재밌었다. 곳곳에 쉴 수 있는 정자가 굉장히 많았다.,N,5,2
a_a002670,2210010004,4,0,,,,,
a_a005034,2210020004,3,0,,정조대왕 사극 관람,Y,5,2
a_a003135,2209300007,2,1,,과자;아이스크림;맥주,N,1,
a_a000181,2208130005,3,1,,레고 팝업스토어,Y,5,
