COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
4,c_c000231,2,2,1,1
1,c_c012900,8,1,3,1
2,c_c010847,7,2,3,1
3,c_c012197,7,1,4,1
5,c_c004312,11,1,7,1
2,c_c003277,2,2,1,1
5,c_c003388,9,2,4,3
2,c_c013052,9,1,4,3
2,c_c000658,7,2,4,1
2,c_c011664,2,2,1,1
2,c_c008004,7,1,4,1
2,c_c005340,2,1,2,1
2,c_c013875,7,1,3,1
1,c_c013027,1,1,4,1
1,c_c002086,1,1,6,1
1,c_c001877,8,2,3,1
2,c_c007987,2,1,1,1
3,c_c001909,2,1,2,1
2,c_c004399,7,1,4,3
1,c_c009731,1,2,4,1
1,c_c012052,1,1,4,1
1,c_c012421,8,2,3,1
1,c_c008673,2,1,3,1
3,c_c004362,5,1,4,1
3,c_c000370,10,2,4,3
1,c_c012223,8,1,4,1
9,c_c002419,6,2,2,3
1,c_c009191,8,1,4,1
10,c_c000078,7,1,5,3
1,c_c005052,1,2,5,1
4,a_a005163,10,2,2,1
4,c_c000489,2,2,5,3
1,c_c013234,7,2,3,1
1,c_c003937,8,2,4,1
1,c_c000568,1,2,4,1
3,c_c002747,6,1,2,1
2,c_c006306,2,2,1,1
2,c_c002894,2,1,2,1
3,c_c002095,7,2,7,1
6,c_c011607,7,1,3,1
1,c_c001267,1,1,5,1
5,c_c002560,7,1,6,3
2,c_c001771,2,2,1,1
1,c_c001402,7,2,3,3
1,c_c009483,1,1,4,1
1,c_c003927,8,1,4,1
2,c_c004656,2,2,1,1
3,c_c013674,6,2,7,3
1,c_c013828,1,2,7,1
2,c_c008769,7,2,5,1
4,c_c002215,10,2,4,3
2,c_c005304,2,2,2,1
1,c_c014401,1,1,4,1
1,c_c002929,8,1,3,1
1,c_c009370,1,1,4,1
1,c_c001227,3,1,4,2
1,c_c000192,2,1,3,1
14,c_c000078,11,1,1,3
1,c_c002643,11,1,4,1
5,c_c000363,5,2,5,3
1,c_c006065,8,2,4,1
1,c_c005083,8,2,3,1
4,c_c001470,11,2,4,1
2,c_c003218,7,1,4,1
1,c_c000131,7,1,3,1
2,c_c002039,2,2,1,1
2,c_c013120,3,2,6,1
1,c_c000915,3,1,5,1
6,c_c013641,9,1,4,3
3,c_c008884,6,2,8,1
1,c_c000541,1,2,4,1
5,c_c001227,2,2,4,3
1,c_c004435,1,2,5,1
1,c_c009097,3,2,6,1
2,c_c013552,7,2,6,1
1,c_c005431,2,2,5,1
1,c_c002752,1,2,4,1
3,c_c008650,7,2,4,1
1,c_c001618,1,1,4,1
1,c_c002594,8,1,3,3
2,c_c002379,7,2,3,1
1,c_c009271,2,1,1,1
1,a_a002375,1,2,4,1
2,c_c007421,7,1,3,1
1,c_c008890,1,1,4,1
1,c_c002518,1,1,5,1
1,c_c003734,7,1,3,1
1,c_c005897,1,1,4,1
3,c_c004380,3,2,7,1
3,c_c001719,5,2,3,3
1,c_c013208,8,1,3,1
3,b_b007925,6,2,8,1
1,c_c003645,1,2,5,1
1,c_c014404,1,2,4,1
1,c_c008191,8,1,6,1
2,c_c004194,2,1,2,1
2,c_c011604,3,2,6,1
2,c_c014398,2,2,1,1
1,c_c012020,1,1,5,1
3,c_c002127,2,2,1,1
1,c_c003384,1,1,5,1
2,c_c009901,7,1,5,1
4,c_c003889,10,2,4,1
3,c_c009035,2,2,1,1
2,c_c009165,6,1,7,3
2,c_c002560,7,1,6,3
1,c_c000451,1,1,5,1
6,c_c003218,7,2,4,1
3,c_c000998,7,2,4,3
1,c_c000050,7,2,4,1
1,c_c003122,7,2,3,1
3,c_c001178,3,1,7,1
4,c_c003276,6,2,6,1
1,c_c009463,7,2,3,1
2,c_c005174,7,2,3,3
3,c_c003827,7,2,5,3
1,c_c003004,1,1,3,1
3,c_c003342,2,2,5,3
4,c_c001752,3,2,8,3
1,c_c002040,1,2,4,1
1,c_c009303,1,2,6,1
2,c_c005360,7,1,3,1
2,c_c001221,7,1,4,3
2,c_c000118,2,2,4,1
2,a_a005163,10,2,2,1
3,c_c003048,2,2,1,1
1,c_c014311,8,1,4,1
1,c_c003957,1,2,5,1
2,c_c002187,2,1,1,1
1,c_c013900,8,1,3,1
1,c_c013530,3,1,7,1
2,c_c004200,2,1,4,1
1,c_c012049,2,1,1,1
1,c_c002859,3,2,5,1
1,c_c011632,8,2,4,1
5,c_c005743,10,1,7,1
2,c_c005665,2,1,2,1
1,c_c001726,7,2,3,1
3,c_c011477,2,2,3,1
1,c_c005712,2,1,3,1
2,a_a015147,6,2,5,1
2,c_c008168,7,1,4,1
8,c_c004041,9,1,6,3
2,c_c014130,2,1,2,1
2,c_c002381,7,1,5,3
2,c_c013862,7,1,3,1
1,c_c012268,1,2,4,1
2,c_c008809,3,2,6,1
2,c_c009265,2,1,3,1
3,c_c000999,2,1,1,1
2,c_c004935,5,2,4,3
4,c_c000672,2,2,4,3
2,c_c007686,7,1,4,1
3,c_c002866,2,1,1,1
1,c_c012368,1,2,5,1
2,c_c001294,2,2,4,3
1,c_c003865,7,1,3,1
6,c_c003666,6,2,4,3
1,c_c004121,2,1,1,1
3,c_c000933,6,1,5,1
6,c_c001752,6,2,5,3
1,c_c006220,1,1,5,2
1,c_c000256,8,1,3,1
4,c_c000104,2,1,1,1
5,a_a001146,7,1,4,1
9,c_c000341,7,2,4,1
1,c_c001251,7,1,3,3
3,c_c003261,5,2,3,1
2,c_c006609,2,2,3,1
1,c_c002076,1,2,4,1
2,c_c003568,2,2,4,1
2,c_c000553,7,2,3,1
1,c_c007495,9,1,6,1
1,c_c004609,8,2,3,1
14,c_c008794,9,1,6,1
1,c_c009527,8,1,3,1
1,b_b005673,8,2,4,1
3,c_c004840,5,2,4,1
1,c_c008957,8,1,4,1
1,c_c001403,1,1,4,1
1,c_c014400,5,2,3,1
2,c_c000290,3,2,7,1
2,c_c001362,2,1,1,1
1,c_c013660,1,2,4,1
3,c_c003026,10,2,6,1
2,c_c005701,2,2,1,1
3,c_c004099,2,1,1,1
2,c_c001327,2,2,1,1
1,c_c009273,1,1,5,1
1,c_c010048,7,1,3,1
3,c_c007866,2,1,3,1
3,c_c006644,9,1,6,3
3,c_c003367,2,1,2,1
1,c_c008865,7,2,3,1
5,c_c005111,10,2,6,1
1,c_c010949,1,1,4,1
2,c_c003645,2,2,2,1
1,c_c012899,3,2,6,1
1,c_c003125,8,1,3,1
2,c_c009854,2,1,1,1
4,c_c000019,2,2,5,3
3,c_c000026,2,2,2,1
