TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
b_b006785,2210070010,7,0,,,,,
b_b007431,2210160005,6,0,,기도,N,5,
b_b004537,2209250002,4,0,,,,,
b_b018646,2211120004,6,1,,등산,N,5,
b_b002638,2208190002,6,1,,업무,N,5,
b_b002148,2208280005,1,0,,한정식,N,1,
b_b006428,2210150008,5,1,,,,,
b_b000152,2208090004,6,1,,헬스,N,5,
b_b015780,2210280009,4,0,,,,,
b_b009659,2210240004,5,1,,,,,
b_b000386,2208120005,2,0,,버거 사이다 망고쥬스,Y,5,
b_b001509,2208280002,2,1,,시장구경 좀 하다 식사,N,5,
b_b003894,2209170003,5,0,,,,,
b_b010783,2210220003,2,1,,뻥튀기과자,N,1,
b_b011304,2210240006,1,0,,커피;빵,N,1,
b_b003964,2210020005,4,1,,,,,
b_b001565,2208240003,1,0,,물회 2인분;매운탕,N,1,
b_b003650,2208280004,3,0,,미술관 전시물 감상,N,5,2
b_b009912,2210290005,1,5,,엘릭시아 자두맛 탄산음료;하이넥켄;발센 와플 미니스 다크,N,1,
b_b004471,2209240008,2,0,,문어숙회;사발면;햇반컵반;소주;음료수,N,1,
b_b012401,2210280002,1,0,,소고기윗등심;돼지목살;순두부찌개;술;마른오징어;과자;컵라면,Y,4,
b_b007929,2210160004,2,0,,빵들,N,5,
b_b002175,2208220007,5,1,,,,,
b_b009417,2210300006,3,0,,동굴과월지 구경 및 산책,N,1,2
b_b004249,2209240007,4,1,,,,,
b_b009552,2210290013,5,0,,,,,
b_b001396,2208190011,5,0,,,,,
b_b006894,2210220002,3,0,,케이블카 탑승후 삼악산정상부근 도착 스카이워크까지 짧은등산,N,1,2
b_b005975,2209290008,5,2,,,,,
b_b002455,2208220004,3,0,,기념관;장미공원;경주타워에서 주변경관 감강 등,N,1,2
b_b003835,2209250006,7,1,,,,,
b_b001145,2209010011,5,0,,,,,
b_b002560,2209010004,1,0,,샌드위치;커피,N,1,
b_b000459,2208200004,2,0,,수건;삽;슬리퍼,N,1,
b_b004945,2209260005,4,0,,,,,
b_b014938,2210290005,2,0,,커피,N,1,
b_b016258,2211050005,6,2,,택시,N,5,
b_b004463,2209240004,5,5,,,,,
b_b000929,2208180004,1,1,,한식(밥;김치;장조림;김 등),Y,4,
b_b009500,2210290003,5,0,,,,,
b_b000226,2208070003,1,1,,커피 음료,N,1,
b_b004766,2209260005,2,0,,아이쇼핑- 컵,N,5,
b_b001942,2208270007,4,1,,,,,
b_b002676,2208270003,1,1,,삼겹살;떡갈비,Y,2,
b_b000645,2208060005,4,0,,,,,
b_b005431,2210030003,5,0,,,,,
a_a000330,2209240004,1,0,,더덕정식,Y,1,
b_b004865,2210170005,1,0,,생선구이정식,N,1,
b_b000008,2208070002,1,4,,청국장;찌짐;떡볶이;튀말이;소곱창;밥;물;술;음료;과자,Y,4,
b_b007300,2210150003,3,1,,시간의탄생 및 각종 시계,N,1,1;2
b_b000194,2208140001,5,2,,,,,
b_b018688,2211100003,4,0,,,,,
b_b004361,2209220004,1,0,,불고기버거 세트 2개(콘샐러드;아이스티변경);오징어링 추가,N,1,
b_b015201,2211060004,1,0,,촌국수;김밥,N,1,
b_b008221,2210280009,5,0,,,,,
b_b005649,2209290008,4,0,,,,,
b_b015287,2210290002,5,3,,,,,
b_b008262,2210160004,4,0,,,,,
b_b014093,2210270006,1,0,,탕수육,Y,1,
b_b003917,2209170001,1,0,,솔라떼;초콜릿라떼;블루베리스콘,N,1,
b_b007849,2210290007,5,0,,,,,
b_b002033,2208280003,5,1,,,,,
b_b000988,2208190007,5,1,,,,,
b_b005876,2210070004,4,1,,삼겹살;막창,Y,5,
b_b001017,2208240002,5,1,,,,,
b_b004565,2210080002,3,5,,동해안 별신굿;어선의 제작과정;내가 직접만들 어 보는 배;대게잡이 당두리배;영덕의 다양한 어구어법;전통 어선의 전시,N,1,2
b_b000613,2208170007,1,0,,카레,N,1,
b_b011822,2210250006,4,1,,,,,
b_b005233,2210140004,5,1,,,,,
b_b005959,2210220013,7,0,,,,,
b_b011241,2211010006,1,0,,대추차. 율무차,N,1,
b_b004783,2209270003,2,0,,옷을 사려도 하였으나 생각했던 옷이 없어서 마트가서 먹을것만 몇가지 사서 나옴,N,1,
b_b001286,2208280003,4,3,,,,,
b_b009808,2210270007,5,0,,,,,
b_b002290,2208180006,1,0,,비빔막국수;메밀전병,N,1,
b_b002314,2208190004,2,0,,저녁거리(삼겹살 및 야채;컵라면;과자;주류 등),N,1,
b_b000237,2208140001,1,0,,조식,Y,4,
b_b000169,2208260005,3,0,,동궁과 월지 관람,N,5,2
b_b009559,2210270003,6,2,,주유,N,5,
b_b014634,2211040002,5,0,,,,,
b_b002958,2208200015,1,0,,물;와인;오징어 순대;야채빵;생도넛;찹쌀도넛;모듬회;음료수;컵라면;구운오징어;쌈야채 취식/에어컨 가동비2.0;종량제/음식물쓰레기봉투 650원,Y,4,
b_b006950,2210130007,1,0,,코코넛라떼,N,1,
b_b010762,2210290002,1,0,,비빔밀면 2개;만두 1판,N,1,
b_b003987,2210010005,1,0,,들기름막국수 수육,N,1,
b_b001008,2209020011,5,0,,,,,
b_b010764,2210290002,2,0,,돼지고기;밀키트;채소;과일;알루미늄호일;주류;음료수;소세지;빵;과자 등,Y,1,
b_b007967,2210260004,2,1,,쥐포;오징어;커피콩빵,N,5,
b_b005672,2210020006,1,0,,바베큐 플래터;쉬림프로제파스타;고르곤졸라피자(식사권 당첨),Y,4,
b_b004825,2209240003,7,0,,,,,
b_b004973,2210030003,3,2,,이월드 대2(안데르센) : 별빛분장;얼굴페인팅,Y,1,1
b_b001741,2208290005,2,2,,교리김밥,N,1,
b_b004829,2209260001,5,4,,,,,
b_b004877,2210270002,5,1,,,,,
b_b000379,2208090002,1,0,,모듬찐빵 2;옥수수찐빵 1;따뜻한 아메리카노 1;아이스 아메리카노 1,N,1,
b_b005906,2210240002,4,2,,,,,
b_b009322,2210220007,3,2,,합천영상테마파크 관람 및 옛날교복 대여,Y,1,1;2
b_b008530,2210150004,99,0,,,,,
b_b004021,2209220005,4,1,,,,,
b_b001567,2208200003,2,0,,고기 음료 술 야채 밥 안주 라면 간식,Y,1,
b_b004471,2209250004,1,0,,짬뽕순두부를 먹으러 방문했지만 2시간 웨이팅을 해야되서 먹지는 못했습니다,Y,4,
b_b000748,2208190002,5,1,,,,,
b_b010065,2210230002,2,0,,솜사탕 마스크줄 머리핀,N,5,
b_b004803,2210020007,7,0,,,,,
b_b001606,2208210002,5,1,,,,,
b_b002577,2208200004,4,0,,,,,
b_b005937,2210030006,1,0,,커피(아이스이메리카노;아이스크림라떼),N,1,
b_b015584,2211050002,2,0,,고로케,N,1,
b_b015076,2211010004,2,0,,소금빵;솔티카라멜 휘낭시에,N,5,
b_b011224,2210280008,1,0,,바오버거오리지날패티추가/바닐라쉐이크,N,1,
b_b012255,2210300004,4,0,,,,,
b_b001813,2208230006,1,2,,스타벅스 아메리카노 등,N,1,
a_a000155,2208270002,1,0,,크루와상;도넛;미역국;육계장;국수;주먹밥;계란;김;베이컨;죽;만두;주스;시리얼;우유,Y,4,
b_b002901,2209040005,2,0,,아이쇼핑(책;음반;기념품;화분),N,5,
b_b000922,2208240005,99,1,,,,,
b_b005920,2210020001,5,0,,,,,
b_b014204,2211040010,4,0,,,,,
b_b007571,2210150004,7,0,,,,,
b_b003697,2209040003,3,1,,양;알파카;염소;토끼 먹이주기,Y,5,1
b_b000451,2208050006,1,0,,해산물 코스요리,Y,1,
b_b000628,2208070014,4,0,,,,,
b_b000401,2208270004,7,3,,,,,
b_b014854,2210300007,5,1,,,,,
b_b000788,2209030003,5,1,,,,,
b_b004536,2209300003,5,3,,,,,
b_b000155,2208070002,5,0,,,,,
b_b000182,2208060001,2,5,,맥주;간식,N,1,
b_b000167,2208200001,3,1,,전시관람,Y,5,2
b_b015254,2211050004,5,2,,,,,
b_b009500,2210290003,4,2,,,,,
b_b001317,2208210004,3,1,,비단벌레차를 타고 첨성대;석빙고;월궁;해자 투어,Y,1,1;2
