TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
b009514,31,여,20,6,1,1,3,3,,5,10,2,1,26,26410,48,48120,48,48330,3,4,2,4,4,4,2,4,울산광역시,경남,2인 여행(가족 외),2022-10-30~2022-10-30,6,2,,1
b015795,29,여,30,6,1,1,1,3,,5,,2,2,11,11110,27,27260,46,46710,6,1,1,3,6,1,6,6,광주광역시,대구,나홀로 여행,2022-10-29~2022-10-29,8,2,1,0
b004208,31,여,20,6,1,1,4,2,,4,11,2,4,31,31140,26,26350,26,26710,4,3,3,4,4,4,6,5,울산광역시,경북,2인 여행(가족 외),2022-09-24~2022-09-25,3,7,5,1
b006840,11,여,30,6,1,1,4,3,,5,8,3,2,50,50110,42,42110,46,46130,4,4,2,2,6,5,1,7,서울특별시,강원,나홀로 여행,2022-10-05~2022-10-05,5,7,1,1
b002386,26,남,40,4,1,2,4,5,,7,7,3,6,26,26710,48,48310,47,47130,1,1,3,3,1,2,7,7,부산광역시,울산,자녀 동반 여행,2022-08-22~2022-08-23,3,7,2,3
b006116,28,여,30,6,1,2,3,3,,5,8,3,8,26,26350,42,42210,42,42830,6,2,4,3,2,4,4,3,인천광역시,강원,나홀로 여행,2022-10-08~2022-10-10,2,6,4,0
b006118,28,남,30,7,1,2,3,3,,6,6,3,2,42,42150,26,26350,28,28110,1,1,4,3,3,5,5,5,인천광역시,강원,자녀 동반 여행,2022-10-08~2022-10-10,9,2,3,2
b001565,47,남,30,6,1,2,2,4,,4,4,2,1,48,48220,47,47110,26,26290,1,1,6,3,3,2,2,7,경상북도,경북,2인 가족 여행,2022-08-24~2022-08-26,3,5,1,1
b000446,27,여,20,4,1,1,3,,2,1,5,3,2,11,11230,26,26350,50,50110,5,3,3,3,3,5,3,3,대구광역시,경북,3인 이상 여행(가족 외),2022-08-12~2022-08-13,1,3,2,5
b000381,47,남,30,6,1,2,4,2,,12,12,3,1,47,47280,47,47130,47,47900,5,4,5,4,2,6,3,2,경상북도,대구,3인 이상 여행(가족 외),2022-08-14~2022-08-15,7,1,8,3
b008379,41,여,30,5,1,2,2,3,,5,6,4,1,42,42170,42,42150,42,42230,1,1,5,6,1,7,2,7,경기도,경남,2인 여행(가족 외),2022-10-15~2022-10-16,2,1,3,1
b004775,26,남,20,5,2,1,4,4,,3,8,2,2,26,26110,26,26410,26,26350,5,5,4,5,4,2,3,5,부산광역시,경남,3인 이상 여행(가족 외),2022-09-30~2022-10-01,7,9,2,3
b015092,48,여,40,5,1,2,4,11,,1,6,2,2,26,26260,11,11200,48,48250,3,1,1,2,2,2,2,1,경상남도,부산,자녀 동반 여행,2022-10-30~2022-10-30,3,5,1,1
b006723,27,여,60,7,1,3,1,11,,7,,2,2,48,48310,46,46910,26,26350,4,1,2,1,2,1,2,6,대구광역시,경북,나홀로 여행,2022-10-11~2022-10-11,8,1,2,0
b006998,31,여,20,6,1,1,2,3,,4,7,2,3,26,26500,26,26350,47,47130,2,2,2,5,5,5,6,6,울산광역시,부산,나홀로 여행,2022-10-08~2022-10-08,1,7,2,0
b004352,11,여,40,8,5,1,2,2,,2,2,3,2,26,26110,42,42210,44,44825,2,1,4,4,2,3,6,5,서울특별시,강원,2인 여행(가족 외),2022-09-21~2022-09-23,7,3,1,1
b011008,41,남,30,7,5,2,2,13,,1,5,2,3,42,42150,47,47130,45,45110,4,6,2,2,2,2,3,3,경기도,강원,2인 여행(가족 외),2022-11-05~2022-11-05,8,1,3,1
b009520,47,여,20,6,1,1,3,12,,3,10,2,1,46,46150,31,31110,47,47130,2,1,1,2,3,6,2,2,경상북도,울산,2인 여행(가족 외),2022-10-22~2022-10-23,1,7,2,1
b010988,48,여,30,6,1,2,3,3,,3,4,2,1,11,11110,41,41110,46,46130,2,5,1,5,6,2,3,3,경상남도,경남,3대 동반 여행(친척 포함),2022-10-28~2022-10-28,3,8,1,3
b002397,41,남,40,6,1,2,4,2,,5,6,3,5,42,42230,41,41590,44,44210,4,2,2,2,2,4,3,6,경기도,강원,자녀 동반 여행,2022-08-21~2022-08-24,1,8,3,3
b007486,11,여,20,6,1,1,2,2,,4,5,3,3,42,42150,42,42170,43,43130,3,3,2,2,6,5,5,5,서울특별시,강원,나홀로 여행,2022-10-13~2022-10-13,2,1,7,0
b005231,11,남,30,7,1,2,4,3,,12,12,2,3,41,41820,42,42760,30,30200,1,7,1,7,7,1,1,1,서울특별시,강원,자녀 동반 여행,2022-10-02~2022-10-02,6,3,1,3
b000792,41,남,40,6,1,2,4,2,,10,11,3,3,42,42210,42,42230,46,46130,2,1,2,2,6,3,5,6,경기도,경북,자녀 동반 여행,2022-10-08~2022-10-10,8,3,1,3
b005151,28,남,50,6,1,2,4,3,,4,4,3,3,42,42210,46,46780,44,44130,5,6,5,4,4,3,5,3,인천광역시,강원,3대 동반 여행(친척 포함),2022-10-22~2022-10-23,3,5,2,4
b006711,48,여,30,6,1,2,4,4,,3,5,3,10,48,48860,45,45140,48,48820,1,7,7,7,1,7,1,6,경상남도,경남,자녀 동반 여행,2022-10-15~2022-10-15,3,1,6,3
b008091,11,남,30,6,1,4,1,2,,12,,2,2,50,50110,26,26500,42,42830,2,6,4,5,6,4,3,4,서울특별시,경북,3인 이상 여행(가족 외),2022-10-22~2022-10-23,3,1,9,11
b006236,26,여,30,6,1,2,2,3,,3,6,2,1,26,26350,42,42150,42,42190,6,4,4,1,3,4,4,7,부산광역시,경북,2인 여행(가족 외),2022-10-04~2022-10-05,3,5,1,1
b006815,26,여,30,7,1,1,2,2,,5,10,2,2,42,42820,11,11110,50,50110,3,2,4,5,4,1,6,2,부산광역시,경북,나홀로 여행,2022-10-15~2022-10-15,6,1,3,1
b007502,48,여,30,6,1,2,3,11,,1,5,2,2,48,48240,48,48120,26,26710,4,4,5,4,5,6,2,6,경상남도,경남,자녀 동반 여행,2022-10-22~2022-10-22,7,8,5,2
b011156,41,여,40,6,1,2,4,4,,3,7,3,4,41,41650,42,42230,28,28710,2,6,2,6,6,6,2,6,경기도,강원,2인 가족 여행,2022-10-29~2022-10-29,1,3,7,1
b007108,11,남,30,6,1,1,6,9,,5,9,2,2,50,50130,26,26440,42,42210,6,6,2,3,3,6,1,7,서울특별시,강원,2인 여행(가족 외),2022-10-14~2022-10-14,3,7,1,1
b015754,48,여,20,6,1,1,1,2,,4,,2,2,48,48170,26,26530,31,31110,3,2,2,3,2,4,5,5,경상남도,경남,2인 여행(가족 외),2022-10-29~2022-10-29,1,3,2,1
b004993,41,여,50,6,1,2,4,2,,5,7,2,1,50,50130,42,42760,26,26380,1,1,1,1,2,2,4,4,서울특별시,강원,2인 가족 여행,2022-10-08~2022-10-09,2,3,1,1
b006334,47,여,30,6,1,1,1,2,,4,,2,1,26,26350,47,47170,11,11680,3,1,1,1,4,2,2,3,대구광역시,부산,3인 이상 여행(가족 외),2022-10-03~2022-10-03,1,3,,3
b006908,48,여,40,6,1,1,3,13,,2,5,2,2,26,26500,48,48330,11,11110,5,7,3,1,2,7,7,5,경상남도,부산,나홀로 여행,2022-10-05~2022-10-05,7,3,,1
b012279,41,여,20,6,3,1,3,12,,1,6,2,1,42,42150,41,41270,50,50110,3,5,2,2,4,5,4,6,경기도,경북,2인 가족 여행,2022-10-26~2022-10-26,2,1,3,1
b014279,26,여,20,4,1,1,4,4,,2,5,3,3,26,26710,48,48890,48,48310,4,4,1,5,4,2,4,7,부산광역시,경남,3대 동반 여행(친척 포함),2022-10-31~2022-10-31,10,1,7,6
b006485,11,여,20,6,1,1,5,3,,5,7,2,1,50,50130,26,26440,47,47130,3,3,2,6,6,6,5,7,서울특별시,대구,나홀로 여행,2022-10-30~2022-10-30,7,5,,0
b000547,11,남,20,6,2,1,1,2,,5,,2,1,26,26350,50,50130,42,42150,6,2,3,4,3,2,6,7,서울특별시,울산,나홀로 여행,2022-08-17~2022-08-19,2,7,1,0
b008184,27,여,20,6,1,1,3,3,,3,10,4,1,47,47130,47,47110,26,26500,3,1,3,6,5,2,5,3,대구광역시,경북,2인 여행(가족 외),2022-10-15~2022-10-16,3,10,1,1
b011198,27,여,50,6,1,2,4,3,,4,6,3,4,47,47130,47,47820,41,41370,2,6,2,4,2,6,6,6,대구광역시,경북,2인 여행(가족 외),2022-10-25~2022-10-25,3,1,6,1
a003339,41,남,30,5,1,1,4,3,,5,9,3,5,50,50130,42,42170,26,26710,1,1,1,3,7,1,7,7,경기도,인천,3대 동반 여행(친척 포함),2022-10-09~2022-10-10,2,1,,3
b002768,28,남,40,6,1,2,4,2,,8,8,2,1,42,42760,42,42150,42,42210,1,1,2,2,7,1,1,7,인천광역시,강원,자녀 동반 여행,2022-08-19~2022-08-20,2,3,1,3
b003839,48,여,20,6,1,1,4,4,,3,7,2,1,26,26500,50,50110,50,50130,4,3,2,3,4,3,3,5,경상남도,대구,2인 여행(가족 외),2022-10-01~2022-10-03,3,1,10,1
b002689,11,여,30,6,1,1,4,3,,4,4,2,1,42,42210,26,26350,11,11710,6,2,3,2,4,3,2,6,서울특별시,강원,나홀로 여행,2022-08-23~2022-08-25,5,1,2,0
b000739,11,남,40,8,1,2,4,2,,12,12,3,10,42,42760,50,50130,26,26350,1,3,2,1,4,7,2,5,서울특별시,강원,나홀로 여행,2022-09-03~2022-09-04,6,7,2,0
b004722,27,남,30,6,1,1,4,3,,4,5,2,2,47,47290,48,48890,47,47110,2,2,2,4,2,3,3,4,대구광역시,경남,2인 여행(가족 외),2022-10-01~2022-10-02,2,1,3,1
b006626,27,남,20,6,1,1,3,1,,4,8,2,2,47,47290,47,47820,27,27110,4,6,5,4,4,4,2,4,대구광역시,경북,나홀로 여행,2022-10-15~2022-10-15,2,4,1,0
b006024,27,여,30,6,1,1,4,3,,5,8,2,2,47,47130,11,11680,41,41110,4,3,4,5,4,5,2,6,대구광역시,경북,나홀로 여행,2022-10-02~2022-10-02,2,7,1,1
b001606,41,남,30,6,1,1,1,3,,6,,3,3,26,26200,50,50130,42,42810,2,1,2,4,2,2,6,2,경기도,부산,나홀로 여행,2022-08-19~2022-08-22,1,2,4,0
b014534,11,여,40,6,1,2,4,3,,3,8,3,6,50,50130,50,50110,42,42720,2,1,4,3,3,3,3,3,서울특별시,강원,3대 동반 여행(친척 포함),2022-10-30~2022-10-31,1,3,8,5
b007495,26,남,40,6,1,2,3,4,,4,5,2,2,48,48310,48,48270,27,27110,2,6,1,5,6,6,7,3,부산광역시,경남,3인 이상 여행(가족 외),2022-10-22~2022-10-22,2,,,8
b004173,29,여,20,6,1,1,1,13,,3,,3,7,50,50130,26,26350,42,42830,1,1,1,4,3,3,6,6,광주광역시,경북,2인 여행(가족 외),2022-09-30~2022-10-02,1,2,3,1
b015446,41,남,40,5,1,2,4,2,,5,5,3,5,42,42210,44,44825,43,43800,3,2,2,1,2,4,5,5,경기도,강원,3인 이상 여행(가족 외),2022-10-29~2022-10-30,1,3,2,3
b009859,47,남,50,7,1,2,1,2,,4,,2,2,26,26500,48,48220,30,30140,2,5,5,4,3,5,5,3,경상북도,부산,자녀 동반 여행,2022-10-20~2022-10-21,3,7,2,2
b010241,11,여,30,4,1,1,4,4,,3,8,2,3,50,50110,42,42750,47,47170,1,4,2,5,6,2,5,7,서울특별시,경북,나홀로 여행,2022-10-29~2022-10-29,5,1,,0
b004054,27,남,50,6,1,2,4,3,,5,5,3,3,48,48120,47,47130,41,41130,3,5,3,3,2,3,3,4,대구광역시,경남,나홀로 여행,2022-09-26~2022-09-26,2,8,1,0
b002090,48,여,30,5,1,2,3,3,,4,7,2,1,50,50130,50,50110,41,41830,4,2,3,2,4,4,4,5,경상남도,경남,3인 이상 여행(가족 외),2022-08-29~2022-08-30,8,3,1,2
b010997,48,여,20,6,1,2,1,2,,3,,1,1,48,48250,26,26440,48,48270,2,6,2,5,6,5,5,5,경상남도,경남,나홀로 여행,2022-11-06~2022-11-06,4,1,6,0
b002503,41,남,40,4,1,2,4,3,,5,6,3,5,42,42720,43,43150,41,41270,1,1,6,2,4,6,1,4,경기도,강원,3대 동반 여행(친척 포함),2022-08-20~2022-08-22,1,3,9,8
b002539,44,남,30,6,4,2,2,3,,4,4,3,2,26,26110,50,50110,11,11680,4,1,3,3,3,3,6,4,충청남도,경북,3인 이상 여행(가족 외),2022-08-19~2022-08-21,3,10,1,2
b008345,26,여,20,6,1,1,2,13,,1,3,2,1,11,11170,27,27110,47,47130,4,4,2,4,4,3,7,5,부산광역시,울산,2인 여행(가족 외),2022-10-23~2022-10-23,1,2,3,1
b007891,48,남,40,6,1,2,4,3,,6,6,2,3,48,48840,48,48310,26,26710,4,7,5,6,4,7,7,7,경상남도,경남,3인 이상 여행(가족 외),2022-10-16~2022-10-16,3,,,3
b004732,41,여,20,6,3,1,4,12,,2,12,3,20,50,50130,42,42210,26,26350,4,3,2,2,2,4,6,4,경기도,강원,나홀로 여행,2022-09-23~2022-09-23,2,9,5,1
b014469,47,여,20,6,1,1,2,13,,1,4,2,1,50,50130,47,47110,11,11680,3,5,4,4,5,3,4,5,경상북도,경북,나홀로 여행,2022-10-31~2022-10-31,8,1,4,0
b007780,31,여,40,6,1,2,4,11,,1,4,3,8,47,47130,47,47820,48,48270,4,6,4,4,7,4,6,5,울산광역시,경남,자녀 동반 여행,2022-10-25~2022-10-25,8,1,3,3
b008275,26,남,30,6,5,2,3,3,,5,6,2,2,48,48310,47,47130,50,50130,5,4,2,5,3,6,2,6,부산광역시,경남,자녀 동반 여행,2022-10-22~2022-10-22,3,7,2,2
b011830,26,여,30,6,1,1,5,9,,4,6,3,3,26,26710,31,31710,50,50130,2,4,1,3,6,6,3,5,부산광역시,경남,2인 여행(가족 외),2022-10-31~2022-10-31,10,3,1,1
b007538,41,여,30,6,1,1,4,5,,5,10,4,1,42,42150,26,26350,50,50130,4,1,1,1,4,4,4,5,경기도,강원,2인 여행(가족 외),2022-10-13~2022-10-13,1,2,3,1
b007535,11,남,30,7,1,2,2,3,,5,9,2,1,42,42210,26,26710,30,30200,4,2,2,3,3,3,3,5,서울특별시,부산,2인 가족 여행,2022-10-22~2022-10-22,7,3,2,1
b007815,41,여,20,6,1,1,1,3,,4,,2,2,50,50110,28,28710,42,42150,2,2,2,4,3,3,7,6,경기도,대구,나홀로 여행,2022-10-16~2022-10-16,7,8,5,0
b013631,11,여,20,6,1,1,3,3,,6,12,2,2,42,42150,42,42110,50,50130,2,4,3,2,2,4,3,7,서울특별시,강원,2인 가족 여행,2022-10-29~2022-10-29,3,1,2,1
b000186,41,여,20,6,1,1,5,3,,5,12,3,5,41,41820,41,41480,11,11110,4,2,2,4,6,2,6,7,경기도,강원,3인 이상 여행(가족 외),2022-08-20~2022-08-21,3,1,5,3
b004851,11,여,40,5,1,2,4,11,,2,6,3,6,42,42210,44,44180,42,42150,2,1,5,5,5,5,6,5,서울특별시,강원,3인 이상 여행(가족 외),2022-09-24~2022-09-25,3,2,1,6
b000736,11,여,40,6,1,1,1,4,,4,,3,4,42,42170,48,48840,46,46710,4,5,5,5,5,3,6,6,서울특별시,경북,나홀로 여행,2022-08-19~2022-08-21,1,,,1
b013645,11,여,20,7,2,1,4,12,,3,8,2,1,50,50130,26,26350,42,42830,3,2,2,2,5,6,1,4,서울특별시,강원,3인 이상 여행(가족 외),2022-10-28~2022-10-28,2,3,1,2
b005326,11,여,30,6,5,1,3,3,,4,5,3,3,50,50130,50,50110,46,46780,4,5,4,4,5,3,5,3,서울특별시,부산,2인 여행(가족 외),2022-10-08~2022-10-09,1,4,6,1
b012067,11,여,60,3,1,2,2,11,,1,3,2,1,50,50130,11,11650,30,30200,1,7,2,2,1,7,7,7,서울특별시,경북,자녀 동반 여행,2022-10-27~2022-10-27,3,1,2,1
b016269,41,남,30,6,1,1,2,2,,5,9,3,3,50,50130,42,42150,44,44760,1,1,1,5,1,1,7,7,경기도,경남,2인 여행(가족 외),2022-11-04~2022-11-06,4,,,1
b006621,47,남,50,6,1,2,4,9,,4,4,2,2,42,42210,46,46820,41,41360,1,4,2,4,6,6,6,7,경상북도,강원,나홀로 여행,2022-10-08~2022-10-08,6,4,5,0
b003676,26,남,30,5,1,2,2,7,,6,6,2,2,27,27260,31,31200,48,48270,2,1,2,4,7,2,2,7,부산광역시,대구,2인 가족 여행,2022-08-31~2022-09-01,6,2,3,1
b004768,11,여,20,6,1,1,4,3,,4,7,2,1,42,42210,42,42150,42,42830,5,1,5,1,4,4,7,7,서울특별시,강원,2인 여행(가족 외),2022-09-30~2022-10-01,2,,,1
b009559,11,남,20,5,1,1,1,10,,4,,3,4,42,42210,50,50130,48,48120,2,2,1,6,3,6,2,3,인천광역시,경북,2인 여행(가족 외),2022-10-27~2022-10-28,3,1,2,1
b011211,26,남,30,6,1,2,2,3,,5,8,2,3,27,27290,48,48820,50,50130,2,1,1,2,2,3,6,7,부산광역시,경남,2인 가족 여행,2022-10-27~2022-10-27,7,5,2,1
b001604,26,여,40,6,1,2,2,5,,6,10,4,1,50,50130,26,26350,11,11410,4,4,1,1,4,6,4,3,서울특별시,경북,2인 여행(가족 외),2022-08-19~2022-08-19,2,7,3,1
b000649,11,남,20,6,1,1,1,2,,5,,3,4,42,42210,50,50110,26,26410,4,2,2,3,6,2,7,5,서울특별시,강원,나홀로 여행,2022-08-05~2022-08-07,6,7,1,0
b012595,31,여,20,6,1,1,1,3,,4,,3,5,47,47130,50,50130,42,42150,1,1,1,1,1,1,1,7,울산광역시,경북,나홀로 여행,2022-10-26~2022-10-26,2,8,7,0
b004369,42,남,30,6,1,2,8,7,,4,12,3,2,47,47770,46,46900,41,41820,2,1,4,5,2,6,7,1,강원도,강원,3대 동반 여행(친척 포함),2022-09-20~2022-09-21,3,2,,7
b007325,11,여,30,6,1,1,1,3,,4,,3,2,50,50130,46,46150,42,42150,2,3,1,3,4,3,2,6,서울특별시,대구,나홀로 여행,2022-10-22~2022-10-22,2,1,,0
b002375,28,남,30,6,3,2,3,2,,6,6,2,3,42,42760,41,41280,28,28185,1,1,7,1,7,4,1,7,인천광역시,강원,자녀 동반 여행,2022-08-22~2022-08-25,3,2,7,2
b004673,26,남,20,6,1,1,2,7,,3,5,3,2,50,50130,11,11110,27,27110,6,6,6,6,6,6,6,6,부산광역시,경북,2인 여행(가족 외),2022-09-23~2022-09-24,3,5,8,1
b015968,41,남,30,6,1,1,3,3,,5,7,2,1,42,42210,26,26350,46,46130,3,3,3,3,3,3,3,3,경기도,강원,2인 여행(가족 외),2022-11-05~2022-11-05,3,1,2,1
b011078,41,남,30,6,1,1,1,2,,7,,2,2,41,41570,42,42760,41,41110,2,2,2,6,2,2,2,5,경기도,강원,2인 여행(가족 외),2022-10-29~2022-10-29,3,1,5,1
b015747,11,여,50,7,1,2,1,3,,7,,2,1,50,50130,42,42110,26,26350,3,3,4,2,4,4,3,4,서울특별시,경북,나홀로 여행,2022-10-31~2022-10-31,2,1,10,0
b015199,26,여,20,6,1,1,3,3,,3,3,3,1,50,50110,50,50130,48,48310,2,1,2,6,2,2,4,4,부산광역시,울산,나홀로 여행,2022-10-30~2022-10-31,4,2,1,0
b006656,48,여,20,6,1,1,5,13,,1,7,3,2,50,50110,11,11170,11,11650,7,1,7,2,6,7,7,7,경상남도,부산,나홀로 여행,2022-10-10~2022-10-10,1,7,5,0
b009803,27,여,40,6,1,2,4,13,,3,6,2,2,47,47150,47,47190,26,26350,4,3,4,4,5,5,2,5,대구광역시,경북,자녀 동반 여행,2022-10-29~2022-10-30,3,,,3
b005066,41,여,20,6,5,1,2,4,,3,3,3,3,41,41650,43,43150,50,50110,1,1,1,6,6,1,7,6,경기도,강원,나홀로 여행,2022-09-25~2022-09-26,2,7,4,0
b006666,11,여,20,5,1,1,1,13,,5,,2,1,50,50130,50,50110,26,26710,2,2,1,4,4,2,4,7,서울특별시,강원,나홀로 여행,2022-10-21~2022-10-21,2,1,5,0
b005352,47,여,20,6,1,1,4,3,,4,7,3,5,50,50130,42,42230,44,44825,3,3,2,3,6,2,2,6,경상북도,경남,2인 여행(가족 외),2022-10-15~2022-10-16,1,,,1
b010300,27,여,20,6,1,1,5,3,,3,6,2,3,50,50110,26,26350,11,11200,6,1,1,3,7,3,1,7,대구광역시,부산,2인 여행(가족 외),2022-10-22~2022-10-22,3,1,7,1
b000999,11,여,30,6,1,2,3,2,,4,6,3,3,50,50130,26,26350,45,45110,4,1,1,4,7,7,1,7,서울특별시,강원,자녀 동반 여행,2022-08-27~2022-08-28,9,3,1,2
b005223,27,남,30,6,1,1,3,3,,4,5,2,1,48,48120,47,47820,47,47110,3,2,2,3,4,3,5,6,대구광역시,경북,3인 이상 여행(가족 외),2022-10-01~2022-10-02,3,9,5,4
b005993,48,남,20,6,2,1,5,12,,2,10,2,2,11,11110,26,26500,50,50130,3,2,1,6,6,2,7,2,경상남도,부산,3인 이상 여행(가족 외),2022-10-01~2022-10-01,2,7,1,2
b011234,42,남,20,6,1,1,1,3,,6,,2,1,11,11440,42,42110,42,42150,4,3,3,4,3,3,3,3,강원도,강원,2인 여행(가족 외),2022-10-25~2022-10-25,3,7,1,1
b015378,11,여,20,6,1,1,3,3,,4,7,3,2,41,41820,50,50110,42,42210,1,2,2,5,4,2,5,5,서울특별시,대구,나홀로 여행,2022-11-03~2022-11-05,1,2,7,1
b013761,27,여,30,6,1,1,4,2,,2,5,3,2,26,26350,42,42110,47,47170,1,2,1,2,2,3,5,2,대구광역시,경남,2인 여행(가족 외),2022-10-28~2022-10-28,7,3,9,1
b006256,41,남,40,6,1,2,2,1,,6,9,2,1,42,42830,26,26710,47,47130,2,4,6,3,3,1,6,4,경기도,강원,2인 여행(가족 외),2022-10-01~2022-10-01,3,7,6,1
b007157,26,여,20,6,1,1,5,2,,3,8,3,18,47,47130,48,48310,11,11440,4,3,7,3,1,6,5,7,부산광역시,울산,2인 여행(가족 외),2022-10-22~2022-10-22,1,3,5,1
b000653,48,여,30,6,1,2,2,2,,4,6,3,5,50,50130,42,42210,26,26710,3,1,3,1,1,6,2,6,경상남도,경북,2인 가족 여행,2022-08-11~2022-08-13,1,9,2,1
b009807,11,여,40,7,1,1,1,3,,7,,2,1,50,50130,26,26350,42,42210,1,1,4,1,1,1,4,1,서울특별시,강원,나홀로 여행,2022-10-21~2022-10-22,1,3,2,1
b007251,41,남,30,8,1,2,2,2,,4,6,3,4,50,50130,42,42730,47,47280,1,1,1,3,3,4,4,4,경기도,강원,2인 가족 여행,2022-10-09~2022-10-09,9,,,1
c004003,41,남,30,6,1,1,3,8,,4,7,2,2,42,42170,26,26350,46,46730,6,1,4,6,1,7,7,5,경기도,전남,2인 여행(가족 외),2022-10-01~2022-10-02,3,1,2,1
b006510,41,여,50,4,1,2,4,11,,1,8,2,2,50,50130,50,50110,42,42210,2,4,6,5,2,6,6,5,경기도,강원,자녀 동반 여행,2022-10-01~2022-10-01,1,3,2,3
b006458,41,남,30,6,1,2,4,3,,5,8,2,2,42,42170,50,50110,26,26350,2,2,2,4,5,3,2,2,경기도,강원,자녀 동반 여행,2022-10-09~2022-10-09,3,1,2,3
b003924,11,남,30,6,1,1,4,3,,4,8,3,5,42,42820,26,26350,46,46130,1,1,4,2,3,2,3,5,서울특별시,강원,3인 이상 여행(가족 외),2022-09-17~2022-09-18,3,8,9,19
b002286,11,여,50,6,1,2,3,,1,1,7,2,2,42,42230,48,48310,46,46130,1,1,2,2,1,3,2,3,서울특별시,강원,자녀 동반 여행,2022-08-25~2022-08-26,2,1,6,1
b005125,26,여,50,4,1,2,5,2,,3,6,1,3,48,48720,46,46910,41,41110,1,1,1,3,2,1,3,7,부산광역시,경북,나홀로 여행,2022-10-29~2022-10-30,5,7,4,2
b014369,41,여,20,6,1,1,4,13,,5,12,2,1,42,42150,50,50130,26,26350,1,1,1,1,1,3,3,7,경기도,경북,2인 여행(가족 외),2022-10-31~2022-10-31,1,2,7,1
b006305,48,남,40,6,1,2,2,3,,6,10,2,1,50,50130,26,26530,46,46130,1,6,1,4,4,6,2,6,경상남도,경북,2인 가족 여행,2022-10-02~2022-10-02,1,2,3,1
b000524,47,남,30,6,1,1,4,3,,5,10,3,4,26,26350,47,47110,47,47130,6,4,1,4,6,2,3,6,대구광역시,경북,나홀로 여행,2022-08-20~2022-08-21,7,4,1,0
b011250,48,남,30,5,1,2,2,4,,4,6,2,1,50,50130,27,27260,11,11680,2,3,2,6,6,2,6,6,경상남도,부산,2인 가족 여행,2022-10-29~2022-10-29,2,3,1,1
b013762,11,여,30,6,1,2,2,2,,3,6,3,6,47,47130,11,11110,28,28177,2,5,2,4,5,3,6,6,서울특별시,강원,2인 가족 여행,2022-10-29~2022-10-29,3,1,2,1
b018519,27,여,20,6,1,1,2,2,,3,6,2,1,47,47290,47,47110,41,41570,6,3,2,6,7,7,2,7,대구광역시,경북,2인 여행(가족 외),2022-11-12~2022-11-12,2,3,,1
b014969,41,남,30,6,1,2,2,3,,4,6,2,1,42,42830,41,41820,42,42720,3,1,2,2,6,3,1,7,경기도,강원,나홀로 여행,2022-10-29~2022-10-30,1,6,7,0
b015099,11,여,40,6,1,2,2,11,,2,9,2,3,41,41630,48,48270,27,27230,1,6,2,1,1,2,2,2,서울특별시,강원,나홀로 여행,2022-10-30~2022-10-30,1,4,6,0
b006591,11,남,30,6,1,1,1,3,,6,,3,5,42,42210,50,50130,48,48220,4,3,3,2,3,4,4,4,서울특별시,강원,2인 여행(가족 외),2022-10-22~2022-10-22,2,3,1,1
b002556,11,남,40,5,1,1,1,9,,4,,3,10,50,50130,26,26350,42,42150,1,3,3,5,4,5,5,3,서울특별시,강원,나홀로 여행,2022-08-21~2022-08-21,7,,,0
b011636,48,여,30,6,1,1,3,3,,4,9,1,1,50,50130,47,47130,46,46130,1,6,4,1,2,3,1,5,경상남도,경남,부모 동반 여행,2022-10-29~2022-10-29,1,2,7,1
b011023,11,남,40,6,4,1,3,3,,4,7,3,2,50,50110,50,50130,42,42210,4,3,5,6,4,5,5,5,서울특별시,강원,나홀로 여행,2022-11-06~2022-11-06,5,1,2,0
b004199,11,여,20,7,5,1,1,3,,4,,3,1,26,26710,50,50110,42,42150,4,1,1,1,1,1,6,2,서울특별시,강원,나홀로 여행,2022-10-02~2022-10-03,2,1,4,0
b007666,31,남,30,6,1,1,1,4,,3,,2,1,26,26710,26,26230,26,26260,1,1,1,1,1,1,1,1,울산광역시,부산,나홀로 여행,2022-10-22~2022-10-22,1,7,8,0
b007265,41,여,20,5,1,1,1,2,,4,,3,5,42,42830,28,28710,45,45110,1,4,4,1,4,4,1,4,경기도,강원,나홀로 여행,2022-10-14~2022-10-14,1,2,7,0
b015292,48,남,20,6,4,1,2,7,,4,7,2,2,48,48120,48,48840,26,26350,2,6,1,4,6,4,6,6,경상남도,대구,3인 이상 여행(가족 외),2022-10-30~2022-10-30,7,1,3,3
