COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
3,a_a010468,2,1,2,1
1,d_d009788,7,2,3,1
2,d_d004201,7,2,4,1
2,a_a007289,2,1,1,1
1,d_d001229,8,1,4,3
1,d_d012304,8,1,4,1
3,d_d004241,2,2,1,1
8,d_d002473,11,1,2,1
3,a_a002913,6,1,1,1
1,d_d007467,3,2,6,1
1,d_d002130,7,2,3,3
1,d_d002408,3,1,5,1
1,d_d005988,1,1,6,1
2,d_d002256,7,1,3,2
2,d_d009236,2,1,2,1
2,b_b004621,7,1,7,1
1,d_d009301,8,2,3,1
1,d_d000200,8,2,3,1
9,d_d002345,6,2,1,1
2,d_d000349,2,2,2,1
4,d_d001276,6,1,4,3
1,d_d009007,2,1,5,2
5,d_d004418,7,1,4,3
5,a_a003278,7,1,4,1
1,a_a002625,1,1,6,1
3,a_a003214,2,2,1,1
3,d_d001980,3,1,7,1
2,d_d006215,1,1,7,1
8,d_d001993,7,2,6,1
2,a_a005055,2,2,4,1
1,d_d012350,7,1,4,1
2,d_d009683,3,2,8,1
2,d_d001856,2,2,3,1
2,c_c003198,2,2,3,1
1,d_d002465,8,2,3,1
1,d_d010667,8,1,3,1
1,d_d000249,2,1,4,1
8,d_d000084,10,2,6,2
1,d_d001006,7,1,3,1
1,d_d000160,1,2,5,1
5,d_d010758,6,1,4,3
2,a_a006612,5,2,4,1
1,d_d000955,1,1,7,1
1,a_a002559,7,1,4,3
6,b_b002898,11,2,1,3
1,b_b000708,1,1,4,1
3,a_a011717,2,1,1,1
3,c_c002171,5,1,3,1
1,d_d003200,8,1,3,1
2,d_d003461,2,2,2,1
5,d_d002325,5,2,4,1
3,c_c002513,10,1,6,1
1,b_b001981,1,2,6,1
2,d_d006761,7,2,3,1
1,d_d004869,8,1,3,1
2,d_d005800,11,1,7,3
1,a_a004407,7,1,4,3
2,b_b001752,7,2,3,1
2,d_d006753,3,2,6,1
2,d_d002311,2,2,1,1
1,d_d004827,2,2,4,1
3,d_d002137,5,2,3,1
3,d_d004316,2,2,1,1
1,c_c003954,1,2,5,1
3,a_a001517,7,1,4,1
3,b_b001355,5,1,4,1
3,d_d007655,2,1,1,1
2,a_a004814,7,2,4,1
3,d_d008966,5,2,3,1
3,a_a000354,7,2,4,3
1,d_d009236,1,1,5,1
2,d_d000992,1,2,6,1
2,d_d002816,2,1,1,1
1,d_d004458,8,2,4,1
1,d_d000560,1,1,4,1
1,d_d002087,8,2,4,1
2,d_d004081,2,2,1,1
3,d_d000527,7,1,3,1
20,b_b002028,10,1,8,3
1,d_d000429,1,2,4,1
1,d_d002791,8,2,3,1
1,d_d002400,8,1,4,1
1,d_d003141,1,2,4,1
2,d_d000046,2,2,1,1
2,c_c005361,3,2,6,1
1,d_d009449,7,2,4,1
5,b_b000512,3,2,7,1
1,b_b004543,1,1,5,1
1,d_d009087,1,1,5,1
4,d_d002345,2,1,1,1
11,d_d000181,7,1,2,1
1,d_d011264,7,2,4,1
5,a_a000660,6,1,5,2
1,b_b003039,7,2,4,1
1,b_b002448,1,2,4,1
1,b_b012056,8,1,4,1
1,d_d010061,8,1,3,1
3,d_d010973,7,1,3,3
3,d_d006667,2,2,2,1
2,d_d011430,7,2,4,1
1,c_c003081,3,2,4,1
2,d_d001224,2,1,2,1
2,d_d001413,5,1,4,1
1,b_b004971,1,1,4,1
5,c_c002824,3,2,7,1
3,a_a000757,10,1,6,1
1,d_d002015,8,1,3,1
1,d_d005540,1,1,4,1
1,a_a003022,1,2,4,1
1,d_d012273,1,2,5,1
3,d_d007038,2,1,1,1
2,a_a006666,2,2,1,1
3,c_c001068,7,1,3,3
1,d_d001639,8,2,3,1
2,d_d003851,2,1,1,1
1,d_d000990,9,1,3,1
1,d_d002973,1,2,5,1
3,d_d000584,7,2,3,3
1,a_a002384,7,2,3,1
2,d_d003030,2,1,2,1
4,d_d000824,7,2,3,3
2,d_d000213,2,2,1,1
3,d_d001805,11,1,1,1
2,a_a000333,2,2,2,1
1,d_d000035,8,1,4,1
5,d_d002473,10,2,5,1
1,d_d003686,7,2,4,3
1,d_d009783,11,1,1,1
1,d_d000149,1,1,5,1
1,d_d003333,5,2,3,1
1,d_d001800,1,1,7,1
3,b_b002960,2,1,1,1
3,d_d001409,10,1,4,1
1,d_d003704,1,1,5,1
1,d_d000561,8,2,4,1
1,d_d009206,1,1,5,3
14,c_c006685,10,1,6,1
3,d_d002494,2,2,4,1
1,d_d009779,5,2,3,2
1,a_a012249,7,2,3,1
1,d_d000740,1,1,5,1
3,d_d001087,7,2,3,1
2,d_d004431,2,2,1,1
4,c_c002824,2,1,4,1
3,d_d007799,3,1,8,1
4,b_b004543,5,1,4,1
2,d_d003000,2,1,1,1
1,d_d003939,2,1,3,1
1,d_d000222,1,2,4,1
1,d_d000543,10,2,4,1
4,a_a000007,2,2,2,1
1,d_d011457,8,1,3,1
1,d_d002784,8,2,4,1
1,d_d003681,8,1,3,1
2,d_d000120,2,2,2,1
1,d_d009681,3,1,6,1
2,d_d001160,2,2,1,1
1,d_d006191,7,2,3,1
2,a_a002047,2,2,4,1
3,a_a001396,5,1,5,3
1,d_d004801,7,2,3,1
3,d_d005862,2,2,1,1
3,d_d008013,5,2,3,1
1,d_d002586,1,1,6,1
1,d_d000479,7,2,3,1
1,d_d009683,1,1,5,1
6,d_d002703,9,1,4,3
2,a_a005663,2,2,3,1
2,d_d010576,2,2,1,1
1,d_d000285,2,1,4,1
3,d_d003360,7,2,5,3
1,d_d005254,1,1,6,1
2,d_d000411,2,2,1,1
1,d_d004725,1,2,4,1
7,d_d000755,10,1,3,3
1,d_d000841,7,2,4,1
2,d_d002588,5,2,4,1
4,d_d000097,5,2,4,2
12,d_d000181,7,2,2,1
3,d_d005792,5,2,3,1
1,d_d000840,7,1,4,1
3,d_d001925,7,2,4,2
1,d_d002421,8,2,4,1
2,d_d006136,2,1,2,1
4,a_a003002,1,1,5,1
1,a_a000905,8,1,4,3
5,c_c001813,2,2,4,3
2,d_d003534,5,2,5,1
1,d_d001616,1,2,4,1
2,b_b006000,2,2,3,1
2,d_d001892,2,2,2,1
1,d_d007004,8,1,3,1
2,c_c002579,2,2,1,1
4,d_d003719,7,2,6,1
1,d_d005056,7,1,5,1
2,c_c001100,2,1,2,1
1,c_c000293,8,2,3,1
1,d_d008119,8,1,4,3
1,d_d005094,1,2,5,1
1,d_d001783,1,1,5,1
1,d_d001060,8,1,3,1
2,d_d001339,7,1,5,1
5,d_d012310,3,2,8,3
1,a_a008632,2,2,3,1
1,d_d003135,1,2,5,1
1,d_d000371,7,1,3,3
3,b_b000650,5,2,3,1
1,b_b014141,1,1,4,1
1,c_c000873,7,1,5,1
3,d_d002157,6,2,3,1
1,d_d003456,8,1,4,1
3,d_d009367,7,2,3,1
4,a_a000660,5,1,3,1
1,d_d009073,7,2,3,1
2,d_d001994,2,1,2,1
1,d_d009620,1,2,4,1
1,d_d000884,7,2,4,1
2,d_d010391,2,2,1,1
3,d_d000990,9,1,4,2
1,d_d005076,8,1,3,3
3,c_c003062,11,2,6,1
1,d_d003731,1,1,4,1
4,d_d002470,2,2,1,1
1,d_d000669,1,1,6,1
2,c_c006685,10,1,7,1
1,d_d001874,1,1,5,1
1,d_d003889,1,2,4,1
5,d_d000527,7,1,3,3
1,d_d001554,7,2,4,1
1,d_d000431,1,2,4,1
2,b_b000140,1,1,5,1
3,d_d001693,7,2,3,2
1,d_d003344,1,1,4,1
1,d_d005235,1,1,3,1
3,d_d000181,2,2,1,1
1,d_d004389,7,2,4,1
1,d_d000918,7,1,4,1
2,c_c002880,9,1,3,1
1,d_d002758,1,1,6,1
2,d_d000248,5,1,5,1
2,d_d000296,2,1,2,1
2,d_d004168,11,1,3,1
1,d_d002994,1,1,4,1
1,d_d001621,1,1,7,1
1,d_d000337,1,2,4,1
1,d_d010245,3,2,7,1
13,b_b002028,10,1,7,3
1,d_d010462,8,1,3,1
6,d_d000092,6,2,6,3
1,c_c002769,1,1,5,1
2,d_d001389,2,1,1,1
2,d_d000063,2,1,2,1
1,d_d009126,1,2,7,1
3,d_d002051,7,2,3,1
1,d_d009452,1,1,5,1
1,d_d010225,7,2,4,1
1,d_d005976,2,1,5,1
1,d_d002118,8,1,3,3
1,d_d003169,8,2,4,1
1,d_d006648,8,1,3,1
3,d_d003721,2,2,2,1
2,a_a010468,2,2,2,1
3,d_d001941,7,2,4,1
1,c_c003062,1,2,6,1
3,b_b002109,7,2,4,3
7,d_d011384,3,2,7,1
1,c_c004286,1,2,4,1
1,d_d001535,8,2,3,1
2,d_d001549,2,2,1,1
8,d_d000755,10,2,3,1
9,a_a000660,6,2,6,1
2,d_d002586,2,2,3,1
1,d_d000304,7,1,3,1
3,d_d000224,6,1,1,1
1,a_a002812,7,2,3,1
3,a_a008679,2,1,1,1
3,d_d007184,5,2,4,1
1,d_d009986,7,1,3,2
1,d_d009192,8,1,3,1
1,d_d002924,8,1,4,1
4,d_d000091,2,2,5,1
6,d_d007389,7,2,3,2
4,d_d001409,10,1,4,1
3,d_d011384,2,2,1,1
1,d_d001282,7,1,4,1
3,d_d002308,5,2,4,1
3,d_d002298,5,2,5,1
1,a_a000606,1,2,4,1
3,d_d002273,6,2,4,3
1,d_d005997,2,2,4,1
1,d_d003650,1,1,4,1
3,c_c002534,2,1,1,1
1,c_c003313,8,1,3,1
6,a_a002488,6,1,1,1
1,a_a002461,8,1,3,1
1,d_d000319,1,1,6,1
2,a_a008260,2,2,4,1
3,a_a003097,2,1,1,1
1,d_d003133,1,2,6,1
1,c_c002443,8,2,3,1
2,d_d003580,2,1,2,1
1,d_d005539,1,1,5,3
3,d_d001015,7,1,3,1
1,b_b002028,9,1,6,1
2,a_a002559,7,2,4,3
2,a_a000007,2,2,4,1
1,d_d003481,1,1,5,3
3,d_d006140,2,1,1,1
2,d_d003156,7,2,4,1
1,d_d004592,1,1,4,1
3,d_d011349,5,1,3,1
1,d_d007594,1,1,4,1
2,b_b007514,9,1,5,1
1,d_d000867,1,1,7,1
2,c_c002006,2,2,3,1
1,d_d004538,2,1,1,1
1,d_d001686,8,2,3,1
3,d_d001764,3,2,7,1
3,d_d004733,2,2,2,1
1,a_a002976,7,2,4,1
1,d_d001087,7,2,3,1
1,a_a003912,8,2,4,1
1,d_d000591,1,2,5,1
2,d_d002242,2,2,3,1
1,d_d008062,8,2,4,1
1,d_d001224,1,1,5,1
6,d_d002838,6,1,4,1
1,d_d010736,8,1,4,1
4,d_d002397,5,1,4,1
1,d_d000909,8,1,3,1
3,c_c002134,2,1,2,1
13,d_d000181,7,1,1,1
1,d_d000248,2,2,5,1
1,d_d009208,2,2,1,1
3,b_b010046,2,1,1,1
1,d_d001362,7,2,3,1
2,d_d001545,6,2,4,1
2,d_d009158,3,2,7,1
3,d_d002770,7,1,3,1
1,a_a003264,2,2,5,1
3,d_d007523,9,2,5,1
1,d_d001071,7,2,3,3
5,c_c003909,11,2,6,3
1,d_d002494,1,1,4,1
1,d_d001181,1,1,4,1
2,d_d001836,7,1,6,2
7,c_c000260,7,2,4,3
1,d_d000856,1,2,4,1
1,d_d001696,1,1,5,1
1,d_d006004,8,1,3,1
2,d_d010343,2,2,2,1
5,d_d000188,7,1,3,1
1,c_c004084,7,1,3,1
1,d_d012318,1,2,5,1
2,d_d005997,5,2,4,1
1,d_d000079,1,2,5,1
1,c_c000505,2,2,6,1
1,d_d002774,1,1,7,1
2,d_d002408,2,2,1,1
2,b_b000708,2,2,1,1
1,d_d012254,7,2,3,1
2,a_a014564,10,2,4,1
2,d_d000920,2,2,2,1
5,d_d001326,7,2,5,1
1,d_d009852,1,1,4,1
1,d_d001435,1,2,4,2
3,d_d003645,2,2,1,1
1,d_d009252,8,1,3,1
1,d_d001728,3,1,6,3
2,d_d002476,2,1,1,1
1,d_d007128,1,1,5,1
7,d_d002473,2,1,2,1
1,b_b012519,3,1,6,1
4,d_d001941,7,2,4,1
3,d_d001545,6,1,5,1
2,d_d007128,2,1,2,1
1,b_b004552,1,2,5,1
2,d_d011338,2,2,2,1
1,d_d010622,8,2,4,1
1,d_d000473,1,1,4,1
2,a_a006269,2,1,1,1
3,d_d001844,5,1,4,1
2,d_d007389,7,1,3,2
2,d_d002839,2,2,1,1
2,d_d007489,2,2,3,1
1,d_d003910,1,1,5,1
1,d_d000097,3,1,4,3
2,d_d003333,3,2,5,1
2,d_d000162,7,2,3,1
1,d_d001502,4,1,8,1
1,d_d001226,2,2,3,1
3,d_d002671,6,1,1,1
1,d_d001816,2,2,3,1
1,d_d000317,5,1,3,1
3,d_d007393,2,2,1,1
1,d_d002096,5,2,3,2
2,d_d009969,2,2,1,1
2,a_a000353,2,1,1,1
2,a_a004958,6,1,2,1
1,d_d000283,2,2,3,1
1,d_d005310,1,1,5,1
11,c_c006685,10,1,6,1
7,d_d006832,9,2,4,1
1,d_d001935,2,2,4,1
2,d_d000222,2,2,1,1
3,d_d010257,2,2,1,1
4,b_b006175,7,2,3,1
4,d_d002473,10,2,5,1
1,b_b002655,2,2,4,1
2,b_b006613,2,1,1,1
1,d_d000998,7,2,5,1
1,d_d002004,2,2,4,3
1,d_d000527,7,2,3,1
1,d_d003828,8,1,4,1
17,c_c006685,10,1,5,1
1,d_d000095,2,2,2,1
5,d_d001523,10,1,4,1
2,d_d005165,2,1,2,1
3,d_d000339,5,1,4,1
2,d_d003629,2,1,1,1
1,d_d011374,1,2,5,1
7,d_d002703,9,1,5,3
1,d_d000751,8,1,3,1
3,d_d001544,6,1,2,1
3,a_a002295,2,2,2,1
6,d_d002694,10,2,4,1
2,c_c003954,2,2,2,1
13,a_a001537,7,2,4,2
1,d_d000134,1,2,5,1
1,a_a006040,2,1,5,1
3,a_a001537,2,1,1,1
1,d_d012369,1,2,5,1
1,a_a000826,2,1,3,1
1,d_d000400,8,2,4,1
3,d_d011513,2,2,2,1
3,d_d001610,2,1,1,1
2,d_d001016,6,1,1,1
4,a_a005372,7,1,3,1
1,d_d001434,1,1,5,1
1,d_d000685,8,2,3,1
3,a_a005580,5,1,4,1
2,d_d002987,2,1,2,1
1,d_d000749,7,2,4,1
1,d_d004767,1,1,4,1
3,c_c000137,6,1,7,3
4,d_d009819,7,1,3,3
8,d_d002345,6,1,1,1
3,d_d012273,2,1,2,1
1,d_d001862,8,2,3,1
1,d_d003060,5,2,4,3
1,d_d004888,8,1,4,1
1,d_d002447,7,1,4,1
1,b_b014337,7,2,7,1
1,d_d005062,7,2,6,1
1,b_b006000,1,2,6,1
1,d_d010185,3,2,7,1
3,b_b000453,3,1,7,3
4,a_a000394,2,1,4,1
1,d_d002325,2,1,4,1
1,c_c004480,7,1,3,2
2,d_d002251,10,2,4,3
2,d_d001356,2,1,2,1
12,a_a003533,7,1,4,1
2,d_d003563,7,2,3,2
1,d_d002311,1,2,5,1
1,d_d000278,1,2,4,1
1,d_d000308,7,2,3,1
2,a_a008710,2,2,4,1
4,b_b014337,7,2,7,1
1,d_d003751,2,2,2,1
1,d_d012299,8,2,3,1
1,a_a006124,8,2,3,3
1,d_d002135,2,2,4,1
1,d_d001364,2,2,3,1
3,d_d002457,7,2,3,3
3,d_d001707,7,2,4,3
2,d_d009302,3,2,6,1
13,d_d000373,9,2,3,1
3,d_d000404,2,2,3,1
5,d_d002590,6,1,4,2
2,d_d009609,2,1,1,1
1,a_a002113,1,2,4,1
1,d_d002122,8,1,3,1
1,d_d001662,8,1,4,1
2,d_d000740,2,2,1,1
1,d_d004451,8,2,3,1
2,d_d004733,2,2,2,1
2,b_b004339,2,2,1,1
5,d_d001606,9,2,3,2
4,d_d000684,6,2,7,1
1,a_a002062,8,1,4,1
1,a_a010180,1,1,7,1
1,d_d001288,11,2,4,2
1,c_c000260,1,2,4,1
4,a_a001527,7,1,3,1
1,d_d003065,2,2,3,1
1,d_d007871,1,2,4,1
2,c_c001984,2,2,1,1
1,c_c000385,8,1,5,1
1,d_d001476,7,1,4,3
1,d_d000928,1,2,6,1
1,d_d000305,1,1,4,1
1,d_d002223,7,1,4,1
1,a_a001527,7,1,4,1
1,a_a007331,1,2,4,1
9,d_d001849,7,2,4,1
1,d_d007942,7,2,5,1
1,d_d001835,8,2,4,1
12,d_d000373,9,2,3,1
1,d_d012370,1,1,5,1
3,d_d004747,5,2,5,1
1,d_d003111,1,1,5,1
1,d_d002500,8,1,3,1
4,d_d010758,5,1,4,1
3,d_d000684,6,1,4,1
8,a_a000660,6,2,8,1
1,d_d010842,7,1,4,1
1,d_d004179,8,1,3,1
4,d_d002590,5,2,4,2
1,d_d006672,1,2,4,1
1,a_a001653,2,2,2,1
2,d_d002663,2,2,1,1
7,c_c004984,6,1,1,1
1,d_d009756,7,2,4,1
1,d_d002933,8,1,4,1
3,b_b000836,7,1,5,1
2,d_d002432,1,1,4,1
1,d_d002798,1,2,6,1
2,d_d004713,2,2,4,1
2,d_d008115,2,1,1,1
2,a_a006273,2,1,1,1
1,d_d005398,7,1,4,1
1,a_a004177,8,1,3,1
1,d_d001240,1,1,4,1
1,d_d000339,2,1,4,1
3,d_d000395,5,1,5,1
4,d_d000188,7,1,3,1
1,c_c004307,2,1,5,1
4,d_d007467,6,1,1,1
1,d_d012321,1,1,5,1
3,d_d000724,5,1,6,3
3,d_d000039,2,2,1,1
3,d_d004081,2,1,1,1
2,d_d006946,2,1,1,1
5,d_d001555,5,2,6,1
1,d_d001624,1,2,5,1
3,d_d000054,2,1,2,1
2,d_d000233,2,2,2,1
1,d_d010367,1,1,4,3
2,d_d010450,2,1,2,1
1,d_d001675,1,2,4,1
1,d_d002303,7,1,3,1
2,d_d009681,3,2,6,1
1,d_d012307,2,1,1,1
2,d_d004865,2,1,2,1
1,d_d002086,1,1,6,1
1,c_c001107,1,2,6,1
1,d_d005759,8,2,3,1
3,d_d007600,7,1,3,1
2,d_d003395,2,1,1,1
1,d_d005261,1,1,6,1
2,d_d000097,6,1,1,1
1,d_d001126,7,2,5,1
1,d_d009589,7,2,3,2
1,b_b000516,1,2,4,1
2,d_d004609,7,1,3,2
3,a_a000652,7,1,4,3
1,d_d002631,1,1,5,1
2,d_d009804,2,2,1,1
2,d_d006321,7,2,3,1
1,d_d003977,1,1,6,1
4,c_c000002,5,2,3,1
2,d_d000840,7,1,4,1
2,d_d001216,6,2,1,1
1,d_d010735,1,1,4,1
2,d_d005896,4,1,8,1
1,d_d004381,1,1,4,1
1,d_d008096,1,1,4,1
1,d_d000430,8,1,4,1
2,a_a008679,2,2,2,1
2,b_b000205,2,2,2,1
1,d_d003024,8,2,3,1
1,d_d001325,8,1,4,1
1,d_d002251,10,2,3,1
2,d_d001527,2,1,1,1
1,a_a001255,2,1,1,1
1,d_d001279,8,1,4,1
4,d_d001800,5,2,3,3
1,d_d009956,8,2,3,1
2,d_d001347,2,2,3,1
1,d_d009186,5,2,5,1
2,d_d012446,2,1,1,1
2,d_d009697,10,1,4,3
1,d_d006711,1,1,6,1
1,a_a002495,2,1,2,1
1,d_d008255,3,1,6,1
1,d_d010551,3,1,7,3
4,d_d001591,11,2,1,1
1,d_d005620,8,2,3,1
2,d_d002470,2,2,1,1
1,d_d006021,7,1,3,1
1,a_a000757,10,1,7,1
4,c_c000356,10,2,2,1
1,d_d001879,8,1,4,1
2,a_a000343,1,2,8,1
6,d_d000990,11,1,3,2
2,d_d003196,2,1,1,1
1,d_d003369,3,2,7,1
3,d_d004054,2,2,1,1
2,d_d002184,5,1,3,1
2,d_d007548,3,1,7,2
1,a_a000671,1,1,4,1
2,d_d006743,7,2,4,1
2,d_d001409,10,2,4,1
2,d_d000010,2,1,1,1
2,d_d000878,2,1,2,1
2,c_c002138,2,1,1,1
3,d_d000466,6,2,1,1
2,d_d000870,2,1,2,1
2,d_d000139,3,2,5,1
1,d_d010217,3,1,7,1
2,d_d002195,11,2,6,1
4,d_d005291,5,2,4,1
2,a_a000047,2,1,1,1
4,d_d003333,6,2,5,3
1,d_d009361,7,2,5,1
1,c_c004517,7,2,3,1
2,a_a000887,2,2,3,1
2,a_a000559,2,2,4,1
1,d_d002770,7,2,3,1
3,d_d003608,2,1,1,1
2,d_d002949,2,1,1,1
1,d_d001403,7,2,4,1
3,d_d012203,5,1,4,1
2,a_a011008,2,2,2,1
2,d_d000331,5,2,4,1
10,c_c002516,6,2,3,1
2,c_c000263,2,2,3,1
1,d_d004883,8,1,3,1
1,d_d000893,11,1,4,1
2,d_d011493,2,1,1,1
2,d_d001580,2,2,1,1
1,d_d003861,1,2,4,1
1,a_a005465,1,1,7,3
1,d_d004816,7,2,5,1
2,d_d004725,2,1,1,1
3,d_d007467,5,2,4,1
3,d_d009158,5,1,4,3
2,a_a007368,2,1,1,1
2,d_d001849,7,1,6,1
2,d_d006185,2,1,1,1
6,d_d000684,6,2,4,1
4,d_d002923,2,2,1,1
1,a_a010014,1,2,4,1
1,d_d009315,3,1,7,1
2,d_d009770,2,2,1,1
1,d_d000101,1,2,5,1
4,c_c002788,6,2,1,1
2,d_d012248,2,1,1,1
2,d_d010575,3,2,6,1
1,d_d000185,8,1,4,1
2,d_d000451,2,2,3,1
2,d_d001845,7,2,3,1
3,d_d000145,5,2,3,1
1,b_b004621,7,1,7,1
2,d_d000684,2,1,1,1
1,d_d004953,1,1,7,1
2,d_d005338,2,2,1,1
2,d_d002631,2,1,1,1
2,c_c001869,2,2,1,1
2,d_d002923,2,1,1,1
1,d_d001841,7,2,3,1
2,d_d003101,2,2,1,1
2,d_d002181,6,1,3,1
2,c_c004984,2,2,2,1
6,d_d002681,6,1,6,1
4,d_d009728,10,2,2,2
1,d_d002029,1,2,6,1
4,a_a000553,7,2,5,1
2,d_d002810,7,1,3,1
1,c_c000684,8,2,3,1
2,d_d002802,1,1,7,3
1,d_d006991,1,2,5,1
4,d_d012347,6,2,5,1
6,a_a012195,7,2,1,1
1,d_d001115,5,2,4,1
1,d_d001345,7,2,4,1
1,d_d009467,8,1,3,1
4,b_b002028,10,1,7,3
4,d_d001545,6,1,1,1
2,d_d012400,2,1,1,1
14,d_d002473,11,2,2,1
3,d_d003180,2,1,1,1
2,d_d003907,2,1,4,1
1,d_d004432,1,2,4,1
1,d_d006942,5,2,3,1
1,d_d012391,1,1,6,1
2,b_b005018,9,1,4,1
3,a_a003857,9,2,6,1
5,d_d007600,7,2,3,1
1,d_d000159,1,2,5,2
2,d_d010250,2,1,1,1
8,b_b002120,11,2,1,1
3,d_d010215,5,2,3,1
7,d_d002694,10,2,3,1
1,c_c001869,1,2,4,1
3,d_d001842,5,1,4,1
1,a_a004840,8,2,4,1
6,d_d008975,5,2,3,1
6,a_a003857,9,2,6,1
2,d_d003472,1,1,4,1
1,d_d004186,1,1,5,1
1,d_d010315,2,2,2,1
1,d_d002958,1,1,4,2
3,d_d003720,2,2,2,1
4,d_d002802,5,1,4,3
1,d_d009281,3,2,7,1
2,d_d000480,2,2,3,1
3,d_d002895,2,2,1,1
1,c_c003209,8,2,4,1
5,d_d001993,7,1,6,1
1,d_d003050,1,2,5,1
1,d_d010414,8,1,3,1
1,d_d004957,1,1,5,1
2,b_b001015,2,2,3,1
2,d_d003910,2,2,2,1
1,d_d008965,1,1,4,1
3,d_d007660,2,2,2,1
1,d_d001589,2,2,1,1
1,d_d012342,2,2,2,1
1,d_d000721,8,1,4,1
2,d_d001615,5,1,3,1
1,d_d003019,1,2,4,1
2,b_b002162,7,2,6,1
1,d_d007365,8,1,3,1
1,d_d000103,1,1,5,2
1,b_b002794,1,2,5,1
1,d_d001360,8,1,4,1
1,c_c002988,5,2,5,1
1,d_d003005,7,2,4,1
2,a_a011414,2,1,2,1
5,d_d000041,5,2,5,1
2,d_d006649,7,2,6,1
8,d_d002906,6,2,1,1
5,d_d009805,7,2,4,1
3,a_a005372,7,1,3,1
3,a_a004336,5,1,3,1
1,d_d004407,1,2,5,1
3,d_d000357,5,2,4,1
1,a_a003097,1,1,5,1
1,d_d005526,1,1,5,1
1,a_a007485,1,2,5,1
1,d_d001443,8,2,4,1
1,d_d002269,1,2,4,1
1,d_d006138,8,1,3,1
2,a_a012239,2,2,1,1
2,d_d003840,2,2,1,1
3,d_d000130,2,2,1,1
2,a_a000630,2,2,1,1
1,a_a004017,1,2,6,1
1,d_d011338,1,1,5,1
1,d_d009051,8,1,3,1
1,d_d006237,1,2,4,1
3,d_d006672,2,1,1,1
5,d_d002955,6,1,1,1
2,d_d010842,7,1,4,1
2,d_d008180,7,1,3,1
2,d_d001158,2,2,2,1
1,d_d002195,11,2,5,1
1,d_d006801,7,1,3,1
1,d_d007825,7,1,3,1
1,d_d011813,7,2,3,1
1,d_d003098,7,2,3,1
3,d_d003591,6,2,1,1
1,d_d003170,1,1,5,2
1,d_d001629,3,1,6,1
1,c_c002415,1,2,6,1
1,d_d004269,1,2,4,1
3,d_d003044,9,2,6,1
1,c_c001993,8,1,4,1
1,d_d006351,5,1,6,1
1,d_d003795,7,2,5,1
1,d_d005979,1,1,4,1
1,d_d001159,7,1,4,3
1,a_a004636,1,2,6,1
3,a_a000409,7,2,4,3
1,a_a002904,8,1,3,1
3,d_d001616,2,1,4,3
1,d_d007812,8,1,3,1
1,d_d000494,3,1,7,1
8,b_b002028,10,1,6,3
1,d_d003168,11,2,2,1
1,a_a000630,1,1,4,1
1,d_d012396,1,1,4,1
2,c_c003424,7,1,4,1
1,d_d000096,1,2,4,1
1,d_d000276,1,1,4,1
1,d_d001223,1,1,7,1
3,d_d000173,2,1,1,1
1,d_d001794,7,1,4,1
1,d_d009717,7,2,4,1
4,a_a013806,6,1,4,3
1,d_d003395,1,1,5,1
1,d_d002026,7,2,4,1
2,d_d010098,7,1,3,1
3,d_d006237,7,2,4,1
1,d_d007963,3,1,7,1
2,d_d001661,2,2,1,1
3,d_d001961,2,2,1,1
7,d_d002495,6,1,1,3
3,d_d001688,7,2,4,2
5,c_c002143,6,2,7,1
1,d_d012326,2,1,1,1
2,d_d001630,7,2,3,1
2,d_d000039,2,1,2,1
1,d_d001084,1,2,4,1
1,d_d005789,8,2,3,1
2,d_d012391,2,2,1,1
1,d_d002850,5,2,3,1
1,b_b004150,8,1,4,1
1,d_d005903,1,2,4,1
4,a_a000328,2,1,1,1
3,b_b002120,2,2,4,1
2,d_d010750,3,2,7,1
1,d_d002137,1,1,6,1
1,a_a006466,2,2,5,1
1,d_d002055,8,1,3,1
2,d_d000990,9,1,3,1
1,d_d004453,1,1,4,1
1,d_d002481,1,1,5,1
1,c_c000784,2,1,5,3
1,c_c007653,7,1,4,1
3,d_d000233,2,2,2,1
3,d_d003333,2,2,3,1
1,d_d000741,1,1,7,1
2,d_d003719,7,2,6,1
2,d_d004324,7,2,3,1
1,d_d009480,3,2,7,1
3,d_d000463,7,2,5,3
3,d_d001224,2,1,1,1
3,d_d007500,7,2,4,1
2,d_d005925,2,1,2,1
4,d_d004713,6,2,2,1
3,d_d004858,7,2,4,1
3,d_d000676,2,2,1,1
8,d_d004159,6,2,1,1
2,d_d010661,2,2,3,1
1,d_d001588,8,2,3,3
1,d_d000373,9,1,4,1
2,d_d006902,2,1,1,1
2,d_d004366,2,2,4,1
5,d_d002033,11,1,3,1
1,d_d000040,1,2,6,1
8,a_a004897,7,2,1,1
1,d_d002134,2,2,3,1
1,d_d003000,1,1,4,1
2,d_d009396,5,2,3,1
2,b_b002795,7,2,3,1
3,d_d001976,5,1,4,1
3,d_d000895,5,2,2,1
3,a_a000394,6,1,1,1
3,b_b003861,5,1,3,1
8,d_d006832,9,2,4,1
2,d_d010612,7,2,5,1
2,b_b000218,7,1,5,2
3,d_d004964,10,2,5,2
3,d_d001076,11,1,5,1
2,a_a003278,7,1,4,1
1,d_d010030,7,2,3,1
7,d_d004159,6,1,5,1
2,d_d001522,6,2,1,1
