TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
d001394,26,남,20,6,4.0,1.0,1,8.0,,4,,3,6,11,11680,41,41190,50,50110,4,4,4,4,2,4,4,4,부산광역시,제주,나홀로 여행,2022-09-14~2022-09-19,2.0,1.0,5.0,0
d002732,29,여,30,8,5.0,1.0,2,4.0,,4,7.0,3,3,50,50110,48,48310,46,46110,3,3,2,3,4,4,6,7,광주광역시,제주,2인 가족 여행,2022-10-15~2022-10-17,1.0,2.0,5.0,1
d000964,29,여,20,6,1.0,1.0,3,3.0,,4,6.0,2,4,50,50110,46,46720,29,29170,1,1,1,1,1,1,1,1,광주광역시,제주,나홀로 여행,2022-08-28~2022-08-31,7.0,6.0,4.0,0
d007637,50,여,20,6,2.0,1.0,4,12.0,,2,5.0,3,1,11,11440,26,26110,50,50110,4,6,5,5,5,5,4,4,제주특별자치도,제주,2인 여행(가족 외),2022-11-02~2022-11-04,3.0,1.0,2.0,1
d002361,11,여,20,5,1.0,1.0,1,2.0,,2,,2,1,50,50110,50,50130,42,42150,3,2,3,1,4,3,4,3,서울특별시,제주,부모 동반 여행,2022-10-04~2022-10-07,2.0,3.0,1.0,2
d009403,11,여,20,6,1.0,1.0,1,3.0,,4,,2,1,41,41360,42,42150,46,46150,1,2,1,5,7,2,1,7,서울특별시,제주,나홀로 여행,2022-11-02~2022-11-04,2.0,1.0,4.0,0
d006764,11,남,60,7,1.0,2.0,6,1.0,,11,12.0,2,2,41,41360,44,44825,42,42150,4,4,3,4,3,5,2,7,서울특별시,제주,나홀로 여행,2022-10-19~2022-10-23,10.0,4.0,2.0,0
d009886,41,여,30,5,1.0,1.0,1,4.0,,4,,2,1,50,50130,42,42820,42,42210,2,4,1,6,4,2,7,6,경기도,제주,2인 여행(가족 외),2022-10-29~2022-10-31,1.0,2.0,3.0,1
d012272,50,여,30,6,1.0,2.0,4,11.0,,1,4.0,2,1,50,50130,50,50110,27,27290,1,1,1,1,1,1,1,1,제주특별자치도,제주,자녀 동반 여행,2022-11-12~2022-11-12,3.0,7.0,1.0,1
d004648,50,남,50,6,1.0,2.0,2,1.0,,5,5.0,2,1,50,50130,42,42150,41,41830,2,4,2,3,5,2,4,4,제주특별자치도,제주,나홀로 여행,2022-10-30~2022-10-31,1.0,2.0,4.0,0
d001707,41,남,30,6,4.0,1.0,1,3.0,,4,,2,3,42,42150,50,50110,47,47130,1,1,1,4,1,1,7,4,경기도,제주,3인 이상 여행(가족 외),2022-10-01~2022-10-04,2.0,1.0,3.0,3
d002562,11,여,20,5,1.0,1.0,1,4.0,,5,,3,2,50,50110,42,42170,26,26710,2,2,2,4,2,2,2,6,서울특별시,제주,나홀로 여행,2022-10-24~2022-10-26,1.0,4.0,2.0,0
d004646,50,여,30,6,1.0,4.0,4,2.0,,6,6.0,2,2,50,50130,42,42750,41,41820,1,4,2,5,4,4,6,4,제주특별자치도,제주,자녀 동반 여행,2022-10-08~2022-10-09,7.0,8.0,3.0,3
d003645,50,여,30,6,1.0,2.0,4,4.0,,4,7.0,2,1,50,50130,41,41110,42,42210,2,3,1,4,3,1,1,5,제주특별자치도,제주,자녀 동반 여행,2022-10-16~2022-10-17,3.0,7.0,8.0,3
d000797,48,여,30,6,1.0,2.0,4,2.0,,6,9.0,2,1,48,48720,50,50110,46,46730,1,5,2,2,5,1,6,5,서울특별시,제주,3인 이상 여행(가족 외),2022-08-20~2022-08-22,2.0,1.0,3.0,3
d004483,50,여,30,6,1.0,1.0,1,4.0,,4,,2,3,50,50110,50,50130,48,48220,2,3,1,3,4,1,4,5,제주특별자치도,제주,나홀로 여행,2022-10-14~2022-10-16,1.0,2.0,7.0,0
d001961,41,여,30,6,1.0,2.0,4,3.0,,7,11.0,2,2,41,41110,50,50110,42,42210,4,2,2,2,6,5,2,7,경기도,제주,자녀 동반 여행,2022-10-27~2022-10-30,3.0,9.0,7.0,5
d001083,48,여,20,6,1.0,1.0,5,3.0,,3,9.0,1,1,48,48170,26,26350,27,27170,7,4,1,7,4,2,7,7,경상남도,제주,2인 가족 여행,2022-09-01~2022-09-08,7.0,2.0,5.0,1
d009969,11,남,30,6,1.0,2.0,3,2.0,,6,6.0,2,1,50,50110,41,41820,26,26350,4,4,1,2,6,1,2,1,서울특별시,제주,자녀 동반 여행,2022-10-29~2022-11-02,3.0,2.0,1.0,2
d002329,48,남,20,6,1.0,1.0,1,3.0,,4,,1,1,11,11560,48,48170,26,26710,3,6,4,6,4,4,6,5,경상남도,제주,3인 이상 여행(가족 외),2022-10-06~2022-10-09,7.0,6.0,3.0,2
d003557,50,남,30,6,1.0,1.0,3,13.0,,2,2.0,3,1,50,50130,11,11680,26,26290,3,2,2,4,2,4,2,5,제주특별자치도,제주,나홀로 여행,2022-10-16~2022-10-19,2.0,4.0,8.0,0
d009828,11,여,20,6,1.0,1.0,1,5.0,,3,,3,4,50,50130,50,50110,41,41830,2,2,2,4,3,4,5,5,서울특별시,제주,2인 여행(가족 외),2022-10-30~2022-11-01,3.0,2.0,1.0,1
d002095,27,여,30,6,1.0,1.0,1,2.0,,4,,3,5,11,11680,11,11200,26,26350,7,1,1,2,4,5,6,3,대구광역시,제주,3인 이상 여행(가족 외),2022-10-09~2022-10-11,2.0,1.0,5.0,2
d006985,44,여,20,4,1.0,1.0,3,4.0,,3,7.0,3,1,50,50110,26,26350,46,46710,3,3,3,5,5,5,5,4,충청남도,제주,부모 동반 여행,2022-10-25~2022-10-28,3.0,1.0,2.0,2
d012248,41,남,40,6,1.0,2.0,3,2.0,,11,11.0,1,1,42,42130,50,50130,42,42730,4,4,4,4,4,4,4,4,경기도,제주,3인 이상 여행(가족 외),2022-11-05~2022-11-07,1.0,,,2
d007819,50,여,30,6,1.0,2.0,4,3.0,,3,10.0,2,1,50,50130,11,11680,26,26710,6,1,1,1,4,1,1,7,제주특별자치도,제주,자녀 동반 여행,2022-10-29~2022-10-30,3.0,5.0,1.0,3
d006694,50,남,30,6,1.0,2.0,2,6.0,,4,7.0,2,1,50,50110,45,45790,46,46900,1,1,1,4,4,4,4,3,제주특별자치도,제주,2인 가족 여행,2022-10-17~2022-10-19,1.0,7.0,3.0,1
d004020,50,여,50,6,1.0,1.0,3,3.0,,6,8.0,3,1,46,46820,42,42150,48,48170,1,1,1,3,1,1,1,1,제주특별자치도,제주,3인 이상 여행(가족 외),2022-10-09~2022-10-09,2.0,7.0,6.0,2
d005415,50,여,20,6,1.0,1.0,1,3.0,,5,,3,3,26,26500,11,11170,50,50110,2,1,2,1,1,6,1,5,제주특별자치도,제주,나홀로 여행,2022-10-15~2022-10-15,4.0,2.0,7.0,0
d002163,11,여,30,6,1.0,1.0,1,2.0,,4,,2,1,50,50110,50,50130,46,46720,2,2,2,3,3,2,1,7,서울특별시,제주,나홀로 여행,2022-10-06~2022-10-10,8.0,6.0,4.0,0
d004479,50,여,30,6,1.0,2.0,2,4.0,,3,5.0,1,1,50,50110,50,50130,27,27710,4,4,4,3,2,2,7,2,제주특별자치도,제주,2인 가족 여행,2022-10-08~2022-10-08,2.0,1.0,3.0,1
d000624,44,남,40,7,1.0,2.0,4,3.0,,6,8.0,3,4,41,41110,11,11650,44,44825,3,3,3,3,5,5,5,3,충청남도,제주,자녀 동반 여행,2022-09-02~2022-09-04,2.0,3.0,1.0,1
d003634,50,여,40,5,1.0,2.0,3,4.0,,2,5.0,2,3,50,50110,50,50130,28,28185,3,3,3,2,5,4,2,6,제주특별자치도,제주,자녀 동반 여행,2022-10-08~2022-10-08,3.0,7.0,5.0,1
d003209,50,남,30,5,1.0,2.0,2,3.0,,4,7.0,1,2,50,50130,50,50110,45,45140,1,4,1,5,7,1,1,7,제주특별자치도,제주,3인 이상 여행(가족 외),2022-10-08~2022-10-08,6.0,1.0,3.0,3
d003691,50,남,20,6,1.0,1.0,1,2.0,,3,,1,4,50,50130,50,50110,11,11680,1,1,1,1,4,1,1,7,제주특별자치도,제주,나홀로 여행,2022-10-08~2022-10-10,1.0,4.0,7.0,0
d003910,50,여,30,6,1.0,2.0,4,11.0,,1,5.0,2,2,50,50110,50,50130,31,31140,2,4,1,4,7,2,2,4,제주특별자치도,제주,자녀 동반 여행,2022-10-29~2022-10-30,3.0,7.0,2.0,3
d012308,50,여,30,6,1.0,2.0,3,11.0,,1,6.0,1,1,50,50110,50,50130,11,11470,3,5,5,3,5,5,3,3,제주특별자치도,제주,3대 동반 여행(친척 포함),2022-11-12~2022-11-12,3.0,8.0,1.0,2
d009080,50,여,60,6,1.0,3.0,2,2.0,,3,3.0,2,1,50,50130,11,11110,26,26350,2,4,3,4,3,5,5,5,제주특별자치도,제주,나홀로 여행,2022-10-30~2022-10-30,2.0,1.0,7.0,0
d000699,47,여,30,6,1.0,1.0,4,3.0,,3,5.0,3,7,42,42150,27,27140,47,47210,5,3,6,3,5,3,2,5,경상북도,제주,2인 여행(가족 외),2022-08-31~2022-09-02,1.0,3.0,2.0,1
d000283,44,여,20,6,2.0,1.0,3,,2.0,2,12.0,3,4,50,50130,42,42150,50,50110,3,2,2,2,3,1,2,6,충청남도,제주,3대 동반 여행(친척 포함),2022-08-23~2022-08-26,7.0,1.0,2.0,5
d004503,28,여,30,4,1.0,2.0,3,3.0,,4,4.0,3,2,42,42170,26,26710,42,42210,4,4,1,4,5,2,2,7,인천광역시,제주,나홀로 여행,2022-10-12~2022-10-14,10.0,2.0,5.0,0
d012269,50,여,40,6,1.0,2.0,2,5.0,,5,5.0,1,3,50,50130,50,50110,48,48840,1,4,1,6,6,1,2,4,제주특별자치도,제주,2인 가족 여행,2022-11-10~2022-11-10,6.0,3.0,7.0,1
d004316,50,여,30,4,1.0,2.0,4,10.0,,1,4.0,4,1,50,50130,29,29170,47,47110,2,1,2,4,2,2,1,7,제주특별자치도,제주,3인 이상 여행(가족 외),2022-10-12~2022-10-13,3.0,9.0,6.0,7
d002476,46,여,30,6,5.0,2.0,5,2.0,,3,12.0,2,2,50,50130,46,46130,46,46730,1,1,4,1,1,3,2,6,전라남도,제주,3인 이상 여행(가족 외),2022-10-01~2022-10-04,3.0,1.0,2.0,4
d003735,50,여,30,6,1.0,1.0,5,3.0,,4,12.0,3,3,26,26350,47,47130,45,45110,1,1,1,4,7,4,1,7,제주특별자치도,제주,2인 여행(가족 외),2022-10-08~2022-10-10,2.0,3.0,6.0,1
d003393,41,여,20,6,1.0,1.0,4,4.0,,3,10.0,3,5,41,41820,30,30230,11,11680,1,1,1,1,1,1,1,1,경기도,제주,나홀로 여행,2022-10-09~2022-10-12,4.0,2.0,7.0,0
d009437,11,남,30,5,1.0,1.0,1,8.0,,4,,3,1,50,50110,42,42150,29,29170,2,2,3,2,4,6,5,5,서울특별시,제주,2인 여행(가족 외),2022-10-29~2022-11-03,1.0,6.0,4.0,1
d000372,41,남,20,6,2.0,1.0,4,,2.0,1,12.0,3,3,50,50110,50,50130,26,26350,4,1,2,2,4,4,2,6,경기도,제주,2인 여행(가족 외),2022-08-23~2022-08-26,3.0,7.0,2.0,1
d002793,50,여,20,5,4.0,1.0,1,2.0,,4,,3,4,50,50130,47,47130,48,48310,6,1,1,1,6,5,2,5,서울특별시,제주,2인 여행(가족 외),2022-10-29~2022-10-29,2.0,10.0,,1
d010367,50,여,30,4,1.0,2.0,6,4.0,,2,6.0,4,1,50,50130,26,26230,11,11230,7,6,6,1,2,6,6,6,제주특별자치도,제주,3인 이상 여행(가족 외),2022-10-30~2022-10-31,2.0,7.0,3.0,2
d003297,50,여,20,6,3.0,1.0,5,4.0,,3,4.0,3,3,11,11440,26,26350,50,50130,3,1,2,3,2,2,2,5,제주특별자치도,제주,2인 여행(가족 외),2022-10-04~2022-10-05,3.0,2.0,,1
d008119,50,여,20,5,1.0,1.0,1,5.0,,4,,2,3,50,50110,50,50130,11,11230,4,6,1,4,4,7,1,7,제주특별자치도,제주,2인 여행(가족 외),2022-10-26~2022-10-27,3.0,1.0,2.0,1
d001861,42,여,20,5,1.0,1.0,4,4.0,,4,8.0,2,1,42,42210,26,26350,41,41830,3,2,3,4,6,5,5,3,강원도,제주,나홀로 여행,2022-10-06~2022-10-10,2.0,1.0,7.0,0
d012297,50,남,20,5,3.0,1.0,1,4.0,,2,,2,2,50,50130,50,50110,11,11110,2,1,1,1,6,4,1,7,제주특별자치도,제주,2인 여행(가족 외),2022-11-09~2022-11-09,7.0,1.0,3.0,1
d005083,50,남,30,5,1.0,1.0,1,4.0,,4,,3,5,28,28710,11,11500,50,50110,1,1,7,1,1,1,7,1,제주특별자치도,제주,나홀로 여행,2022-10-20~2022-10-21,2.0,1.0,8.0,0
d009732,50,남,30,4,1.0,1.0,1,4.0,,4,,2,2,26,26710,50,50110,50,50130,1,6,1,6,1,6,7,4,제주특별자치도,제주,나홀로 여행,2022-11-02~2022-11-04,4.0,7.0,6.0,1
d004410,50,여,30,6,1.0,2.0,2,3.0,,4,7.0,3,2,11,11680,50,50130,50,50110,4,1,1,5,4,2,6,2,제주특별자치도,제주,2인 가족 여행,2022-10-09~2022-10-09,6.0,3.0,7.0,1
d006215,48,여,30,6,1.0,2.0,2,3.0,,4,7.0,3,3,50,50130,42,42210,11,11680,4,5,5,3,6,4,6,2,경상남도,제주,부모 동반 여행,2022-10-15~2022-10-18,1.0,2.0,9.0,3
d003029,41,여,20,5,1.0,1.0,3,12.0,,1,5.0,3,3,50,50110,26,26350,45,45110,3,5,2,4,1,3,3,2,경기도,제주,나홀로 여행,2022-10-19~2022-10-25,4.0,2.0,1.0,0
d004817,11,여,30,6,1.0,2.0,2,3.0,,2,6.0,3,4,44,44150,41,41110,46,46110,5,1,4,5,5,5,1,5,서울특별시,제주,2인 가족 여행,2022-10-27~2022-10-31,9.0,3.0,1.0,1
d009158,42,남,30,6,1.0,1.0,1,3.0,,5,,2,3,26,26200,42,42830,11,11710,3,2,1,3,5,3,2,5,강원도,제주,부모 동반 여행,2022-10-28~2022-10-30,9.0,1.0,3.0,3
d011429,41,여,20,6,1.0,1.0,3,3.0,,3,4.0,3,5,50,50110,42,42150,26,26350,2,1,4,1,4,4,5,6,제주특별자치도,제주,나홀로 여행,2022-11-05~2022-11-07,1.0,2.0,5.0,0
d001665,11,여,40,4,1.0,1.0,3,3.0,,4,4.0,2,1,50,50130,26,26710,42,42830,3,3,1,1,1,6,5,7,서울특별시,제주,3인 이상 여행(가족 외),2022-10-01~2022-10-03,5.0,2.0,3.0,5
d002529,11,여,30,6,1.0,1.0,2,3.0,,3,5.0,3,2,41,41110,50,50110,26,26350,4,1,5,3,5,6,6,3,서울특별시,제주,2인 여행(가족 외),2022-10-02~2022-10-04,3.0,2.0,1.0,1
d002103,41,여,30,5,1.0,1.0,6,3.0,,4,12.0,3,5,42,42150,41,41650,11,11110,2,1,2,2,4,6,6,4,경기도,제주,3인 이상 여행(가족 외),2022-10-16~2022-10-18,3.0,2.0,7.0,2
d001339,30,남,40,6,4.0,1.0,1,2.0,,3,,3,2,50,50130,26,26350,42,42770,3,1,1,3,3,3,6,4,대전광역시,제주,3인 이상 여행(가족 외),2022-09-13~2022-09-16,9.0,1.0,5.0,2
a011544,11,여,40,6,1.0,2.0,4,3.0,,3,6.0,3,4,11,11110,41,41110,42,42210,4,2,2,4,2,4,2,6,서울특별시,경기,2인 여행(가족 외),2022-10-29~2022-10-29,8.0,3.0,1.0,1
d006716,50,남,40,4,1.0,2.0,4,13.0,,2,4.0,3,2,50,50130,28,28710,26,26350,3,2,2,4,3,2,2,6,제주특별자치도,제주,3인 이상 여행(가족 외),2022-10-29~2022-10-30,2.0,1.0,3.0,3
d010533,11,여,20,6,3.0,1.0,1,4.0,,4,,2,2,31,31170,26,26710,11,11110,4,4,4,4,4,4,4,4,서울특별시,제주,나홀로 여행,2022-10-31~2022-11-01,2.0,,,0
d006036,50,남,20,6,2.0,1.0,4,12.0,,3,5.0,3,1,50,50130,50,50110,11,11230,1,1,1,7,6,1,2,1,제주특별자치도,제주,2인 여행(가족 외),2022-10-28~2022-10-30,3.0,10.0,1.0,1
d008096,50,여,30,5,1.0,2.0,4,2.0,,4,6.0,2,2,50,50130,11,11230,28,28110,3,3,2,2,6,5,2,7,제주특별자치도,제주,자녀 동반 여행,2022-10-29~2022-10-30,3.0,2.0,8.0,3
d001559,11,여,20,6,5.0,1.0,2,13.0,,3,9.0,3,2,42,42210,50,50110,45,45110,1,1,1,6,4,2,3,5,서울특별시,제주,나홀로 여행,2022-09-28~2022-09-30,4.0,7.0,1.0,0
d009717,11,여,20,5,1.0,1.0,1,4.0,,3,,3,6,50,50130,26,26350,42,42150,4,2,2,3,4,5,2,7,서울특별시,제주,2인 여행(가족 외),2022-10-30~2022-11-03,3.0,7.0,4.0,1
d000682,41,여,30,7,1.0,2.0,2,3.0,,5,10.0,2,1,42,42830,50,50110,41,41480,2,1,2,2,4,4,4,6,경기도,제주,2인 가족 여행,2022-09-01~2022-09-04,2.0,1.0,3.0,1
d003291,11,남,20,6,2.0,1.0,1,12.0,,3,,3,2,42,42150,29,29170,46,46730,7,1,4,1,4,4,1,7,서울특별시,제주,나홀로 여행,2022-10-20~2022-10-22,5.0,7.0,6.0,0
d004590,36,여,30,8,5.0,2.0,3,2.0,,7,9.0,3,1,50,50110,48,48310,46,46820,4,3,2,2,2,2,2,1,세종특별자치시,제주,2인 여행(가족 외),2022-10-13~2022-10-15,2.0,7.0,3.0,1
d000331,11,여,20,6,1.0,1.0,3,3.0,,3,6.0,3,1,50,50110,50,50130,46,46130,4,1,1,3,4,5,3,5,서울특별시,제주,3인 이상 여행(가족 외),2022-08-19~2022-08-21,1.0,2.0,5.0,2
d005742,50,남,30,6,1.0,2.0,2,4.0,,5,5.0,3,8,50,50130,11,11110,11,11680,4,3,3,1,2,2,4,5,제주특별자치도,제주,나홀로 여행,2022-10-24~2022-10-25,2.0,1.0,6.0,0
d009861,29,여,40,4,1.0,2.0,4,11.0,,1,3.0,3,3,27,27170,11,11545,31,31110,4,4,4,4,4,4,4,4,광주광역시,제주,2인 가족 여행,2022-10-31~2022-11-03,3.0,1.0,2.0,1
d012489,50,여,30,4,1.0,2.0,6,4.0,,2,6.0,3,1,11,11110,50,50130,26,26230,6,6,2,2,2,6,6,2,제주특별자치도,제주,나홀로 여행,2022-11-13~2022-11-13,6.0,2.0,7.0,0
d000158,29,여,40,6,1.0,2.0,3,3.0,,4,4.0,3,6,45,45770,46,46170,50,50130,5,4,1,4,5,3,6,4,광주광역시,제주,자녀 동반 여행,2022-08-12~2022-08-15,2.0,3.0,7.0,3
d002761,41,여,20,6,2.0,1.0,4,12.0,,1,9.0,3,1,50,50110,50,50130,26,26350,6,1,1,2,2,5,2,7,경기도,제주,나홀로 여행,2022-10-18~2022-10-21,7.0,2.0,1.0,0
d008034,11,여,20,6,1.0,1.0,1,2.0,,4,,2,1,50,50130,42,42150,26,26350,2,2,5,3,2,5,6,6,서울특별시,제주,부모 동반 여행,2022-10-30~2022-10-31,10.0,1.0,2.0,2
d000416,11,여,30,6,1.0,2.0,2,2.0,,5,5.0,3,5,42,42210,50,50130,46,46130,3,2,2,2,3,1,1,4,서울특별시,제주,2인 여행(가족 외),2022-08-28~2022-09-03,9.0,3.0,2.0,1
d002038,31,여,20,6,3.0,1.0,1,12.0,,2,,2,1,50,50110,11,11440,26,26230,3,2,1,3,4,6,6,5,울산광역시,제주,나홀로 여행,2022-09-29~2022-10-14,7.0,2.0,1.0,0
d010190,50,남,30,5,1.0,2.0,2,3.0,,3,3.0,3,3,50,50130,11,11680,43,43760,1,1,3,3,1,2,2,5,제주특별자치도,제주,2인 가족 여행,2022-10-31~2022-11-01,2.0,3.0,1.0,1
d004049,50,남,30,5,1.0,1.0,2,4.0,,2,2.0,1,1,50,50130,42,42150,11,11410,1,1,1,5,3,4,7,5,제주특별자치도,제주,2인 여행(가족 외),2022-10-24~2022-10-26,2.0,1.0,6.0,1
d008205,50,여,30,5,1.0,2.0,4,4.0,,3,7.0,2,2,50,50110,50,50130,26,26170,4,2,2,6,6,2,3,4,제주특별자치도,제주,자녀 동반 여행,2022-10-28~2022-10-30,3.0,8.0,,3
d010255,50,남,30,7,2.0,1.0,1,12.0,,4,,3,3,11,11680,50,50110,26,26350,6,2,2,6,6,6,6,6,제주특별자치도,제주,나홀로 여행,2022-10-29~2022-10-29,1.0,7.0,2.0,0
d003566,41,여,20,6,1.0,1.0,1,13.0,,4,,2,1,50,50130,42,42150,41,41480,5,2,1,5,6,4,1,7,경기도,제주,2인 여행(가족 외),2022-10-23~2022-10-25,1.0,9.0,2.0,1
d006932,50,남,20,5,1.0,1.0,1,3.0,,3,,3,4,42,42830,46,46110,26,26290,2,2,4,6,3,4,4,4,제주특별자치도,제주,나홀로 여행,2022-10-21~2022-10-23,2.0,4.0,1.0,0
d001287,11,남,50,6,1.0,2.0,4,1.0,,7,12.0,3,20,42,42210,42,42150,28,28710,1,2,1,6,1,1,1,7,서울특별시,제주,나홀로 여행,2022-09-20~2022-09-23,1.0,2.0,7.0,0
d010186,28,남,30,6,1.0,2.0,2,3.0,,7,12.0,2,1,42,42210,50,50130,26,26350,2,2,2,6,4,2,3,4,제주특별자치도,제주,나홀로 여행,2022-10-29~2022-10-31,2.0,6.0,1.0,0
d009002,50,여,30,6,1.0,1.0,1,1.0,,4,,3,1,50,50130,11,11680,26,26290,4,6,2,4,3,6,3,6,제주특별자치도,제주,2인 여행(가족 외),2022-10-27~2022-10-28,3.0,1.0,,1
d007803,41,남,30,6,1.0,1.0,1,2.0,,5,,3,6,50,50110,42,42830,26,26350,2,1,3,4,6,5,6,6,경기도,제주,3인 이상 여행(가족 외),2022-10-28~2022-10-30,3.0,9.0,5.0,3
d003795,45,여,30,6,1.0,1.0,2,4.0,,4,6.0,3,2,50,50110,42,42830,31,31110,4,1,1,1,4,1,1,7,전라북도,제주,3인 이상 여행(가족 외),2022-10-15~2022-10-18,1.0,2.0,9.0,3
d000352,30,여,20,6,2.0,1.0,4,,2.0,1,12.0,2,3,50,50110,11,11170,27,27290,4,3,1,4,4,5,4,7,대전광역시,제주,2인 여행(가족 외),2022-08-24~2022-08-27,2.0,1.0,5.0,1
d001396,41,남,30,7,1.0,1.0,3,3.0,,4,10.0,2,1,41,41270,42,42210,41,41480,2,5,2,2,2,5,2,6,경기도,제주,2인 여행(가족 외),2022-09-17~2022-09-20,2.0,3.0,7.0,1
d003504,50,여,30,5,1.0,4.0,1,3.0,,4,,2,5,50,50130,50,50110,41,41280,1,7,1,5,1,1,2,6,제주특별자치도,제주,나홀로 여행,2022-10-15~2022-10-17,5.0,2.0,6.0,0
d000267,11,남,30,6,1.0,2.0,2,3.0,,5,5.0,2,1,42,42210,26,26260,50,50130,2,1,2,3,2,5,3,1,서울특별시,제주,부모 동반 여행,2022-08-25~2022-08-28,2.0,6.0,3.0,6
d006731,11,남,30,6,1.0,2.0,3,1.0,,5,6.0,2,5,48,48880,50,50130,42,42150,1,4,2,2,6,2,2,7,서울특별시,제주,3대 동반 여행(친척 포함),2022-10-20~2022-10-24,3.0,7.0,10.0,3
d002170,41,여,20,6,1.0,1.0,4,2.0,,4,11.0,3,5,26,26350,46,46130,42,42230,5,1,2,5,2,6,6,7,경기도,제주,2인 여행(가족 외),2022-09-29~2022-10-02,2.0,5.0,1.0,1
d007755,46,여,20,6,1.0,1.0,5,3.0,,3,9.0,2,3,50,50110,29,29170,42,42110,6,2,2,6,2,3,1,4,전라남도,제주,2인 여행(가족 외),2022-10-29~2022-10-30,2.0,10.0,3.0,1
d006918,50,남,30,5,1.0,2.0,2,4.0,,4,6.0,1,1,50,50110,50,50130,11,11440,1,1,3,6,6,6,7,6,제주특별자치도,제주,2인 가족 여행,2022-10-25~2022-10-26,3.0,7.0,2.0,1
d010336,31,여,20,5,1.0,1.0,3,2.0,,4,7.0,2,1,31,31710,26,26350,50,50110,1,4,6,1,1,6,7,7,울산광역시,제주,나홀로 여행,2022-11-05~2022-11-07,4.0,2.0,1.0,0
d012306,50,여,20,6,5.0,1.0,3,4.0,,3,4.0,2,1,50,50130,50,50110,11,11350,3,2,2,6,6,1,2,7,제주특별자치도,제주,나홀로 여행,2022-11-12~2022-11-12,6.0,1.0,2.0,0
d000487,11,여,20,6,5.0,1.0,3,3.0,,4,6.0,2,2,50,50110,48,48840,42,42760,3,3,3,2,4,3,5,6,서울특별시,제주,2인 여행(가족 외),2022-09-01~2022-09-05,2.0,1.0,3.0,1
d006795,50,남,30,6,1.0,1.0,1,3.0,,3,,2,1,50,50130,26,26350,45,45110,1,1,1,4,1,2,4,4,제주특별자치도,제주,2인 여행(가족 외),2022-10-18~2022-10-19,1.0,2.0,7.0,1
d002328,45,남,40,6,4.0,2.0,4,4.0,,6,10.0,2,1,42,42150,50,50130,11,11110,2,2,1,3,6,5,2,3,전라북도,제주,3대 동반 여행(친척 포함),2022-10-13~2022-10-17,1.0,2.0,7.0,9
d010391,50,여,30,5,1.0,2.0,3,4.0,,4,6.0,2,2,28,28237,26,26260,42,42830,4,2,4,1,4,5,2,6,제주특별자치도,제주,자녀 동반 여행,2022-10-30~2022-10-30,7.0,3.0,8.0,2
d002004,11,여,30,6,1.0,2.0,3,3.0,,2,6.0,2,2,50,50130,41,41820,42,42830,2,2,1,3,6,2,5,6,서울특별시,제주,3대 동반 여행(친척 포함),2022-10-18~2022-10-21,2.0,1.0,8.0,2
d005963,30,남,20,6,3.0,1.0,4,12.0,,1,6.0,3,2,11,11140,42,42150,50,50110,5,5,2,4,3,2,3,2,대전광역시,제주,나홀로 여행,2022-10-16~2022-10-18,10.0,6.0,1.0,0
d001949,11,여,40,5,1.0,2.0,3,3.0,,2,4.0,3,1,50,50130,42,42150,48,48220,1,1,1,6,7,6,2,1,서울특별시,제주,자녀 동반 여행,2022-09-28~2022-10-05,3.0,7.0,2.0,2
d001192,11,여,30,6,1.0,1.0,1,3.0,,5,,3,3,50,50110,42,42820,26,26500,2,1,1,3,6,2,7,6,서울특별시,제주,나홀로 여행,2022-09-24~2022-09-26,1.0,2.0,6.0,0
d004589,46,여,20,6,4.0,2.0,2,3.0,,5,9.0,2,2,50,50110,26,26350,46,46710,2,3,1,3,2,2,6,7,전라남도,제주,2인 가족 여행,2022-10-13~2022-10-15,1.0,6.0,3.0,1
d007112,50,남,40,5,4.0,1.0,1,1.0,,4,,2,1,50,50130,50,50110,26,26350,2,6,2,1,1,1,7,5,제주특별자치도,제주,나홀로 여행,2022-10-25~2022-10-26,4.0,6.0,2.0,0
d002359,41,여,20,5,1.0,2.0,2,2.0,,3,6.0,3,5,50,50110,42,42150,47,47130,3,5,2,2,2,4,5,6,경기도,제주,3인 이상 여행(가족 외),2022-09-29~2022-10-01,2.0,9.0,3.0,2
